Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
conference_external,2006,Vis/InfoVis 2006 pre-pages,10.1109/TVCG.2006.191,http://dx.doi.org/10.1109/TVCG.2006.191,vispre,vispre,Journals,"These pre-pages to the issue contain a table of contents, a list of supporting organizations, a message from the Editor-in-Chief, the preface, committee and reviewer listings, 2005 visualization awards, and the keynote and capstone addressess for Vis and InfoVis.",,,,,",,,,,,,,,,,",,0,,
conference_external,2006,Lines of Curvature for Polyp Detection in Virtual Colonoscopy,10.1109/TVCG.2006.158,http://dx.doi.org/10.1109/TVCG.2006.158,885,892,Journals,"Computer-aided diagnosis (CAD) is a helpful addition to laborious visual inspection for preselection of suspected colonic polyps in virtual colonoscopy. Most of the previous work on automatic polyp detection makes use of indicators based on the scalar curvature of the colon wall and can result in many false-positive detections. Our work tries to reduce the number of false-positive detections in the preselection of polyp candidates. Polyp surface shape can be characterized and visualized using lines of curvature. In this paper, we describe techniques for generating and rendering lines of curvature on surfaces and we show that these lines can be used as part of a polyp detection approach. We have adapted existing approaches on explicit triangular surface meshes, and developed a new algorithm on implicit surfaces embedded in 3D volume data. The visualization of shaded colonic surfaces can be enhanced by rendering the derived lines of curvature on these surfaces. Features strongly correlated with true-positive detections were calculated on lines of curvature and used for the polyp candidate selection. We studied the performance of these features on 5 data sets that included 331 pre-detected candidates, of which 50 sites were true polyps. The winding angle had a significant discriminating power for true-positive detections, which was demonstrated by a Wilcoxon rank sum test with p<0.001. The median winding angle and inter-quartile range (IQR) for true polyps were 7.817 and 6.770-9.288 compared to 2.954 and 1.995-3.749 for false-positive detections",,Lingxiao Zhao;Charl Botha;Javier Bescos;Roel Truyen;Frans Vos;Frits Post,"Data Visualization Group, Delft University of Technology;Data Visualization Group, Delft University of Technology;Philips Medical Systems Nederland BV, Best;Philips Medical Systems Nederland BV, Best;Quantitative Imaging Group, Delft University of Technology and Dept. of Radiology, Academic Medical Centre, Amsterdam;Data Visualization Group, Delft University of Technology",,"Medical visualization,virtual colonoscopy,,,polyp detection,line of curvature,implicit surface.,,,,,",,31,,
conference_external,2006,An Advanced Evenly-Spaced Streamline Placement Algorithm,10.1109/TVCG.2006.116,http://dx.doi.org/10.1109/TVCG.2006.116,965,972,Journals,"This paper presents an advanced evenly-spaced streamline placement algorithm for fast, high-quality, and robust layout of flow lines. A fourth-order Runge-Kutta integrator with adaptive step size and error control is employed for rapid accurate streamline advection. Cubic Hermite polynomial interpolation with large sample-spacing is adopted to create fewer evenly-spaced samples along each streamline to reduce the amount of distance checking. We propose two methods to enhance placement quality. Double queues are used to prioritize topological seeding and to favor long streamlines to minimize discontinuities. Adaptive distance control based on the local flow variance is explored to reduce cavities. Furthermore, we propose a universal, effective, fast, and robust loop detection strategy to address closed and spiraling streamlines. Our algorithm is an order-of-magnitude faster than Jobard and Lefer's algorithm with better placement quality and over 5 times faster than Mebarki et al.'s algorithm with comparable placement quality, but with a more robust solution to loop detection",,Zhanping Liu;Robert Moorhead;Joe Groner,"HPC2 / GRI / Visualization Analysis and Imaging Lab, PO Box 9627, Mississippi State University, MS 39762-9627;HPC2 / GRI / Visualization Analysis and Imaging Lab, PO Box 9627, Mississippi State University, MS 39762-9627;HPC2 / GRI / Visualization Analysis and Imaging Lab, PO Box 9627, Mississippi State University, MS 39762-9627",,"Flow visualization,evenly-spaced streamlines,,,streamline placement,seeding strategy,closed streamlines.,,,,,",,57,,
InfoVis,2006,Visualizing Business Data with Generalized Treemaps,10.1109/TVCG.2006.200,http://dx.doi.org/10.1109/TVCG.2006.200,789,796,Journals,"Business data is often presented using simple business graphics. These familiar visualizations are effective for providing overviews, but fall short for the presentation of large amounts of detailed information. Treemaps can provide such detail, but are often not easy to understand. We present how standard treemap algorithms can be adapted such that the results mimic familiar business graphics. Specifically, we present the use of different layout algorithms per level, a number of variations of the squarified algorithm, the use of variable borders, and the use of non-rectangular shapes. The combined use of these leads to histograms, pie charts and a variety of other styles",,Roel Vliegen;Jarke J. van Wijk;Erik-Jan van der Linden,MagnaView;Technische Universiteit Eindhoven;Magnaview,,"Information visualization,treemap,,,business graphics,hierarchical data,,,,,,",,56,,
InfoVis,2006,IPSep-CoLa: An Incremental Procedure for Separation Constraint Layout of Graphs,10.1109/TVCG.2006.156,http://dx.doi.org/10.1109/TVCG.2006.156,821,828,Journals,"We extend the popular force-directed approach to network (or graph) layout to allow separation constraints, which enforce a minimum horizontal or vertical separation between selected pairs of nodes. This simple class of linear constraints is expressive enough to satisfy a wide variety of application-specific layout requirements, including: layout of directed graphs to better show flow; layout with non-overlapping node labels; and layout of graphs with grouped nodes (called clusters). In the stress majorization force-directed layout process, separation constraints can be treated as a quadratic programming problem. We give an incremental algorithm based on gradient projection for efficiently solving this problem. The algorithm is considerably faster than using generic constraint optimization techniques and is comparable in speed to unconstrained stress majorization. We demonstrate the utility of our technique with sample data from a number of practical applications including gene-activation networks, terrorist networks and visualization of high-dimensional data.",,Tim Dwyer;Yehuda Koren;Kim Marriott,"Monash University, Australia;AT&T Labs — Research;Monash University, Australia",,"Graph drawing,layout,,,constraints,stress majorization,force directed algorithms,multidimensional scaling.,,,,",,62,,
conference_external,2006,Subjective Quantification of Perceptual Interactions among some 2D Scientific Visualization Methods,10.1109/TVCG.2006.180,http://dx.doi.org/10.1109/TVCG.2006.180,1133,1140,Journals,"We present an evaluation of a parameterized set of 2D icon-based visualization methods where we quantified how perceptual interactions among visual elements affect effective data exploration. During the experiment, subjects quantified three different design factors for each method: the spatial resolution it could represent, the number of data values it could display at each point, and the degree to which it is visually linear. The class of visualization methods includes Poisson-disk distributed icons where icon size, icon spacing, and icon brightness can be set to a constant or coupled to data values from a 2D scalar field. By only coupling one of those visual components to data, we measured filtering interference for all three design factors. Filtering interference characterizes how different levels of the constant visual elements affect the evaluation of the data-coupled element. Our novel experimental methodology allowed us to generalize this perceptual information, gathered using ad-hoc artificial datasets, onto quantitative rules for visualizing real scientific datasets. This work also provides a framework for evaluating visualizations of multi-valued data that incorporate additional visual cues, such as icon orientation or color",,Daniel Acevedo;David Laidlaw,"Dept. of Comput. Sci., Brown Univ., Providence, RI;Dept. of Comput. Sci., Brown Univ., Providence, RI",,"Perception models,2D visualization methods,,,visualization evaluation,perceptual interactions,visual design.,,,,,",,11,,
InfoVis,2006,The Perceptual Scalability of Visualization,10.1109/TVCG.2006.184,http://dx.doi.org/10.1109/TVCG.2006.184,837,844,Journals,"Larger, higher resolution displays can be used to increase the scalability of information visualizations. But just how much can scalability increase using larger displays before hitting human perceptual or cognitive limits? Are the same visualization techniques that are good on a single monitor also the techniques that are best when they are scaled up using large, high-resolution displays? To answer these questions we performed a controlled experiment on user performance time, accuracy, and subjective workload when scaling up data quantity with different space-time-attribute visualizations using a large, tiled display. Twelve college students used small multiples, embedded bar matrices, and embedded time-series graphs either on a 2 megapixel (Mp) display or with data scaled up using a 32 Mp tiled display. Participants performed various overview and detail tasks on geospatially-referenced multidimensional time-series data. Results showed that current designs are perceptually scalable because they result in a decrease in task completion time when normalized per number of data attributes along with no decrease in accuracy. It appears that, for the visualizations selected for this study, the relative comparison between designs is generally consistent between display sizes. However, results also suggest that encoding is more important on a smaller display while spatial grouping is more important on a larger display. Some suggestions for designers are provided based on our experience designing visualizations for large displays.",,Beth Yost;Chris North,Virginia Tech;Virginia Tech,,"Information visualization,large displays,,,empirical evaluation,,,,,,,",,43,,
conference_external,2006,Full Body Virtual Autopsies using a State-of-the-art Volume Rendering Pipeline,10.1109/TVCG.2006.146,http://dx.doi.org/10.1109/TVCG.2006.146,869,876,Journals,"This paper presents a procedure for virtual autopsies based on interactive 3D visualizations of large scale, high resolution data from CT-scans of human cadavers. The procedure is described using examples from forensic medicine and the added value and future potential of virtual autopsies is shown from a medical and forensic perspective. Based on the technical demands of the procedure state-of-the-art volume rendering techniques are applied and refined to enable real-time, full body virtual autopsies involving gigabyte sized data on standard GPUs. The techniques applied include transfer function based data reduction using level-of-detail selection and multi-resolution rendering techniques. The paper also describes a data management component for large, out-of-core data sets and an extension to the GPU-based raycaster for efficient dual TF rendering. Detailed benchmarks of the pipeline are presented using data sets from forensic cases",,Patric Ljung;Calle Winskog;Anders Persson;Claes Lundstrom;Anders Ynnerman,"Division for Visual Information Technology and Applications (VITA), Link¨oping University, Sweden;National Board of Forensic Medicine, Department of Forensic Medicine, Link¨oping, Sweden;Center for Medical Image Science and Visualization (CMIV), Link¨oping University, Sweden;Center for Medical Image Science and Visualization (CMIV), Link¨oping University, and Sectra-Imtec AB, Sweden;Division for Visual Information Technology and Applications (VITA), Link¨oping University, Sweden",,"Forensics,autopsies,,,medical visualization,volume rendering,large scale data.,,,,,",,55,,
conference_external,2006,Interactive Visualization of Intercluster Galaxy Structures in the Horologium-Reticulum Supercluster,10.1109/TVCG.2006.155,http://dx.doi.org/10.1109/TVCG.2006.155,1149,1156,Journals,"We present GyVe, an interactive visualization tool for understanding structure in sparse three-dimensional (3D) point data. The scientific goal driving the tool's development is to determine the presence of filaments and voids as defined by inferred 3D galaxy positions within the horologium-reticulum supercluster (HRS). GyVe provides visualization techniques tailored to examine structures defined by the intercluster galaxies. Specific techniques include: interactive user control to move between a global overview and local viewpoints, labelled axes and curved drop lines to indicate positions in the astronomical RA-DEC-cz coordinate system, torsional rocking and stereo to enhance 3D perception, and geometrically distinct glyphs to show potential correlation between intercluster galaxies and known clusters. We discuss the rationale for each design decision and review the success of the techniques in accomplishing the scientific goals. In practice, GyVe has been useful for gaining intuition about structures that were difficult to perceive with 2D projection techniques alone. For example, during their initial session with GyVe, our collaborators quickly confirmed scientific conclusions regarding the large-scale structure of the HRS previously obtained over months of study with 2D projections and statistical techniques. Further use of GyVe revealed the spherical shape of voids and showed that a presumed filament was actually two disconnected structures",,Jameson Miller;Cory Quammen;Matthew Fleenor,"Dept of Comput. Sci., North Carolina Univ., Chapel Hill, NC;Dept of Comput. Sci., North Carolina Univ., Chapel Hill, NC;",,"Sparse point visualization,astronomy,,,cosmology,,,,,,,",,9,,
conference_external,2006,Hybrid Visualization for White Matter Tracts using Triangle Strips and Point Sprites,10.1109/TVCG.2006.151,http://dx.doi.org/10.1109/TVCG.2006.151,1181,1188,Journals,"Diffusion tensor imaging is of high value in neurosurgery, providing information about the location of white matter tracts in the human brain. For their reconstruction, streamline techniques commonly referred to as fiber tracking model the underlying fiber structures and have therefore gained interest. To meet the requirements of surgical planning and to overcome the visual limitations of line representations, a new real-time visualization approach of high visual quality is introduced. For this purpose, textured triangle strips and point sprites are combined in a hybrid strategy employing GPU programming. The triangle strips follow the fiber streamlines and are textured to obtain a tube-like appearance. A vertex program is used to orient the triangle strips towards the camera. In order to avoid triangle flipping in case of fiber segments where the viewing and segment direction are parallel, a correct visual representation is achieved in these areas by chains of point sprites. As a result, high quality visualization similar to tubes is provided allowing for interactive multimodal inspection. Overall, the presented approach is faster than existing techniques of similar visualization quality and at the same time allows for real-time rendering of dense bundles encompassing a high number of fibers, which is of high importance for diagnosis and surgical planning",,Dorit Merhof;Markus Sonntag;Frank Enders;Christopher Nimsky;Peter Hastreiter;Guenther Greiner,"Computer Graphics Group, Univ. Erlangen, and Dept. of Neurosurgery, Univ. Erlangen;Computer Graphics Group, Univ. Erlangen;Computer Graphics Group, Univ. Erlangen, and Dept. of Neurosurgery, Univ. Erlangen;Dept. of Neurosurgery, Univ. Erlangen;Computer Graphics Group, Univ. Erlangen, and Dept. of Neurosurgery, Univ. Erlangen;Computer Graphics Group, Univ. Erlangen",,"Diffusion tensor data,fiber tracking,,,streamline visualization,,,,,,,",,32,,
