Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
conference_external,2011,GPU-based Real-Time Approximation of the Ablation Zone for Radiofrequency Ablation,10.1109/TVCG.2011.207,https://doi.org/10.1109/TVCG.2011.207,1812,1821,Journals,"Percutaneous radiofrequency ablation (RFA) is becoming a standard minimally invasive clinical procedure for the treatment of liver tumors. However, planning the applicator placement such that the malignant tissue is completely destroyed, is a demanding task that requires considerable experience. In this work, we present a fast GPU-based real-time approximation of the ablation zone incorporating the cooling effect of liver vessels. Weighted distance fields of varying RF applicator types are derived from complex numerical simulations to allow a fast estimation of the ablation zone. Furthermore, the heat-sink effect of the cooling blood flow close to the applicator's electrode is estimated by means of a preprocessed thermal equilibrium representation of the liver parenchyma and blood vessels. Utilizing the graphics card, the weighted distance field incorporating the cooling blood flow is calculated using a modular shader framework, which facilitates the real-time visualization of the ablation zone in projected slice views and in volume rendering. The proposed methods are integrated in our software assistant prototype for planning RFA therapy. The software allows the physician to interactively place virtual RF applicator models. The real-time visualization of the corresponding approximated ablation zone facilitates interactive evaluation of the tumor coverage in order to optimize the applicator's placement such that all cancer cells are destroyed by the ablation.",,Christian Rieder;Tim Kroeger;Christian Schumann;Horst K. Hahn,"Fraunhofer MEVIS, Germany;Fraunhofer MEVIS / CeVis, University of Bremen;Fraunhofer MEVIS, Germany;Fraunhofer MEVIS, Jacobs University, Bremen, Germany",,"Radiofrequency ablation,ablation zone visualization,distance field,volume rendering,GPU,interaction.,,,",,55,,
conference_external,2011,Topological Spines: A Structure-preserving Visual Representation of Scalar Fields,10.1109/TVCG.2011.244,https://doi.org/10.1109/TVCG.2011.244,1842,1851,Journals,"We present topological spines−a new visual representation that preserves the topological and geometric structure of a scalar field. This representation encodes the spatial relationships of the extrema of a scalar field together with the local volume and nesting structure of the surrounding contours. Unlike other topological representations, such as contour trees, our approach preserves the local geometric structure of the scalar field, including structural cycles that are useful for exposing symmetries in the data. To obtain this representation, we describe a novel mechanism based on the extraction of extremum graphs−sparse subsets of the Morse-Smale complex that retain the important structural information without the clutter and occlusion problems that arise from visualizing the entire complex directly. Extremum graphs form a natural multiresolution structure that allows the user to suppress noise and enhance topological features via the specification of a persistence range. Applications of our approach include the visualization of 3D scalar fields without occlusion artifacts, and the exploratory analysis of high-dimensional functions.",,Carlos Correa;Peter Lindstrom;Peer-Timo Bremer,"Center for Applied Scientific Computing (CASC), Lawrence Livermore National Laboratory, USA;Center for Applied Scientific Computing (CASC), Lawrence Livermore National Laboratory, USA;Center for Applied Scientific Computing (CASC), Lawrence Livermore National Laboratory, USA",,"Scalar field topology,topological spine,extremum graph,Morse-Smale complex.,,,,,",,38,,
conference_external,2011,Feature-Based Statistical Analysis of Combustion Simulation Data,10.1109/TVCG.2011.199,https://doi.org/10.1109/TVCG.2011.199,1822,1831,Journals,"We present a new framework for feature-based statistical analysis of large-scale scientific data and demonstrate its effectiveness by analyzing features from Direct Numerical Simulations (DNS) of turbulent combustion. Turbulent flows are ubiquitous and account for transport and mixing processes in combustion, astrophysics, fusion, and climate modeling among other disciplines. They are also characterized by coherent structure or organized motion, i.e. nonlocal entities whose geometrical features can directly impact molecular mixing and reactive processes. While traditional multi-point statistics provide correlative information, they lack nonlocal structural information, and hence, fail to provide mechanistic causality information between organized fluid motion and mixing and reactive processes. Hence, it is of great interest to capture and track flow features and their statistics together with their correlation with relevant scalar quantities, e.g. temperature or species concentrations. In our approach we encode the set of all possible flow features by pre-computing merge trees augmented with attributes, such as statistical moments of various scalar fields, e.g. temperature, as well as length-scales computed via spectral analysis. The computation is performed in an efficient streaming manner in a pre-processing step and results in a collection of meta-data that is orders of magnitude smaller than the original simulation data. This meta-data is sufficient to support a fully flexible and interactive analysis of the features, allowing for arbitrary thresholds, providing per-feature statistics, and creating various global diagnostics such as Cumulative Density Functions (CDFs), histograms, or time-series. We combine the analysis with a rendering of the features in a linked-view browser that enables scientists to interactively explore, visualize, and analyze the equivalent of one terabyte of simulation data. We highlight the utility of this new framework for combustion science; however, it is applicable to many other science domains.",,Janine C. Bennett;Vaidyanathan Krishnamoorthy;Shusen Liu;Ray W. Grout;Evatt R. Hawkes;Jacqueline H. Chen;Jason Shepherd;Valerio Pascucci;Peer-Timo Bremer,"Sandia National Laboratories, USA;Scientific Computing and Imaging Institute, University of Utah, USA;Scientific Computing and Imaging Institute, University of Utah, USA;National Renewable Energy Laboratory, USA;University of New South Wales, Australia;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Scientific Computing and Imaging Institute, University of Utah, USA;Lawrence Livermore National Laboratory, USA",,"Topology,Statistics,Data analysis,Data exploration,Visualization in Physical Sciences and Engineering,Multi-variate Data.,,,",,32,,
InfoVis,2011,"Angular Histograms: Frequency-Based Visualizations for Large, High Dimensional Data",10.1109/TVCG.2011.166,https://doi.org/10.1109/TVCG.2011.166,2572,2580,Journals,"Parallel coordinates is a popular and well-known multivariate data visualization technique. However, one of their inherent limitations has to do with the rendering of very large data sets. This often causes an overplotting problem and the goal of the visual information seeking mantra is hampered because of a cluttered overview and non-interactive update rates. In this paper, we propose two novel solutions, namely, angular histograms and attribute curves. These techniques are frequency-based approaches to large, high-dimensional data visualization. They are able to convey both the density of underlying polylines and their slopes. Angular histogram and attribute curves offer an intuitive way for the user to explore the clustering, linear correlations and outliers in large data sets without the over-plotting and clutter problems associated with traditional parallel coordinates. We demonstrate the results on a wide variety of data sets including real-world, high-dimensional biological data. Finally, we compare our methods with the other popular frequency-based algorithms.",,Zhao Geng;ZhenMin Peng;Robert S.Laramee;Jonathan C. Roberts;Rick Walker,"Visual Computing Group, Swansea University, UK;Visual Computing Group, Swansea University, UK;Swansea University, UK;Bangor University, UK;Visual Computing Group, Swansea University, UK",,"Parallel Coordinates,Angular Histogram,Attribute Curves.,,,,,,",,27,,
conference_external,2011,Distance Visualization for Interactive 3D Implant Planning,10.1109/TVCG.2011.189,https://doi.org/10.1109/TVCG.2011.189,2173,2182,Journals,"An instant and quantitative assessment of spatial distances between two objects plays an important role in interactive applications such as virtual model assembly, medical operation planning, or computational steering. While some research has been done on the development of distance-based measures between two objects, only very few attempts have been reported to visualize such measures in interactive scenarios. In this paper we present two different approaches for this purpose, and we investigate the effectiveness of these approaches for intuitive 3D implant positioning in a medical operation planning system. The first approach uses cylindrical glyphs to depict distances, which smoothly adapt their shape and color to changing distances when the objects are moved. This approach computes distances directly on the polygonal object representations by means of ray/triangle mesh intersection. The second approach introduces a set of slices as additional geometric structures, and uses color coding on surfaces to indicate distances. This approach obtains distances from a precomputed distance field of each object. The major findings of the performed user study indicate that a visualization that can facilitate an instant and quantitative analysis of distances between two objects in interactive 3D scenarios is demanding, yet can be achieved by including additional monocular cues into the visualization.",,Christian Dick;Rainer Burgkart;Rudiger Westermann,"Computer Graphics and Visualization Group, Technische Universität München, Germany;Klinik für Orthopädie u. Unfallchirurgie am Klinikum Rechts der Isar, Technische Universität München, Germany;Computer Graphics and Visualization Group, Technische Universität München, Germany",,"Distance visualization,biomedical visualization,implant planning,glyphs,distance fields.,,,,",,20,,
InfoVis,2011,TreeNetViz: Revealing Patterns of Networks over Tree Structures,10.1109/TVCG.2011.247,https://doi.org/10.1109/TVCG.2011.247,2449,2458,Journals,"Network data often contain important attributes from various dimensions such as social affiliations and areas of expertise in a social network. If such attributes exhibit a tree structure, visualizing a compound graph consisting of tree and network structures becomes complicated. How to visually reveal patterns of a network over a tree has not been fully studied. In this paper, we propose a compound graph model, TreeNet, to support visualization and analysis of a network at multiple levels of aggregation over a tree. We also present a visualization design, TreeNetViz, to offer the multiscale and cross-scale exploration and interaction of a TreeNet graph. TreeNetViz uses a Radial, Space-Filling (RSF) visualization to represent the tree structure, a circle layout with novel optimization to show aggregated networks derived from TreeNet, and an edge bundling technique to reduce visual complexity. Our circular layout algorithm reduces both total edge-crossings and edge length and also considers hierarchical structure constraints and edge weight in a TreeNet graph. These experiments illustrate that the algorithm can reduce visual cluttering in TreeNet graphs. Our case study also shows that TreeNetViz has the potential to support the analysis of a compound graph by revealing multiscale and cross-scale network patterns.",,Liang Gou;Xiaolong Luke Zhang,"College of Information Sciences and Technology, Pennsylvania State University, USA;College of Information Sciences and Technology, Pennsylvania State University, USA",,"Compound graph,network and tree,TreeNetViz,visualization,multiscale and cross-scale.,,,,",,18,,
conference_external,2011,GPU-Based Interactive Cut-Surface Extraction From High-Order Finite Element Fields,10.1109/TVCG.2011.206,https://doi.org/10.1109/TVCG.2011.206,1803,1811,Journals,"We present a GPU-based ray-tracing system for the accurate and interactive visualization of cut-surfaces through 3D simulations of physical processes created from spectral/hp high-order finite element methods. When used by the numerical analyst to debug the solver, the ability for the imagery to precisely reflect the data is critical. In practice, the investigator interactively selects from a palette of visualization tools to construct a scene that can answer a query of the data. This is effective as long as the implicit contract of image quality between the individual and the visualization system is upheld. OpenGL rendering of scientific visualizations has worked remarkably well for exploratory visualization for most solver results. This is due to the consistency between the use of first-order representations in the simulation and the linear assumptions inherent in OpenGL (planar fragments and color-space interpolation). Unfortunately, the contract is broken when the solver discretization is of higher-order. There have been attempts to mitigate this through the use of spatial adaptation and/or texture mapping. These methods do a better job of approximating what the imagery should be but are not exact and tend to be view-dependent. This paper introduces new rendering mechanisms that specifically deal with the kinds of native data generated by high-order finite element solvers. The exploratory visualization tools are reassessed and cast in this system with the focus on image accuracy. This is accomplished in a GPU setting to ensure interactivity.",,Blake Nelson;Robert M. Kirby;Robert Haimes,"School of Computing and the Scientific Computing and Imaging Institute, University of Utah, USA;Department of Aeronautics and Astronautics, MIT, USA;School of Computing and the Scientific Computing and Imaging Institute, University of Utah, USA",,"High-order finite elements,spectral/hp elements,cut-plane extraction,GPU-based root-finding,GPU ray-tracing,cutsurface extraction.,,,",,16,,
conference_external,2011,Towards Robust Topology of Sparsely Sampled Data,10.1109/TVCG.2011.245,https://doi.org/10.1109/TVCG.2011.245,1852,1861,Journals,"Sparse, irregular sampling is becoming a necessity for reconstructing large and high-dimensional signals. However, the analysis of this type of data remains a challenge. One issue is the robust selection of neighborhoods − a crucial part of analytic tools such as topological decomposition, clustering and gradient estimation. When extracting the topology of sparsely sampled data, common neighborhood strategies such as k-nearest neighbors may lead to inaccurate results, either due to missing neighborhood connections, which introduce false extrema, or due to spurious connections, which conceal true extrema. Other neighborhoods, such as the Delaunay triangulation, are costly to compute and store even in relatively low dimensions. In this paper, we address these issues. We present two new types of neighborhood graphs: a variation on and a generalization of empty region graphs, which considerably improve the robustness of neighborhood-based analysis tools, such as topological decomposition. Our findings suggest that these neighborhood graphs lead to more accurate topological representations of low- and high- dimensional data sets at relatively low cost, both in terms of storage and computation time. We describe the implications of our work in the analysis and visualization of scalar functions, and provide general strategies for computing and applying our neighborhood graphs towards robust data analysis.",,Carlos Correa;Peter Lindstrom,"Center for Applied Scientific Computing (CASC), Lawrence Livermore National Laboratory, USA;Center for Applied Scientific Computing (CASC), Lawrence Livermore National Laboratory, USA",,"Neighborhood graphs,topology,sparsely sampled data.,,,,,,",,15,,
conference_external,2011,An Interactive Local Flattening Operator to Support Digital Investigations on Artwork Surfaces,10.1109/TVCG.2011.165,https://doi.org/10.1109/TVCG.2011.165,1989,1996,Journals,"Analyzing either high-frequency shape detail or any other 2D fields (scalar or vector) embedded over a 3D geometry is a complex task, since detaching the detail from the overall shape can be tricky. An alternative approach is to move to the 2D space, resolving shape reasoning to easier image processing techniques. In this paper we propose a novel framework for the analysis of 2D information distributed over 3D geometry, based on a locally smooth parametrization technique that allows us to treat local 3D data in terms of image content. The proposed approach has been implemented as a sketch-based system that allows to design with a few gestures a set of (possibly overlapping) parameterizations of rectangular portions of the surface. We demonstrate that, due to the locality of the parametrization, the distortion is under an acceptable threshold, while discontinuities can be avoided since the parametrized geometry is always homeomorphic to a disk. We show the effectiveness of the proposed technique to solve specific Cultural Heritage (CH) tasks: the analysis of chisel marks over the surface of a unfinished sculpture and the local comparison of multiple photographs mapped over the surface of an artwork. For this very difficult task, we believe that our framework and the corresponding tool are the first steps toward a computer-based shape reasoning system, able to support CH scholars with a medium they are more used to.",,Nico Pietroni;Corsini Massimiliano;Paolo Cignoni;Roberto Scopigno,"CNR-ISTI, Pisa, Italy;Consiglio Nazionale delle Ricerche Area di Ricerca di Napoli 1, Napoli, Campania, IT;CNR-ISTI, Pisa, Italy;CNR-ISTI, Pisa, Italy",,"Surface characterization,interactive inspection,Cultural Heritage,mesh parameterization,image processing.,,,,",,14,,
conference_external,2011,Features in Continuous Parallel Coordinates,10.1109/TVCG.2011.200,https://doi.org/10.1109/TVCG.2011.200,1912,1921,Journals,"Continuous Parallel Coordinates (CPC) are a contemporary visualization technique in order to combine several scalar fields, given over a common domain. They facilitate a continuous view for parallel coordinates by considering a smooth scalar field instead of a finite number of straight lines. We show that there are feature curves in CPC which appear to be the dominant structures of a CPC. We present methods to extract and classify them and demonstrate their usefulness to enhance the visualization of CPCs. In particular, we show that these feature curves are related to discontinuities in Continuous Scatterplots (CSP). We show this by exploiting a curve-curve duality between parallel and Cartesian coordinates, which is a generalization of the well-known point-line duality. Furthermore, we illustrate the theoretical considerations. Concluding, we discuss relations and aspects of the CPC's/CSP's features concerning the data analysis.",,Dirk J. Lehmann;Holger Theisel,"Department of Simulation and Graphics, University of Magdeburg, Germany;Department of Simulation and Graphics, University of Magdeburg, Germany",,"Features,Parallel Coordinates,Topology,Visualization.,,,,,",,10,,
InfoVis,2011,D³ Data-Driven Documents,10.1109/TVCG.2011.185,https://doi.org/10.1109/TVCG.2011.185,2301,2309,Journals,"Data-Driven Documents (D3) is a novel representation-transparent approach to visualization for the web. Rather than hide the underlying scenegraph within a toolkit-specific abstraction, D3 enables direct inspection and manipulation of a native representation: the standard document object model (DOM). With D3, designers selectively bind input data to arbitrary document elements, applying dynamic transforms to both generate and modify content. We show how representational transparency improves expressiveness and better integrates with developer tools than prior approaches, while offering comparable notational efficiency and retaining powerful declarative components. Immediate evaluation of operators further simplifies debugging and allows iterative development. Additionally, we demonstrate how D3 transforms naturally enable animation and interaction with dramatic performance improvements over intermediate representations.",,Michael Bostock;Vadim Ogievetsky;Jeffrey Heer,"Computer Science Department, Stanford University, Stanford, CA, USA;Computer Science Department, Stanford University, Stanford, CA, USA;Computer Science Department, Stanford University, Stanford, CA, USA",,"Information visualization,user interfaces,toolkits,2D graphics.,,,,,",,1843,,
InfoVis,2011,TextFlow: Towards Better Understanding of Evolving Topics in Text,10.1109/TVCG.2011.239,https://doi.org/10.1109/TVCG.2011.239,2412,2421,Journals,"Understanding how topics evolve in text data is an important and challenging task. Although much work has been devoted to topic analysis, the study of topic evolution has largely been limited to individual topics. In this paper, we introduce TextFlow, a seamless integration of visualization and topic mining techniques, for analyzing various evolution patterns that emerge from multiple topics. We first extend an existing analysis technique to extract three-level features: the topic evolution trend, the critical event, and the keyword correlation. Then a coherent visualization that consists of three new visual components is designed to convey complex relationships between them. Through interaction, the topic mining model and visualization can communicate with each other to help users refine the analysis result and gain insights into the data progressively. Finally, two case studies are conducted to demonstrate the effectiveness and usefulness of TextFlow in helping users understand the major topic evolution patterns in time-varying text data.",,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong,"Hong Kong University of Science and Technology, Hong Kong, China;Microsoft Research Asia, China;Microsoft Research Asia, China;Hong Kong University of Science and Technology, Hong Kong, China;Microsoft Research Asia, China;Zhejiang University, China;Microsoft Research Asia, China;Hong Kong University of Science and Technology, Hong Kong, China",,"Text visualization,Topic evolution,Hierarchical Dirichlet process,Critical event.,,,,,",,245,,
InfoVis,2011,Visualization Rhetoric: Framing Effects in Narrative Visualization,10.1109/TVCG.2011.255,https://doi.org/10.1109/TVCG.2011.255,2231,2240,Journals,"Narrative visualizations combine conventions of communicative and exploratory information visualization to convey an intended story. We demonstrate visualization rhetoric as an analytical framework for understanding how design techniques that prioritize particular interpretations in visualizations that ""tell a story"" can significantly affect end-user interpretation. We draw a parallel between narrative visualization interpretation and evidence from framing studies in political messaging, decision-making, and literary studies. Devices for understanding the rhetorical nature of narrative information visualizations are presented, informed by the rigorous application of concepts from critical theory, semiotics, journalism, and political theory. We draw attention to how design tactics represent additions or omissions of information at various levels−the data, visual representation, textual annotations, and interactivity−and how visualizations denote and connote phenomena with reference to unstated viewing conventions and codes. Classes of rhetorical techniques identified via a systematic analysis of recent narrative visualizations are presented, and characterized according to their rhetorical contribution to the visualization. We describe how designers and researchers can benefit from the potentially positive aspects of visualization rhetoric in designing engaging, layered narrative visualizations and how our framework can shed light on how a visualization design prioritizes specific interpretations. We identify areas where future inquiry into visualization rhetoric can improve understanding of visualization interpretation.",,Jessica Hullman;Nick Diakopoulos,"University of Michigan, USA;Rutgers University, USA",,"Rhetoric,narrative visualization,framing effects,semiotics,denotation,connotation.,,,",,224,,
InfoVis,2011,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,10.1109/TVCG.2011.229,https://doi.org/10.1109/TVCG.2011.229,2203,2212,Journals,"In this paper, we present a systematization of techniques that use quality metrics to help in the visual exploration of meaningful patterns in high-dimensional data. In a number of recent papers, different quality metrics are proposed to automate the demanding search through large spaces of alternative visualizations (e.g., alternative projections or ordering), allowing the user to concentrate on the most promising visualizations suggested by the quality metrics. Over the last decade, this approach has witnessed a remarkable development but few reflections exist on how these methods are related to each other and how the approach can be developed further. For this purpose, we provide an overview of approaches that use quality metrics in high-dimensional data visualization and propose a systematization based on a thorough literature review. We carefully analyze the papers and derive a set of factors for discriminating the quality metrics, visualization techniques, and the process itself. The process is described through a reworked version of the well-known information visualization pipeline. We demonstrate the usefulness of our model by applying it to several existing approaches that use quality metrics, and we provide reflections on implications of our model for future research.",,Enrico Bertini;Andrada Tatu;Daniel Keim,"University of Konstanz, Germany;University of Konstanz, Germany;University of Konstanz, Germany",,"Quality Metrics,High-Dimensional Data Visualization.,,,,,,,",,172,,
InfoVis,2011,Local Affine Multidimensional Projection,10.1109/TVCG.2011.220,https://doi.org/10.1109/TVCG.2011.220,2563,2571,Journals,"Multidimensional projection techniques have experienced many improvements lately, mainly regarding computational times and accuracy. However, existing methods do not yet provide flexible enough mechanisms for visualization-oriented fully interactive applications. This work presents a new multidimensional projection technique designed to be more flexible and versatile than other methods. This novel approach, called Local Affine Multidimensional Projection (LAMP), relies on orthogonal mapping theory to build accurate local transformations that can be dynamically modified according to user knowledge. The accuracy, flexibility and computational efficiency of LAMP is confirmed by a comprehensive set of comparisons. LAMP's versatility is exploited in an application which seeks to correlate data that, in principle, has no connection as well as in visual exploration of textual documents.",,Paulo Joia;Danilo Coimbra;Jose A. Cuminato;Fernando V. Paulovich;Luis G. Nonato,"Universidade de São Paulo, Brazil;Universidade de São Paulo, Brazil;Universidade de São Paulo, Brazil;Universidade de São Paulo, Brazil;Universidade de São Paulo, Brazil",,"Multidimensional Projection,High Dimensional Data,Visual Data Mining.,,,,,,",,158,,
InfoVis,2011,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,10.1109/TVCG.2011.226,https://doi.org/10.1109/TVCG.2011.226,2344,2353,Journals,"We present a novel dynamic graph visualization technique based on node-link diagrams. The graphs are drawn side-byside from left to right as a sequence of narrow stripes that are placed perpendicular to the horizontal time line. The hierarchically organized vertices of the graphs are arranged on vertical, parallel lines that bound the stripes; directed edges connect these vertices from left to right. To address massive overplotting of edges in huge graphs, we employ a splatting approach that transforms the edges to a pixel-based scalar field. This field represents the edge densities in a scalable way and is depicted by non-linear color mapping. The visualization method is complemented by interaction techniques that support data exploration by aggregation, filtering, brushing, and selective data zooming. Furthermore, we formalize graph patterns so that they can be interactively highlighted on demand. A case study on software releases explores the evolution of call graphs extracted from the JUnit open source software project. In a second application, we demonstrate the scalability of our approach by applying it to a bibliography dataset containing more than 1.5 million paper titles from 60 years of research history producing a vast amount of relations between title words.",,Michael Burch;Corinna Vehlow;Fabian Beck;Stephan Diehl;Daniel Weiskopf,"VISUS, University of Stuttgart, Germany;VISUS, University of Stuttgart, Germany;Computer Science Department, University of Trier, Germany;Computer Science Department, University of Trier, Germany;VISUS, University of Stuttgart, Germany",,"Dynamic graph visualization,graph splatting,software visualization,software evolution.,,,,,",,124,,
InfoVis,2011,CloudLines: Compact Display of Event Episodes in Multiple Time-Series,10.1109/TVCG.2011.179,https://doi.org/10.1109/TVCG.2011.179,2432,2439,Journals,"We propose incremental logarithmic time-series technique as a way to deal with time-based representations of large and dynamic event data sets in limited space. Modern data visualization problems in the domains of news analysis, network security and financial applications, require visual analysis of incremental data, which poses specific challenges that are normally not solved by static visualizations. The incremental nature of the data implies that visualizations have to necessarily change their content and still provide comprehensible representations. In particular, in this paper we deal with the need to keep an eye on recent events together with providing a context on the past and to make relevant patterns accessible at any scale. Our technique adapts to the incoming data by taking care of the rate at which data items occur and by using a decay function to let the items fade away according to their relevance. Since access to details is also important, we also provide a novel distortion magnifying lens technique which takes into account the distortions introduced by the logarithmic time scale to augment readability in selected areas of interest. We demonstrate the validity of our techniques by applying them on incremental data coming from online news streams in different time frames.",,Milos Krstajic;Enrico Bertini;Daniel Keim,"University of Konstanz, Germany;University of Konstanz, Germany;University of Konstanz, Germany",,"Incremental visualization,event based data,lens distortion.,,,,,,",,117,,
