Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,1998,Smooth view-dependent level-of-detail control and its application to terrain rendering,10.1109/VISUAL.1998.745282,https://doi.org/10.1109/VISUAL.1998.745282,35,42,Conferences,"The key to real-time rendering of large-scale surfaces is to locally adapt surface geometric complexity to changing view parameters. Several schemes have been developed to address this problem of view-dependent level-of-detail control. Among these, the view-dependent progressive mesh (VDPM) framework represents an arbitrary triangle mesh as a hierarchy of geometrically optimized refinement transformations, from which accurate approximating meshes can be efficiently retrieved. In this paper we extend the general VDPM framework to provide temporal coherence through the run-time creation of geomorphs. These geomorphs eliminate ""popping"" artifacts by smoothly interpolating geometry. Their implementation requires new output-sensitive data structures, which have the added benefit of reducing memory use. We specialize the VDPM framework to the important case of terrain rendering. To handle huge terrain grids, we introduce a block-based simplification scheme that constructs a progressive mesh as a hierarchy of block refinements. We demonstrate the need for an accurate approximation metric during simplification. Our contributions are highlighted in a real-time flyover of a large, rugged terrain. Notably, the use of geomorphs results in visually smooth rendering even at 72 frames/sec on a graphics workstation.",,H. Hoppe,"Microsoft Research, USA",,,,192,,
Vis-conf,1998,Fast and memory efficient polygonal simplification,10.1109/VISUAL.1998.745314,https://doi.org/10.1109/VISUAL.1998.745314,279,286,Conferences,"Conventional wisdom says that in order to produce high-quality simplified polygonal models, one must retain and use information about the original model during the simplification process. We demonstrate that excellent simplified models can be produced without the need to compare against information from the original geometry while performing local changes to the model. We use edge collapses to perform simplification, as do a number of other methods. We select the position of the new vertex so that the original volume of the model is maintained and we minimize the per-triangle change in volume of the tetrahedra swept out by those triangles that are moved. We also maintain surface area near boundaries and minimize the per-triangle area changes. Calculating the edge collapse priorities and the positions of the new vertices requires only the face connectivity and the the vertex locations in the intermediate model. This approach is memory efficient, allowing the simplification of very large polygonal models, and it is also fast. Moreover, simplified models created using this technique compare favorably to a number of other published simplification methods in terms of mean geometric error.",,P. Lindstrom;G. Turk,"Georgia Institute of Technology, USA;Georgia Institute of Technology, USA",,,,121,,
Vis-conf,1998,Interactive ray tracing for isosurface rendering,10.1109/VISUAL.1998.745713,https://doi.org/10.1109/VISUAL.1998.745713,233,238,Conferences,"We show that it is feasible to perform interactive isosurfacing of very large rectilinear datasets with brute-force ray tracing on a conventional (distributed) shared-memory multiprocessor machine. Rather than generate geometry representing the isosurface and render with a z-buffer, for each pixel we trace a ray through a volume and do an analytic isosurface intersection computation. Although this method has a high intrinsic computational cost, its simplicity and scalability make it ideal for large datasets on current high-end systems. Incorporating simple optimizations, such as volume bricking and a shallow hierarchy, enables interactive rendering (i.e. 10 frames per second) of the 1 GByte full resolution Visible Woman dataset on an SGI Reality Monster. The graphics capabilities of the Reality Monster are used only for display of the final color image.",,S. Parker;P. Shirley;Y. Livnat;C. Hansen;P.-P. Sloan,"Computer Science Department, University of Utah, USA;Computer Science Department, University of Utah, USA;Computer Science Department, University of Utah, USA;Computer Science Department, University of Utah, USA;Computer Science Department, University of Utah, USA",,,,117,,
Vis-conf,1998,Visualizing diffusion tensor images of the mouse spinal cord,10.1109/VISUAL.1998.745294,https://doi.org/10.1109/VISUAL.1998.745294,127,134,Conferences,"Within biological systems, water molecules undergo continuous stochastic Brownian motion. The diffusion rate can give clues to the structure of the underlying tissues. In some tissues, the rate is anisotropic. Diffusion-rate images can be calculated from diffusion-weighted MRI. A 2D diffusion tensor image (DTI) and an associated anatomical scalar field define seven values at each spatial location. We present two new methods for visually representing DTIs. The first method displays an array of ellipsoids, where the shape of each ellipsoid represents one tensor value. The ellipsoids are all normalized to approximately the same size so that they can be displayed simultaneously in context. The second method uses concepts from oil painting to represent the seven-valued data with multiple layers of varying brush strokes. Both methods successfully display most or all of the information in DTIs and provide exploratory methods for understanding them. The ellipsoid method has a simpler interpretation and explanation than the painting-motivated method; the painting-motivated method displays more of the information and is easier to read quantatively. We demonstrate the methods on images of the mouse spinal cord. The visualizations show significant differences between spinal cords from mice suffering from experimental allergic encephalomyelitis and spinal cords from wild-type mice. The differences are consistent with differences shown histologically and suggest that our new non-invasive imaging methodology and visualization of the results could have early diagnostic value for neurodegenerative diseases.",,D.H. Laidlaw;E.T. Ahrens;D. Kremers;M.J. Avalos;R.E. Jacobs;C. Readhead,"California Institute of Technology, Pasadena, CA, USA;California Institute of Technology, Pasadena, CA, USA;California Institute of Technology, Pasadena, CA, USA;California Institute of Technology, Pasadena, CA, USA;California Institute of Technology, Pasadena, CA, USA;Cedars Sinai Medical Center, Los Angeles, CA, USA",,,,64,,
Vis-conf,1998,Interactive out-of-core isosurface extraction,10.1109/VISUAL.1998.745299,https://doi.org/10.1109/VISUAL.1998.745299,167,174,Conferences,"We present a novel out-of-core technique for the interactive computation of isosurfaces from volume data. Our algorithm minimizes the main memory and disk space requirements on the visualization workstation, while speeding up isosurface extraction queries. Our overall approach is a two-level indexing scheme. First, by our meta-cell technique, we partition the original dataset into clusters of cells, called meta-cells. Secondly, we produce meta-intervals associated with the meta-cells, and build an indexing data structure on the meta-intervals. We separate the cell information, kept only in meta-cells on disk, from the indexing structure, which is also on disk and only contains pointers to meta-cells. Our meta-cell technique is an I/O-efficient approach for computing a k-d-tree-like partition of the dataset. Our indexing data structure, the binary blocked I/O interval tree, is a new I/O-optimal data structure to perform stabbing queries that report from a set of meta-intervals (or intervals) those containing a query value q. Our tree is simpler to implement, and is also more space-efficient in practice than existing structures. To perform an isosurface query, we first query the indexing structure, and then use the reported meta-cell pointers to read from disk the active meta-cells intersected by the isosurface. The isosurface itself can then be generated from active meta-cells. Rather than being a single cost indexing approach, our technique exhibits a smooth trade-off between query time and disk space.",,Y.-J. Chiang;C.T. Silva;W.J. Schroeder,"Polytechnic University, USA;IBM Thomas J. Watson Research Center, USA;Kitware Inc.orporate",,,,53,,
Vis-conf,1998,High quality rendering of attributed volume data,10.1109/VISUAL.1998.745311,https://doi.org/10.1109/VISUAL.1998.745311,255,262,Conferences,"For high quality rendering of objects segmented from tomographic volume data the precise location of the boundaries of adjacent objects in subvoxel resolution is required. We describe a new method that determines the membership of a given sample point to an object by reclassifying the sample point using interpolation of the original intensity values and searching for the best fitting object in the neighbourhood. Using a ray-casting approach we then compute the surface location between successive sample points along the viewing-ray by interpolation or bisection. The accurate calculation of the object boundary enables a much more precise computation of the gray-level-gradient yielding the surface normal. Our new approach significantly improves the quality of reconstructed and shaded surfaces and reduces aliasing artifacts for animations and magnified views. We illustrate the results on different cases including the Visible-Human-Data, where we achieve nearly photo-realistic images.",,U. Tiede;T. Schiemann;K.H. Hohne,"Institute of Mathematics and Computer Science in Medicine, University Hospital Eppendorf, Hamburg, Germany;Institute of Mathematics and Computer Science in Medicine, University Hospital Eppendorf, Hamburg, Germany;Institute of Mathematics and Computer Science in Medicine, University Hospital Eppendorf, Hamburg, Germany",,,,44,,
Vis-conf,1998,Progressive tetrahedralizations,10.1109/VISUAL.1998.745329,https://doi.org/10.1109/VISUAL.1998.745329,397,402,Conferences,"The paper describes some fundamental issues for robust implementations of progressively refined tetrahedralizations generated through sequences of edge collapses. We address the definition of appropriate cost functions and explain on various tests which are necessary to preserve the consistency of the mesh when collapsing edges. Although considered a special case of progressive simplicial complexes (J. Popovic and H. Hoppe, 1997), the results of our method are of high practical importance and can be used in many different applications, such as finite element meshing, scattered data interpolation, or rendering of unstructured volume data.",,O.G. Staadt;M.H. Gross,"Computer Graphics Research Group, Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland;Computer Graphics Research Group, Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland",,,,44,,
Vis-conf,1998,View dependent isosurface extraction,10.1109/VISUAL.1998.745300,https://doi.org/10.1109/VISUAL.1998.745300,175,180,Conferences,"We propose a new approach to polygonal isosurface extraction that is based on extracting only the visible portion of the isosurface. The visibility tests are done in two phases. First, coarse visibility tests are performed in software to determine the visible cells. These tests are based on hierarchical tiles and shear-warp factorization. The second phase resolves the visible portions of the extracted triangles and is accomplished by the graphics hardware. While the latest isosurface extraction methods have effectively eliminated the search phase bottleneck, the cost of constructing and rendering the isosurface remains high. Many of today's large datasets contain very large and complex isosurfaces that can easily overwhelm even state-of-the-art graphics hardware. The proposed approach is output sensitive and is thus well suited for remote visualization applications where the extraction and rendering phases are done on a separate machines.",,Y. Livnat;C. Hansen,"University of Utah, USA;University of Utah, USA",,,,43,,
Vis-conf,1998,Efficient implementation of multi-triangulations,10.1109/VISUAL.1998.745283,https://doi.org/10.1109/VISUAL.1998.745283,43,50,Conferences,"Multi-triangulation (MT) is a general framework for managing the level-of-detail in large triangle meshes, which we have introduced in our previous work. In this paper, we describe an efficient implementation of an MT based on vertex decimation. We present general techniques for querying an MT, which are independent of a specific application, and which can be applied for solving problems, such as selective refinement, windowing, point location, and other spatial interference queries. We describe alternative data structures for encoding an MT, which achieve different trade-offs between space and performance. Experimental results are discussed.",,L. De Floriani;P. Magillo;E. Puppo,"Dipartimento di Informatica e Scienze dellInformazione, Universita di Genova, Genoa, Italy;Dipartimento di Informatica e Scienze dellInformazione, Universita di Genova, Genoa, Italy;Istituto per la Matematica Applicata, Consiglio Nationale delle Ricerche, Genoa, Italy",,,,37,,
Vis-conf,1998,Surface reconstruction with anisotropic density-scaled alpha shapes,10.1109/VISUAL.1998.745286,https://doi.org/10.1109/VISUAL.1998.745286,67,72,Conferences,"Generation of a three-dimensional model from an unorganized set of points is an active area of research in computer graphics. Alpha shapes can be employed to construct a surface which most closely reflects the object described by the points. However, no /spl alpha/-shape, for any value of /spl alpha/, can properly detail discontinuous regions of a model. We introduce herein two methods of improving the results of reconstruction using /spl alpha/-shapes: density-scaling, which modulates the value of a depending on the density of points in a region; and anisotropic shaping, which modulates the form of the /spl alpha/-ball based on point normals. We give experimental results that show the successes and limitations of our method.",,M. Teichmann;M. Capps,"Laboratory for Computer Science, Massachusetts Institute of Technology, USA;Laboratory for Computer Science, Massachusetts Institute of Technology, USA",,,,33,,
