Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,1997,Singularities in nonuniform tensor fields,10.1109/VISUAL.1997.663857,http://dx.doi.org/10.1109/VISUAL.1997.663857,59,66,Conferences,"Studies the topology of 2nd-order symmetric tensor fields. Degenerate points are basic constituents of tensor fields. From the set of degenerate points, an experienced researcher can reconstruct a whole tensor field. We address the conditions for the existence of degenerate points and, based on these conditions, we predict the distribution of degenerate points inside the field. Every tensor can be decomposed into a deviator and an isotropic tensor. A deviator determines the properties of a tensor field, while the isotropic part provides a uniform bias. Deviators can be 3D or locally 2D. The triple-degenerate points of a tensor field are associated with the singular points of its deviator and the double-degenerate points of a tensor field have singular local 2D deviators. This provides insights into the similarity of topological structure between 1st-order (or vectors) and 2nd-order tensors. Control functions are in charge of the occurrences of a singularity of a deviator. These singularities can further be linked to important physical properties of the underlying physical phenomena. For a deformation tensor in a stationary flow, the singularities of its deviator actually represent the area of the vortex core in the field; for a stress tensor, the singularities represent the area with no stress; for a Newtonian flow, compressible flow and incompressible flow as well as stress and deformation tensors share similar topological features due to the similarity of their deviators; for a viscous flow, removing the large, isotropic pressure contribution dramatically enhances the anisotropy due to viscosity.",,Yingmei Lavin;Y. Levy;L. Hesselink,"Dept. of Phys., Stanford Univ., CA, USA;;",,,,5,,
Vis-conf,1997,"Terascale Visualization: Approaches, Pitfalls And Issues",10.1109/VISUAL.1997.663932,http://dx.doi.org/10.1109/VISUAL.1997.663932,507,509,Conferences,,,M. Cox;R. Crawfis;B. Hamann;C. Hansen;M. Miller,NASA Ames Research Center;;;;,,,,0,,
Vis-conf,1997,CAVEvis: distributed real-time visualization of time-varying scalar and vector fields using the CAVE virtual reality theater,10.1109/VISUAL.1997.663896,http://dx.doi.org/10.1109/VISUAL.1997.663896,301,308,Conferences,"The paper discusses CAVEvis and a related set of tools for the interactive visualization and exploration of large sets of time-varying scalar and vector fields using the CAVE virtual reality environment. Since visualization of large data sets can be very time-consuming in both computation and rendering time, the task is distributed over multiple machines, each of which is specialized for some aspect of the visualization process. All modules must run asynchronously to maintain the highest level of interactivity. A model of distributed visualization is introduced that addresses important issues related to the management of time-dependent data, module synchronization, and interactivity bottlenecks.",,V. Jaswa,"Nat. Center for Supercomput. Applications, Champaign, IL, USA",,,,2,,
Vis-conf,1997,Principal stream surfaces,10.1109/VISUAL.1997.663859,http://dx.doi.org/10.1109/VISUAL.1997.663859,75,80,Conferences,"The use of stream surfaces and streamlines is well established in vector visualization. However, the proper placement of starting points is critical for these constructs to clearly illustrate the flow topology. In this paper, we present the principal stream surface algorithm, which automatically generates stream surfaces that properly depict the topology of an irrotational flow. For each velocity point in the fluid field, we construct the normal to the principal stream surface through the point. The set of all such normal vectors is used to construct the principal stream function, which is a scalar field describing the direction of velocity in the fluid field. Volume rendering can then be used to visualize the principal stream function, which is directly related to the flow topology. Thus, topology in a fluid field can be easily modeled and rendered.",,Wenli Cai;Pheng-Ann Heng,"Fraunhofer Inst. for Comput. Graphics, Germany;",,,,3,,
Vis-conf,1997,Visualization of large terrains in resource-limited computing environments,10.1109/VISUAL.1997.663863,http://dx.doi.org/10.1109/VISUAL.1997.663863,95,102,Conferences,"The authors describe a software system supporting interactive visualization of large terrains in a resource-limited environment, i.e. a low-end client computer accessing a large terrain database server through a low-bandwidth network. By ""large"", they mean that the size of the terrain database is orders of magnitude larger than the computer RAM. Superior performance is achieved by manipulating both geometric and texture data at a continuum of resolutions, and, at any given moment, using the best resolution dictated by the CPU and bandwidth constraints. The geometry is maintained as a Delaunay triangulation of a dynamic subset of the terrain data points, and the texture compressed by a progressive wavelet scheme. A careful blend of algorithmic techniques enables the system to achieve superior rendering performance on a low-end computer by optimizing the number of polygons and texture pixels sent to the graphics pipeline. It guarantees a frame rate depending only on the size and quality of the rendered image, independent of the viewing parameters and scene database size. An efficient paging scheme minimizes data I/O, thus enabling the use of the system in a low-bandwidth client/server data-streaming scenario, such as on the Internet.",,B. Rabinovich;C. Gotsman,"Dept. of Comput. Sci., Technion-Israel Inst. of Technol., Haifa, Israel;",,,,8,,
Vis-conf,1997,Perceptual Measures For Effective Visualizations,10.1109/VISUAL.1997.663934,http://dx.doi.org/10.1109/VISUAL.1997.663934,515,517,Conferences,,,H. Barrett;P. Rheingans;S. Uselton;A. Watson,University of Arizona;;;,,,,0,,
Vis-conf,1997,UFLIC: a line integral convolution algorithm for visualizing unsteady flows,10.1109/VISUAL.1997.663898,http://dx.doi.org/10.1109/VISUAL.1997.663898,317,322,Conferences,"The paper presents an algorithm, UFLIC (Unsteady Flow LIC), to visualize vector data in unsteady flow fields. Using line integral convolution (LIC) as the underlying method, a new convolution algorithm is proposed that can effectively trace the flow's global features over time. The new algorithm consists of a time-accurate value depositing scheme and a successive feedforward method. The value depositing scheme accurately models the flow advection, and the successive feedforward method maintains the coherence between animation frames. The new algorithm can produce time-accurate, highly coherent flow animations to highlight global features in unsteady flow fields. CFD scientists, for the first time, are able to visualize unsteady surface flows using the algorithm.",,Han-Wei Shen;D.L. Kao,"NASA Ames Res. Center, Moffett Field, CA, USA;",,,,22,,
Vis-conf,1997,Building and traversing a surface at variable resolution,10.1109/VISUAL.1997.663865,http://dx.doi.org/10.1109/VISUAL.1997.663865,103,110,Conferences,"The authors consider the multi-triangulation, a general model for representing surfaces at variable resolution based on triangle meshes. They analyse characteristics of the model that make it effective for supporting basic operations such as extraction of a surface approximation, and point location. An interruptible algorithm for extracting a representation at a resolution variable over the surface is presented. Different heuristics for building the model are considered and compared. Results on both the construction and the extraction algorithm are presented.",,L. De Fioriani;P. Magillo;E. Puppo,"Dipt. di Inf. e Sci. dell'Inf., Genoa Univ., Italy;;",,,,27,,
Vis-conf,1997,Architectural walkthroughs using portal textures,10.1109/VISUAL.1997.663903,http://dx.doi.org/10.1109/VISUAL.1997.663903,355,362,Conferences,This paper outlines a method to dynamically replace portals with textures in a cell-partitioned model. The rendering complexity is reduced to the geometry of the current cell thus increasing interactive performance. A portal is a generalization of windows and doors. It connects two adjacent cells (or rooms). Each portal of the current cell that is some distance away from the viewpoint is rendered as a texture. The portal texture (smoothly) returns to geometry when the viewpoint gets close to the portal. This way all portal sequences (not too close to the viewpoint) have a depth complexity of one. The size of each texture and distance at which the transition occurs is configurable for each portal.,,D.G. Aliaga;A.A. Lastra,"Dept. of Comput. Sci., North Carolina Univ., Chapel Hill, NC, USA;",,,,18,,
Vis-conf,1997,Visualizing the behaviour of higher dimensional dynamical systems,10.1109/VISUAL.1997.663867,http://dx.doi.org/10.1109/VISUAL.1997.663867,119,125,Conferences,In recent years scientific visualization has been driven by the need to visualize high-dimensional data sets within high-dimensional spaces. However most visualization methods are designed to show only some statistical features of the data set. The paper deals with the visualization of trajectories of high-dimensional dynamical systems which form a L/sub n//sup n/ data set of a smooth n-dimensional flow. Three methods that are based on the idea of parallel coordinates are presented and discussed. Visualizations done with these new methods are shown and an interactive visualization tool for the exploration of high-dimensional dynamical systems is proposed.,,R. Wegenkittl;H. Loffelmann;E. Groller,"Inst. of Comput. Graphics, Wien Univ. of Technol., Austria;;",,,,20,,
