Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
2019,10.1109/TVCG.2019.2934613,Si Qin,Microsoft Research,China
2019,10.1109/TVCG.2019.2934613,Yong Xu,Microsoft Research,China
2019,10.1109/TVCG.2019.2934613,Haidong Zhang,Microsoft Research,China
2019,10.1109/TVCG.2019.2934613,Huamin Qu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934614,Luke S. Snyder,Purdue University,USA
2019,10.1109/TVCG.2019.2934614,Yi-Shan Lin,Purdue University,USA
2019,10.1109/TVCG.2019.2934614,Morteza Karimzadeh,University of Colorado Boulder,USA
2019,10.1109/TVCG.2019.2934614,Dan Goldwasser,Purdue University,USA
2019,10.1109/TVCG.2019.2934614,David S. Ebert,Purdue University,USA
2019,10.1109/TVCG.2019.2934619,James Wexler,Google Research,USA
2019,10.1109/TVCG.2019.2934619,Mahima Pushkarna,Google Research,USA
2019,10.1109/TVCG.2019.2934619,Tolga Bolukbasi,Google Research,USA
2019,10.1109/TVCG.2019.2934619,Martin Wattenberg,Google Research,USA
2019,10.1109/TVCG.2019.2934619,Fernanda B. Viégas,Google Research,USA
2019,10.1109/TVCG.2019.2934619,Jimbo Wilson,Google Research,USA
2019,10.1109/TVCG.2019.2934620,Steve Petruzza,SCI InstituteUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,Attila Gyulassy,SCI InstituteUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,Samuel Leventhal,SCI InstituteUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,John J. Baglino,Dep. Mechanical EngineeringUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,Michael Czabaj,Dep. Mechanical EngineeringUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,Ashley D. Spear,Dep. Mechanical EngineeringUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934620,Valerio Pascucci,SCI InstituteUniversity of Utah,USA
2019,10.1109/TVCG.2019.2934629,Thilo Spinner,University of Konstanz,Germany
2019,10.1109/TVCG.2019.2934629,Udo Schlegel,University of Konstanz,Germany
2019,10.1109/TVCG.2019.2934629,Hanna Schäfer,University of Konstanz,Germany
2019,10.1109/TVCG.2019.2934629,Mennatallah El-Assady,University of Konstanz,Germany
2019,10.1109/TVCG.2019.2934630,Jiachen Wang,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934630,Kejian Zhao,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934630,Dazhen Deng,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934630,Anqi Cao,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934630,Xiao Xie,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934630,Zheng Zhou,Zhejiang University,China
2019,10.1109/TVCG.2019.2934630,Hui Zhang,Zhejiang University,China
2019,10.1109/TVCG.2019.2934630,Yingcai Wu,State Key Lab of CAD&CGZhejiang University,China
2019,10.1109/TVCG.2019.2934631,Yuxin Ma,"School of Computing, Informatics & Decision Systems EngineeringArizona State University",USA
2019,10.1109/TVCG.2019.2934631,Tiankai Xie,"School of Computing, Informatics & Decision Systems EngineeringArizona State University",USA
2019,10.1109/TVCG.2019.2934631,Jundong Li,University of Virginia,USA
2019,10.1109/TVCG.2019.2934631,Ross Maciejewski,"School of Computing, Informatics & Decision Systems EngineeringArizona State University",USA
2019,10.1109/TVCG.2019.2934654,Mennatallah El-Assady,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934654,Rebecca Kehlbeck,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934654,Christopher Collins 0001,"Ontario Tech University, Canada",Canada
2019,10.1109/TVCG.2019.2934654,Daniel A. Keim,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934654,Oliver Deussen,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934655,Ying Zhao 0001,"School of Computer Science and Engineering, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Xiaobo Luo,"School of Computer Science and Engineering, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Xiaoru Lin,"School of Computer Science and Engineering, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Hairong Wang,"School of Automation, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Xiaoyan Kui,"School of Computer Science and Engineering, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Fangfang Zhou,"School of Computer Science and Engineering, Central South University, Changsha, China",China
2019,10.1109/TVCG.2019.2934655,Jinsong Wang,"Southwest Electric & Telecom Engineering Institute, Shanghai, China",China
2019,10.1109/TVCG.2019.2934655,Yi Chen 0007,"Beijing Key Laboratory of Big Data Technology for Food Safety, Beijing Technology and Business University, Beijing, China",China
2019,10.1109/TVCG.2019.2934655,Wei Chen 0001,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",China
2019,10.1109/TVCG.2019.2934656,Haipeng Zeng,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934656,Xingbo Wang,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934656,Aoyu Wu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934656,Yong Wang 0021,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934656,Quan Li,"WeBank, AI Group, China",China
2019,10.1109/TVCG.2019.2934656,Alex Endert,Georgia Institute of Technology,USA
2019,10.1109/TVCG.2019.2934656,Huamin Qu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934657,Yan Lyu,National University of Singapore,Singapore
2019,10.1109/TVCG.2019.2934657,Xu Liu,"Southeast University, China",China
2019,10.1109/TVCG.2019.2934657,Hanyi Chen,"Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934657,Arpan Mangal,"Indian Institute of Technology, Delhi",India
2019,10.1109/TVCG.2019.2934657,Kai Liu 0001,"Chongqing University, China",China
2019,10.1109/TVCG.2019.2934657,Chao Chen 0004,"Chongqing University, China",China
2019,10.1109/TVCG.2019.2934657,Brian Y. Lim,National University of Singapore,Singapore
2019,10.1109/TVCG.2019.2934658,Andreas Walch,VRVis Forschungs GmbH,Austria
2019,10.1109/TVCG.2019.2934658,Michael Schwärzler,TU Delft,The Netherlands
2019,10.1109/TVCG.2019.2934658,Christian Luksch,VRVis Forschungs GmbH,Austria
2019,10.1109/TVCG.2019.2934658,Elmar Eisemann,TU Delft,The Netherlands
2019,10.1109/TVCG.2019.2934658,Theresia Gschwandtner,Visual Analytics research divisionTU Wien,Austria
2019,10.1109/TVCG.2019.2934659,Fred Hohman,Georgia Tech.,USA
2019,10.1109/TVCG.2019.2934659,Haekyu Park,Georgia Tech.,USA
2019,10.1109/TVCG.2019.2934659,Caleb Robinson,Georgia Tech.,USA
2019,10.1109/TVCG.2019.2934659,Duen Horng Chau,Georgia Tech.,USA
2019,10.1109/TVCG.2019.2934660,Xuanwu Yue,Hong Kong University of Science and TechnologySinovation Ventures AI Institute,China
2019,10.1109/TVCG.2019.2934660,Jiaxin Bai,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934660,Qinhan Liu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934660,Yiyang Tang,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934660,Abishek Puri,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934660,Ke Li,RiceQuant Co. Ltd.,China
2019,10.1109/TVCG.2019.2934660,Huamin Qu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934661,David Gotz,"School of Information and Library Science, University of North Carolina, Chapel Hill",USA
2019,10.1109/TVCG.2019.2934661,Jonathan Zhang,"Dept. of Biostatistics, University of North Carolina, Chapel Hill",USA
2019,10.1109/TVCG.2019.2934661,Wenyuan Wang,"School of Information and Library Science, University of North Carolina, Chapel Hill",USA
2019,10.1109/TVCG.2019.2934661,Joshua Shrestha,"Dept. of Computer Science, University of North Carolina, Chapel Hill",USA
2019,10.1109/TVCG.2019.2934661,David Borland,"RENCI, University of North Carolina, Chapel Hill",USA
2019,10.1109/TVCG.2019.2934666,Doris Jung Lin Lee,"University of California, Berkeley",USA
2019,10.1109/TVCG.2019.2934666,John Lee 0005,"University of Illinois, Urbana-Champaign",USA
2019,10.1109/TVCG.2019.2934666,Tarique Siddiqui,"University of Illinois, Urbana-Champaign",USA
2019,10.1109/TVCG.2019.2934666,Jaewoo Kim,"University of Illinois, Urbana-Champaign",USA
2019,10.1109/TVCG.2019.2934666,Karrie Karahalios,"University of Illinois, Urbana-Champaign",USA
2019,10.1109/TVCG.2019.2934666,Aditya G. Parameswaran,"University of California, Berkeley",USA
2019,10.1109/TVCG.2019.2934667,Zeyu Li,College of Intelligence and ComputingTianjin University,China
2019,10.1109/TVCG.2019.2934667,Changhong Zhang,College of Intelligence and ComputingTianjin University,China
2019,10.1109/TVCG.2019.2934667,Shichao Jia,College of Intelligence and ComputingTianjin University,China
2019,10.1109/TVCG.2019.2934667,Jiawan Zhang,College of Intelligence and ComputingTianjin University,China
2019,10.1109/TVCG.2019.2934668,Bowen Yu,New York University,USA
2019,10.1109/TVCG.2019.2934668,Cláudio T. Silva,New York University,USA
2019,10.1109/TVCG.2019.2934669,Haris Mumtaz,"VISUS, University of Stuttgart, Germany",Germany
2019,10.1109/TVCG.2019.2934669,Shahid Latif,"Paluno, University of Duisburg-Essen, Germany",Germany
2019,10.1109/TVCG.2019.2934669,Fabian Beck 0001,"Paluno, University of Duisburg-Essen, Germany",Germany
2019,10.1109/TVCG.2019.2934669,Daniel Weiskopf,"VISUS, University of Stuttgart, Germany",Germany
2019,10.1109/TVCG.2019.2934670,Zikun Deng,State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934670,Di Weng,State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934670,Jiahui Chen,State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934670,Ren Liu,State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934670,Zhibin Wang,Research Center for Air Pollution and HealthZhejiang University,China
2019,10.1109/TVCG.2019.2934670,Jie Bao 0003,"JD Intelligent City Research, Beijing, China",China
2019,10.1109/TVCG.2019.2934670,Yu Zheng 0004,"JD Intelligent City Research, Beijing, China",China
2019,10.1109/TVCG.2019.2934670,Yingcai Wu,State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934671,Zhaosong Huang,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,Ye Zhao,", Kent State University, Kent, OH, USA",USA
2019,10.1109/TVCG.2019.2934671,Wei Chen 0001,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,Shengjie Gao,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,Kejie Yu,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,Weixia Xu,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,MingJie Tang,"Ant Financial, USA",USA
2019,10.1109/TVCG.2019.2934671,Minfeng Zhu,"The State Key Lab of CAD & CG, Zhejiang University, China",China
2019,10.1109/TVCG.2019.2934671,Mingliang Xu,"School of Information Engineering, Zhengzhou University, Zhengzhou, China",China
2019,10.1109/TVCG.2019.2934783,Yunhai Wang,Shandong University,China
2019,10.1109/TVCG.2019.2934783,Bongshin Lee,Microsoft Research,USA
2019,10.1109/TVCG.2019.2934783,Xiaowei Chu,Shandong University,China
2019,10.1109/TVCG.2019.2934783,Kaiyi Zhang,Shandong University,China
2019,10.1109/TVCG.2019.2934783,Chen Bao,Shandong University,China
2019,10.1109/TVCG.2019.2934783,Xiaotong Li,Shandong University,China
2019,10.1109/TVCG.2019.2934783,Jian Zhang,"CNIC,CAS",China
2019,10.1109/TVCG.2019.2934783,Chi-Wing Fu,Chinese University of Hong Kong,China
2019,10.1109/TVCG.2019.2934783,Christophe Hurter,ENAC,France
2019,10.1109/TVCG.2019.2934783,Oliver Deussen,University of Konstanz,Germany
2019,10.1109/TVCG.2019.2934784,Manuela Waldner,TU Wien,Austria
2019,10.1109/TVCG.2019.2934784,Alexandra Diehl,University of Zurich,Switzerland
2019,10.1109/TVCG.2019.2934784,Denis Gracanin,Virginia Tech,USA
2019,10.1109/TVCG.2019.2934784,Rainer Splechtna,VRVis Research Center,Austria
2019,10.1109/TVCG.2019.2934784,Claudio Delrieux,Electric and Computer Eng. Dept.Universidad Nacional del SUR and CONICET,Argentina
2019,10.1109/TVCG.2019.2934784,Kresimir Matkovic,VRVis Research Center,Austria
2019,10.1109/TVCG.2019.2934785,Weiwei Cui,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Xiaoyu Zhang,"ViDi Research Group, University of California, Davis",USA
2019,10.1109/TVCG.2019.2934785,Yun Wang 0012,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,He Huang,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Bei Chen,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Lei Fang,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Haidong Zhang,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Jian-Guan Lou,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934785,Dongmei Zhang,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934786,Nicole Jardine,"Cook County Assessor's Office, Northwestern University, Chicago",USA
2019,10.1109/TVCG.2019.2934786,Brian D. Ondov,"National Institutes of Health, Bethesda, MD, USA",USA
2019,10.1109/TVCG.2019.2934786,Niklas Elmqvist,"University of Maryland, College Park, MD, USA",USA
2019,10.1109/TVCG.2019.2934786,Steven Franconeri,"Cook County Assessor's Office, Northwestern University, Chicago",USA
2019,10.1109/TVCG.2019.2934788,Dietmar Offenhuber,Northeastern University,USA
2019,10.1109/TVCG.2019.2934790,Kyle Wm. Hall,"Temple University, Philadelphia, PA, USA",USA
2019,10.1109/TVCG.2019.2934790,Adam James Bradley,"Ontario Tech University, Oshawa, Canada",Canada
2019,10.1109/TVCG.2019.2934790,Uta Hinrichs,"University of St Andrews, Fife, United Kingdom",UK
2019,10.1109/TVCG.2019.2934790,Samuel Huron,"Télécom Paristech, Université Paris-Saclay, Paris, France",France
2019,10.1109/TVCG.2019.2934790,Jo Wood,"University of London, London, United Kingdom",UK
2019,10.1109/TVCG.2019.2934790,Christopher Collins 0001,"Ontario Tech University, Oshawa, Canada",Canada
2019,10.1109/TVCG.2019.2934790,Sheelagh Carpendale,"University of Calgary, Calgary, Canada",Canada
2019,10.1109/TVCG.2019.2934796,Yunhai Wang,Shandong University,China
2019,10.1109/TVCG.2019.2934796,Zeyu Wang 0005,Shandong University,China
2019,10.1109/TVCG.2019.2934796,Tingting Liu,Shandong University,China
2019,10.1109/TVCG.2019.2934796,Michael Correll,Tableau Research,USA
2019,10.1109/TVCG.2019.2934796,Zhanglin Cheng,"Shenzhen VisuCA Key Lab, SIAT, China",China
2019,10.1109/TVCG.2019.2934796,Oliver Deussen,"Konstanz University, Germany",Germany
2019,10.1109/TVCG.2019.2934796,Michael Sedlmair,"VISUS, University of Stuttgart, Germany",Germany
2019,10.1109/TVCG.2019.2934797,Mingming Fan 0001,University of Toronto,Canada
2019,10.1109/TVCG.2019.2934797,Ke Wu,University of Toronto,Canada
2019,10.1109/TVCG.2019.2934797,Jian Zhao,University of Waterloo,Canada
2019,10.1109/TVCG.2019.2934797,Yue Li,University of Toronto,Canada
2019,10.1109/TVCG.2019.2934797,Winter Wei,University of Toronto,Canada
2019,10.1109/TVCG.2019.2934797,Khai N. Truong,University of Toronto,Canada
2019,10.1109/TVCG.2019.2934798,Yong Wang 0021,Hong Kong University of Science and Technology (HKUST),China
2019,10.1109/TVCG.2019.2934798,Zhihua Jin,Hong Kong University of Science and Technology (HKUST),China
2019,10.1109/TVCG.2019.2934798,Qianwen Wang,Hong Kong University of Science and Technology (HKUST),China
2019,10.1109/TVCG.2019.2934798,Weiwei Cui,Microsoft Research Asia,China
2019,10.1109/TVCG.2019.2934798,Tengfei Ma,IBM T. J. Watson Research Center,USA
2019,10.1109/TVCG.2019.2934798,Huamin Qu,Hong Kong University of Science and Technology (HKUST),China
2019,10.1109/TVCG.2019.2934799,Ruizhen Hu,"Shenzhen University, Visual Computing Research Center, China",China
2019,10.1109/TVCG.2019.2934799,Tingkai Sha,"Shenzhen University, Visual Computing Research Center, China",China
2019,10.1109/TVCG.2019.2934799,Oliver van Kaick,"Carleton University, School of Computer Science, Canada",Canada
2019,10.1109/TVCG.2019.2934799,Oliver Deussen,"Konstanz University, Germany and Shenzhen VisuCA Key Lab, SIAT, China",China
2019,10.1109/TVCG.2019.2934799,Hui Huang 0004,"Shenzhen University, Visual Computing Research Center, China",China
2019,10.1109/TVCG.2019.2934800,Honghui Mei,The State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934800,Wei Chen 0001,The State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934800,Yating Wei,The State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934800,Yuanzhe Hu,The State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934800,Shuyue Zhou,School of Computer Science and EngineeringCentral South University,China
2019,10.1109/TVCG.2019.2934800,Bingru Lin,The State Key Lab of CAD & CGZhejiang University,China
2019,10.1109/TVCG.2019.2934800,Ying Zhao 0001,School of Computer Science and EngineeringCentral South University,China
2019,10.1109/TVCG.2019.2934800,Jiazhi Xia,School of Computer Science and EngineeringCentral South University,China
2019,10.1109/TVCG.2019.2934801,Christine Nothelfer,Northwestern University,USA
2019,10.1109/TVCG.2019.2934801,Steven Franconeri,Northwestern University,USA
2019,10.1109/TVCG.2019.2934802,Ashley Suh,University of South FloridaTufts University,USA
2019,10.1109/TVCG.2019.2934802,Mustafa Hajij,Ohio State University,USA
2019,10.1109/TVCG.2019.2934802,Bei Wang,University of Utah,USA
2019,10.1109/TVCG.2019.2934802,Carlos Scheidegger,University of Arizona,USA
2019,10.1109/TVCG.2019.2934802,Paul Rosen,University of South Florida,USA
2019,10.1109/TVCG.2019.2934803,Andrea Batch,"University of Maryland, College Park, MD, USA",USA
2019,10.1109/TVCG.2019.2934803,Andrew Cunningham,"University of South Australia, Adelaide, Australia",Australia
2019,10.1109/TVCG.2019.2934803,Maxime Cordeil,"Monash University, Melbourne, Australia",Australia
2019,10.1109/TVCG.2019.2934803,Niklas Elmqvist,"University of Maryland, College Park, MD, USA",USA
2019,10.1109/TVCG.2019.2934803,Tim Dwyer,"Monash University, Melbourne, Australia",Australia
2019,10.1109/TVCG.2019.2934803,Bruce H. Thomas,"University of South Australia, Adelaide, Australia",Australia
2019,10.1109/TVCG.2019.2934803,Kim Marriott,"Monash University, Melbourne, Australia",Australia
2019,10.1109/TVCG.2019.2934804,Fearn Bishop,"University of St Andrews, St Andrews, UK",UK
2019,10.1109/TVCG.2019.2934804,Johannes Zagermann,"University of Konstanz, Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934804,Ulrike Pfeil,"University of Konstanz, Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934804,Gemma Sanderson,"Fife Council, UK",UK
2019,10.1109/TVCG.2019.2934804,Harald Reiterer,"University of Konstanz, Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934804,Uta Hinrichs,"University of St Andrews, St Andrews, UK",UK
2019,10.1109/TVCG.2019.2934805,Yunhai Wang,Shandong University,China
2019,10.1109/TVCG.2019.2934805,Mingliang Xue,Shandong University,China
2019,10.1109/TVCG.2019.2934805,Yanyan Wang,Shandong University,China
2019,10.1109/TVCG.2019.2934805,Xinyuan Yan,Shandong University,China
2019,10.1109/TVCG.2019.2934805,Baoquan Chen,Peking University,China
2019,10.1109/TVCG.2019.2934805,Chi-Wing Fu,Chinese University of Hong Kong,China
2019,10.1109/TVCG.2019.2934805,Christophe Hurter,"ENAC, France",France
2019,10.1109/TVCG.2019.2934806,Chen Chen,School of Computer Science and TechnologyEast China Normal University,China
2019,10.1109/TVCG.2019.2934806,Changbo Wang,School of Computer Science and TechnologyEast China Normal University,China
2019,10.1109/TVCG.2019.2934806,Xue Bai,School of Computer Science and TechnologyEast China Normal University,China
2019,10.1109/TVCG.2019.2934806,Peiying Zhang,School of Computer Science and TechnologyEast China Normal University,China
2019,10.1109/TVCG.2019.2934806,Chenhui Li,School of Computer Science and TechnologyEast China Normal University,China
2019,10.1109/TVCG.2019.2934807,Vanessa Peña Araya,Univ. Paris-SudCNRSINRIAUniversité Paris-Saclay,France
2019,10.1109/TVCG.2019.2934807,Emmanuel Pietriga,Univ. Paris-SudCNRSINRIAUniversité Paris-Saclay,France
2019,10.1109/TVCG.2019.2934807,Anastasia Bezerianos,Univ. Paris-SudCNRSINRIAUniversité Paris-Saclay,France
2019,10.1109/TVCG.2019.2934810,Zhutian Chen,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934810,Yun Wang 0012,Microsoft Research,China
2019,10.1109/TVCG.2019.2934810,Qianwen Wang,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934810,Yong Wang 0021,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934810,Huamin Qu,Hong Kong University of Science and Technology,China
2019,10.1109/TVCG.2019.2934811,Min Lu,Shenzhen University,China
2019,10.1109/TVCG.2019.2934811,Shuaiqi Wang,Shenzhen University,China
2019,10.1109/TVCG.2019.2934811,Joel Lanir,University of Haifa,Israel
2019,10.1109/TVCG.2019.2934811,Noa Fish,Tel Aviv Univeristy,Israel
2019,10.1109/TVCG.2019.2934811,Yang Yue,Shenzhen University,China
2019,10.1109/TVCG.2019.2934811,Daniel Cohen-Or,Shenzhen University,China
2019,10.1109/TVCG.2019.2934811,Hui Huang 0004,Shenzhen University,China
2019,10.1109/TVCG.2019.2934812,Jochen Görtler,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934812,Thilo Spinner,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934812,Dirk Streeb,"University of Konstanz, Germany",Germany
2019,10.1109/TVCG.2019.2934812,Daniel Weiskopf,"University of Stuttgart, Germany",Germany
2019,10.1109/TVCG.2019.2934812,Oliver Deussen,"University of Konstanz, Germany",Germany
2019,10.1109/VAST47406.2019.8986909,Alex Bigelow,University of Utah,USA
2019,10.1109/VAST47406.2019.8986909,Carolina Nobre,University of Utah,USA
2019,10.1109/VAST47406.2019.8986909,Miriah D. Meyer,University of Utah,USA
2019,10.1109/VAST47406.2019.8986909,Alexander Lex,University of Utah,USA
2019,10.1109/VAST47406.2019.8986917,Fabian Sperrle,University of Konstanz,Germany
2019,10.1109/VAST47406.2019.8986917,Rita Sevastjanova,University of Konstanz,Germany
2019,10.1109/VAST47406.2019.8986917,Rebecca Kehlbeck,University of Konstanz,Germany
2019,10.1109/VAST47406.2019.8986917,Mennatallah El-Assady,University of Konstanz,Germany
2019,10.1109/VAST47406.2019.8986918,Melanie Tory,"Tableau Software,Palo Alto,California,USA",USA
2019,10.1109/VAST47406.2019.8986918,Vidya Setlur,"Tableau Software,Palo Alto,California,USA",USA
2019,10.1109/VAST47406.2019.8986922,Hannah Kim,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986922,Dongjin Choi,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986922,Barry L. Drake,Georgia Tech Research Institute,USA
2019,10.1109/VAST47406.2019.8986922,Alex Endert,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986922,Haesun Park,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986923,Anjul Tyagi,"Stony Brook University,",USA
2019,10.1109/VAST47406.2019.8986923,Zhen Cao,"Stony Brook University,",USA
2019,10.1109/VAST47406.2019.8986923,Tyler Estro,"Stony Brook University,",USA
2019,10.1109/VAST47406.2019.8986923,Erez Zadok,"Stony Brook University,",USA
2019,10.1109/VAST47406.2019.8986923,Klaus Mueller,"Stony Brook University,",USA
2019,10.1109/VAST47406.2019.8986934,Minjeong Shin,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986934,Alexander Soen,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986934,Benjamin T. Readshaw,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986934,Stephen M. Blackburn,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986934,Mitchell Whitelaw,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986934,Lexing Xie,Australian National University,Australia
2019,10.1109/VAST47406.2019.8986940,Frederik L. Dennig,"University of Konstanz,Germany",Germany
2019,10.1109/VAST47406.2019.8986940,Tom Polk,"University of Konstanz,Germany",Germany
2019,10.1109/VAST47406.2019.8986940,Zudi Lin,"Harvard University,USA",USA
2019,10.1109/VAST47406.2019.8986940,Tobias Schreck,"Graz University of Technology,Austria",Austria
2019,10.1109/VAST47406.2019.8986940,Hanspeter Pfister,"Harvard University,USA",USA
2019,10.1109/VAST47406.2019.8986940,Michael Behrisch 0001,"Harvard University,USA",USA
2019,10.1109/VAST47406.2019.8986943,Shouxing Xiang,"School of Software, BNRist, Tsinghua University",China
2019,10.1109/VAST47406.2019.8986943,Xi Ye,"School of Software, BNRist, Tsinghua University",China
2019,10.1109/VAST47406.2019.8986943,Jiazhi Xia,"School of Computer Science and Engineering, Central South University",China
2019,10.1109/VAST47406.2019.8986943,Jing Wu,"School of Computer Science and Informatics, Cardiff University",UK
2019,10.1109/VAST47406.2019.8986943,Yang Chen,"School of Software, BNRist, Tsinghua University",China
2019,10.1109/VAST47406.2019.8986943,Shixia Liu,"School of Software, BNRist, Tsinghua University",China
2019,10.1109/VAST47406.2019.8986948,Ángel Alexander Cabrera,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986948,Will Epperson,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986948,Fred Hohman,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986948,Minsuk Kahng,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986948,Jamie Morgenstern,Georgia Institute of Technology,USA
2019,10.1109/VAST47406.2019.8986948,Duen Horng Chau,Georgia Institute of Technology,USA
2018,10.1109/VAST.2018.8802383,Huan He,"Key Laboratory of Intelligent Networks and Network Security, Ministry of Education, Xi’an Jiaotong University",China
2018,10.1109/VAST.2018.8802383,Qinghua Zheng,"Key Laboratory of Intelligent Networks and Network Security, Ministry of Education, Xi’an Jiaotong University",China
2018,10.1109/VAST.2018.8802383,Bo Dong,"School of Continuing Education, Xi’an Jiaotong University",China
2018,10.1109/VAST.2018.8802415,Po-Ming Law,Georgia Institute of Technology,USA
2018,10.1109/VAST.2018.8802415,Yanhong Wu,Visa Research,USA
2018,10.1109/VAST.2018.8802415,Rahul C. Basole,Georgia Institute of Technology,USA
2018,10.1109/VAST.2018.8802424,John E. Wenskovitch,Virginia Tech Computer Science,USA
2018,10.1109/VAST.2018.8802424,Lauren Bradel,Department of Defense,USA
2018,10.1109/VAST.2018.8802424,Michelle Dowling,Virginia Tech Computer Science,USA
2018,10.1109/VAST.2018.8802424,Leanna House,Virginia Tech Statistics,USA
2018,10.1109/VAST.2018.8802424,Chris North,Virginia Tech Computer Science,USA
2018,10.1109/VAST.2018.8802449,Marlen Promann,Purdue University,USA
