Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis,2022,Effect of uncertainty visualizations on myopic loss aversion and the equity premium puzzle in retirement investment decisions,10.1109/TVCG.2021.3114692,http://dx.doi.org/10.1109/TVCG.2021.3114692,454,464,Journals,"For many households, investing for retirement is one of the most significant decisions and is fraught with uncertainty. In a classic study in behavioral economics, Benartzi and Thaler (1999) found evidence using bar charts that investors exhibit myopic loss aversion in retirement decisions: Investors overly focus on the potential for short-term losses, leading them to invest less in riskier assets and miss out on higher long-term returns. Recently, advances in uncertainty visualizations have shown improvements in decision-making under uncertainty in a variety of tasks. In this paper, we conduct a controlled and incentivized crowdsourced experiment replicating Benartzi and Thaler (1999) and extending it to measure the effect of different uncertainty representations on myopic loss aversion. Consistent with the original study, we find evidence of myopic loss aversion with bar charts and find that participants make better investment decisions with longer evaluation periods. We also find that common uncertainty representations such as interval plots and bar charts achieve the highest mean expected returns while other uncertainty visualizations lead to poorer long-term performance and strong effects on the equity premium. Qualitative feedback further suggests that different uncertainty representations lead to visual reasoning heuristics that can either mitigate or encourage a focus on potential short-term losses. We discuss implications of our results on using uncertainty visualizations for retirement decisions in practice and possible extensions for future work.",,Ryan Wesslen;Alireza Karduni;Douglas Markant;Wenwen Dou,"UNC-Charlotte, United States;UNC-Charlotte, United States;UNC-Charlotte, United States;UNC-Charlotte, United States",,"Uncertainty visualizations,myopic loss aversion,,retirement investing,equity premium puzzle,,,,,,",,0,,
Vis,2022,Towards Understanding Sensory Substitution for Accessible Visualization: An Interview Study,10.1109/TVCG.2021.3114829,http://dx.doi.org/10.1109/TVCG.2021.3114829,1084,1094,Journals,"For all its potential in supporting data analysis, particularly in exploratory situations, visualization also creates barriers: accessibility for blind and visually impaired individuals. Regardless of how effective a visualization is, providing equal access for blind users requires a paradigm shift for the visualization research community. To enact such a shift, it is not sufficient to treat visualization accessibility as merely another technical problem to overcome. Instead, supporting the millions of blind and visually impaired users around the world who have equally valid needs for data analysis as sighted individuals requires a respectful, equitable, and holistic approach that includes all users from the onset. In this paper, we draw on accessibility research methodologies to make inroads towards such an approach. We first identify the people who have specific insight into how blind people perceive the world: orientation and mobility (O&amp;M) experts, who are instructors that teach blind individuals how to navigate the physical world using non-visual senses. We interview 10 O&amp;M experts—all of them blind—to understand how best to use sensory substitution other than the visual sense for conveying spatial layouts. Finally, we investigate our qualitative findings using thematic analysis. While blind people in general tend to use both sound and touch to understand their surroundings, we focused on auditory affordances and how they can be used to make data visualizations accessible—using sonification and auralization. However, our experts recommended supporting a combination of senses—sound and touch—to make charts accessible as blind individuals may be more familiar with exploring tactile charts. We report results on both sound and touch affordances, and conclude by discussing implications for accessible visualization for blind individuals.",,Pramod Chundury;Biswaksen Patnaik;Yasmin Reyazuddin;Christine Tang;Jonathan Lazar;Niklas Elmqvist,"University of Maryland, College Park, MD, USA;University of Maryland, College Park, MD, USA;National Federation of the Blind, MD, USA;Poolesville High School, MD, USA;University of Maryland, College Park, MD, USA;University of Maryland, College Park, MD, USA",,"Accessibility,blind users,,sonification,visualization,spatial layouts,sound perception,,,,",,0,,
Vis,2022,F2-Bubbles: Faithful Bubble Set Construction and Flexible Editing,10.1109/TVCG.2021.3114761,http://dx.doi.org/10.1109/TVCG.2021.3114761,422,432,Journals,"In this paper, we propose F2-Bubbles, a set overlay visualization technique that addresses overlapping artifacts and supports interactive editing with intelligent suggestions. The core of our method is a new, efficient set overlay construction algorithm that approximates the optimal set overlay by considering set elements and their non-set neighbors. Thanks to the efficiency of the algorithm, interactive editing is achieved, and with intelligent suggestions, users can easily and flexibly edit visualizations through direct manipulations with local adaptations. A quantitative comparison with state-of-the-art set visualization techniques and case studies demonstrate the effectiveness of our method and suggests that F2-Bubbles is a helpful technique for set visualization.",,Yunhai Wang;Da Cheng;Zhirui Wang;Jian Zhang;Liang Zhou;Gaoqi He;Oliver Deussen,"Shandong University, China;Shandong University, China;Shandong University, China;CNIC, CAS, China;National Institute of Health Data Science, Peking University, China;East China Normal University, China;Konstanz University, Germany",,"Set visualization,Edge Crossing,,Minimal Spanning Tree,,,,,,,",,0,,
conference_external,2022,Automatic Narrative Summarization for Visualizing Cyber Security Logs and Incident Reports,10.1109/TVCG.2021.3114843,http://dx.doi.org/10.1109/TVCG.2021.3114843,1182,1190,Journals,"Cyber security logs and incident reports describe a narrative, but in practice analysts view the data in tables where it can be difficult to follow the narrative. Narrative visualizations are useful, but common examples use a summarized narrative instead of the full story's narrative; it is unclear how to automatically generate these summaries. This paper presents (1) a narrative summarization algorithm to reduce the size and complexity of cyber security narratives with a user-customizable summarization level, and (2) a narrative visualization tailored for incident reports and network logs. An evaluation on real incident reports shows that the summarization algorithm reduces false positives and improves average precision by 41% while reducing average incident report size up to 79%. Together, the visualization and summarization algorithm generate compact representations of cyber narratives that earned praise from a SOC analyst. We further demonstrate that the summarization algorithm can apply to other types of dynamic graphs by automatically generating a summary of the Les Misérables character interaction graph. We find that the list of main characters in the automatically generated summary has substantial agreement with human-generated summaries. A version of this paper, data, and code is freely available at <uri>https://osf.io/ekzbp/</uri>.",,Robert Gove,"Two Six Technologies, United States",,"Summarization,incident reports,,dynamic graphs,cyber security,,,,,,",,0,,
Vis,2022,Causal Support: Modeling Causal Inferences with Visualizations,10.1109/TVCG.2021.3114824,http://dx.doi.org/10.1109/TVCG.2021.3114824,1150,1160,Journals,"Analysts often make visual causal inferences about possible data-generating models. However, visual analytics (VA) software tends to leave these models implicit in the mind of the analyst, which casts doubt on the statistical validity of informal visual “insights”. We formally evaluate the quality of causal inferences from visualizations by adopting <i>causal support</i>—a Bayesian cognition model that learns the probability of alternative causal explanations given some data—as a normative benchmark for causal inferences. We contribute two experiments assessing how well crowdworkers can detect (1) a treatment effect and (2) a confounding relationship. We find that chart users' causal inferences tend to be insensitive to sample size such that they deviate from our normative benchmark. While interactively cross-filtering data in visualizations can improve sensitivity, on average users do not perform reliably better with common visualizations than they do with textual contingency tables. These experiments demonstrate the utility of causal support as an evaluation framework for inferences in VA and point to opportunities to make analysts' mental models more explicit in VA software.",,Alex Kale;Yifan Wu;Jessica Hullman,"University of Washington, USA;University of California at Berkeley, USA;Northwestern University, USA",,"Causal inference,visualization,,contingency tables,data cognition,,,,,,",,0,,
Vis,2022,Improving Visualization Interpretation Using Counterfactuals,10.1109/TVCG.2021.3114779,http://dx.doi.org/10.1109/TVCG.2021.3114779,998,1008,Journals,"Complex, high-dimensional data is used in a wide range of domains to explore problems and make decisions. Analysis of high-dimensional data, however, is vulnerable to the hidden influence of confounding variables, especially as users apply ad hoc filtering operations to visualize only specific subsets of an entire dataset. Thus, visual data-driven analysis can mislead users and encourage mistaken assumptions about causality or the strength of relationships between features. This work introduces a novel visual approach designed to reveal the presence of confounding variables via counterfactual possibilities during visual data analysis. It is implemented in CoFact, an interactive visualization prototype that determines and visualizes <i>counterfactual subsets</i> to better support user exploration of feature relationships. Using publicly available datasets, we conducted a controlled user study to demonstrate the effectiveness of our approach; the results indicate that users exposed to counterfactual visualizations formed more careful judgments about feature-to-outcome relationships.",,Smiti Kaul;David Borland;Nan Cao;David Gotz,"Dept. of Computer Science, University of North Carolina at Chapel Hill, USA;RENCI, University of North Carolina at Chapel Hill, USA;Intelligent Big Data Visualization Lab, Tongji University, China;School of Information and Library Science, University of North Carolina at Chapel Hill, USA",,"visualization,counterfactuals,,human-computer interaction,human-centered computing,empirical study,,,,,",,0,,
Vis,2022,DDLVis: Real-time Visual Query of Spatiotemporal Data Distribution via Density Dictionary Learning,10.1109/TVCG.2021.3114762,http://dx.doi.org/10.1109/TVCG.2021.3114762,1062,1072,Journals,"Visual query of spatiotemporal data is becoming an increasingly important function in visual analytics applications. Various works have been presented for querying large spatiotemporal data in real time. However, the real-time query of spatiotemporal data distribution is still an open challenge. As spatiotemporal data become larger, methods of aggregation, storage and querying become critical. We propose a new visual query system that creates a low-memory storage component and provides real-time visual interactions of spatiotemporal data. We first present a peak-based kernel density estimation method to produce the data distribution for the spatiotemporal data. Then a novel density dictionary learning approach is proposed to compress temporal density maps and accelerate the query calculation. Moreover, various intuitive query interactions are presented to interactively gain patterns. The experimental results obtained on three datasets demonstrate that the presented system offers an effective query for visual analytics of spatiotemporal data.",,Chenhui Li;George Baciu;Yunzhe Wang;Junjie Chen;Changbo Wang,"School of Computer Science and Technology, East China Normal University, China;The Hong Kong Polytechnic University, Hong Kong;Suzhou University of Science and Technology, China;School of Computer Science and Technology, East China Normal University, China;School of Computer Science and Technology, East China Normal University, China",,"Visual query,information visualization,,spatiotemporal data,data compression,interaction,density map,,,,",,0,,
Vis,2022,From Jam Session to Recital: Synchronous Communication and Collaboration Around Data in Organizations,10.1109/TVCG.2021.3114760,http://dx.doi.org/10.1109/TVCG.2021.3114760,1139,1149,Journals,"Prior research on communicating with visualization has focused on public presentation and asynchronous individual consumption, such as in the domain of journalism. The visualization research community knows comparatively little about synchronous and multimodal communication around data within organizations, from team meetings to executive briefings. We conducted two qualitative interview studies with individuals who prepare and deliver presentations about data to audiences in organizations. In contrast to prior work, we did not limit our interviews to those who self-identify as data analysts or data scientists. Both studies examined aspects of speaking about data with visual aids such as charts, dashboards, and tables. One study was a retrospective examination of current practices and difficulties, from which we identified three scenarios involving presentations of data. We describe these scenarios using an analogy to musical performance: small collaborative team meetings are akin to <i>jam session</i>, while more structured presentations can range from <i>semi-improvisational performances</i> among peers to formal <i>recitals</i> given to executives or customers. In our second study, we grounded the discussion around three design probes, each examining a different aspect of presenting data: the progressive reveal of visualization to direct attention and advance a narrative, visualization presentation controls that are hidden from the audience's view, and the coordination of a presenter's video with interactive visualization. Our distillation of interviewees' responses surfaced twelve themes, from ways of authoring presentations to creating accessible and engaging audience experiences.",,Matthew Brehmer;Robert Kosara,"Tableau Research, United States;Tableau Research, United States",,"Interviews,design probes,,presentation,communication,collaboration,business intelligence,qualitative research,,,",,1,,
Vis,2022,Perception! Immersion! Empowerment! Superpowers as Inspiration for Visualization,10.1109/TVCG.2021.3114844,http://dx.doi.org/10.1109/TVCG.2021.3114844,22,32,Journals,"We explore how the lens of fictional superpowers can help characterize how visualizations empower people and provide inspiration for new visualization systems. Researchers and practitioners often tout visualizations' ability to “make the invisible visible” and to “enhance cognitive abilities.” Meanwhile superhero comics and other modern fiction often depict characters with similarly fantastic abilities that allow them to see and interpret the world in ways that transcend traditional human perception. We investigate the intersection of these domains, and show how the language of superpowers can be used to characterize existing visualization systems and suggest opportunities for new and empowering ones. We introduce two frameworks: The first characterizes seven underlying mechanisms that form the basis for a variety of visual superpowers portrayed in fiction. The second identifies seven ways in which visualization tools and interfaces can instill a sense of empowerment in the people who use them. Building on these observations, we illustrate a diverse set of “visualization superpowers” and highlight opportunities for the visualization community to create new systems and interactions that empower new experiences with data Material and illustrations are available under CC-BY 4.0 at osf.io/8yhfz.",,Wesley Willett;Bon Adriel Aseniero;Sheelagh Carpendale;Pierre Dragicevic;Yvonne Jansen;Lora Oehlberg;Petra Isenberg,"University of Calgary, United States;Autodesk, United States;Simon Fraser Univ., Canada;Universite Paris-Saclay, CNRS. Inria. LISN, France;Sorbonne Universite, CNRS, ISIR, France;University of Calgary, United States;Universite Paris-Saclay, CNRS. Inria. LISN, France",,"Visualization,superpowers,,empowerment,vision,perception,cognition,fiction,situated visualization,,",,0,,
Vis,2022,Lumos: Increasing Awareness of Analytic Behavior during Visual Data Analysis,10.1109/TVCG.2021.3114827,http://dx.doi.org/10.1109/TVCG.2021.3114827,1009,1018,Journals,"Visual data analysis tools provide people with the agency and flexibility to explore data using a variety of interactive functionalities. However, this flexibility may introduce potential consequences in situations where users unknowingly overemphasize or underemphasize specific subsets of the data or attribute space they are analyzing. For example, users may overemphasize specific attributes and/or their values (e.g., Gender is always encoded on the X axis), underemphasize others (e.g., Religion is never encoded), ignore a subset of the data (e.g., older people are filtered out), etc. In response, we present Lumos, a visual data analysis tool that captures and shows the interaction history with data to increase awareness of such analytic behaviors. Using in-situ (at the place of interaction) and ex-situ (in an external view) visualization techniques, Lumos provides real-time feedback to users for them to reflect on their activities. For example, Lumos highlights datapoints that have been previously examined in the same visualization (in-situ) and also overlays them on the underlying data distribution (i.e., baseline distribution) in a separate visualization (ex-situ). Through a user study with 24 participants, we investigate how Lumos helps users' data exploration and decision-making processes. We found that Lumos increases users' awareness of visual data analysis practices in real-time, promoting reflection upon and acknowledgement of their intentions and potentially influencing subsequent interactions.",,Arpit Narechania;Adam Coscia;Emily Wall;Alex Endert,"Georgia Institute of Technology, United States;Georgia Institute of Technology, United States;Emory University, United States;Georgia Institute of Technology, United States",,"visual data analysis,interaction traces,,analytic provenance,awareness,human bias,,,,,",,1,,
