Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,2003,The visualization market: open source vs. commercial approaches,10.1109/VISUAL.2003.1250350,http://dx.doi.org/10.1109/VISUAL.2003.1250350,21,24,Conferences,,,J. Jaech;S. North;M. Peery;W. Schroeder;J. Thomas,;;;;,,,,0,,
conference_external,2003,IEEE Visualization 2003 (IEEE Cat. No.03CH37496),10.1109/VISUAL.2003.1250348,http://dx.doi.org/10.1109/VISUAL.2003.1250348,,,Conferences,The following topics are dealt with: medical visualization; isosurfaces; implicit surfaces; flow visualization; terrains and view-dependent methods; segmentation and feature analysis; haptics and physical simulation; hardware-assisted volume rendering; volume rendering acceleration; shading and shape perception; volume reconstruction; volumetric techniques; sample-based rendering; mesh simplification; transfer functions; information visualization; scientific and large data visualization; visualization in medicine and biology; and visualization software.,,,,,,,0,,
Vis-conf,2003,Visualization of steep breaking waves and thin spray sheets around a ship,10.1109/VISUAL.2003.1250419,http://dx.doi.org/10.1109/VISUAL.2003.1250419,555,559,Conferences,"The simulation of breaking of waves, the formation of thin spray sheets, and the entertainment of air around the next generation of naval surface combatants is an ongoing 3-year Department of Defense (DoD) Challenge Project. The goal of this project is a validated computation capability to model the full hydrodynamics around a surface combatant including all of the processes that affect mission and performance. Visualization of these large-scale simulations is paramount to understanding the complex physics involved. These simulations produce enormous data sets with both surface and volumetric qualities. Wave breaking, spray sheets, and air entertainment can be visualized using isosurfaces of scalar data. Visualization of quantities such as the vorticity field also provides insight into the dynamics of droplet and bubble formation. This paper documents the techniques used, results obtained, and lessons learned from the visualization of the hydrodynamics of naval vessels.",,P. Adams;D. Dommermuth,"ERDC, Major Shared Resource Center, Vicksburg, MS, USA;",,,,2,,
Vis-conf,2003,Interoperability of visualization software and data models is not an achievable goal,10.1109/VISUAL.2003.1250427,http://dx.doi.org/10.1109/VISUAL.2003.1250427,607,610,Conferences,,,E.W. Bethel,Lawrence Berkeley National Laboratory,,,,0,,
Vis-conf,2003,Do I really see a bone?,10.1109/VISUAL.2003.1250429,http://dx.doi.org/10.1109/VISUAL.2003.1250429,615,617,Conferences,,,R. Machiraju;C. Johnson;T. Yoo;R. Crawfis;D. Ebert;D. Stredney,The Ohio State University;;;;;,,,,1,,
Vis-conf,2003,"Which comes first, usability or utility?",10.1109/VISUAL.2003.1250426,http://dx.doi.org/10.1109/VISUAL.2003.1250426,605,606,Conferences,,,G. Grinstein;A. Kobsa;C. Plaisant;J.T. Stasko,University of Massachusetts Lowell;;;,,,,4,,
Vis-conf,2003,Visualization experiences and issues in deep space exploration,10.1109/VISUAL.2003.1250430,http://dx.doi.org/10.1109/VISUAL.2003.1250430,619,621,Conferences,,,J. Wright;S. Burleigh;M. Maruya;S. Maxwell;R. Pischel,Jet Propulsion Laboratory;;;;,,,,1,,
Vis-conf,2003,Information and scientific visualization: separate but equal or happy together at last,10.1109/VISUAL.2003.1250428,http://dx.doi.org/10.1109/VISUAL.2003.1250428,611,614,Conferences,,,T. Rhyne;M. Tory;T. Munzner;M. Ward;C. Johnson;D.H. Laidlaw,North Carolina State University;;;;;,,,,12,,
Vis-conf,2003,Appearance-preserving view-dependent visualization,10.1109/VISUAL.2003.1250409,http://dx.doi.org/10.1109/VISUAL.2003.1250409,473,480,Conferences,"In this paper a new quadric-based view-dependent simplification scheme is presented. The scheme provides a method to connect mesh simplification controlled by a quadric error metric with a level-of-detail hierarchy that is accessed continuously and efficiently based on current view parameters. A variety of methods for determining the screen-space metric for the view calculation are implemented and evaluated, including an appearance-preserving method that has both geometry- and texture-preserving aspects. Results are presented and compared for a variety of models.",,J. Jang;W. Ribarsky;C. Shaw;P. Wonka,"GVU Center, Georgia Inst. of Technol., Atlanta, Georgia;GVU Center, Georgia Inst. of Technol., Atlanta, Georgia;GVU Center, Georgia Inst. of Technol., Atlanta, Georgia;GVU Center, Georgia Inst. of Technol., Atlanta, Georgia",,,,4,,
Vis-conf,2003,A novel interface for higher-dimensional classification of volume data,10.1109/VISUAL.2003.1250413,http://dx.doi.org/10.1109/VISUAL.2003.1250413,505,512,Conferences,"In the traditional volume visualization paradigm, the user specifies a transfer function that assigns each scalar value to a color and opacity by defining an opacity and a color map function. The transfer function has two limitations. First, the user must define curves based on histogram and value rather than seeing and working with the volume itself. Second, the transfer function is inflexible in classifying regions of interest, where values at a voxel such as intensity and gradient are used to differentiate material, not talking into account additional properties such as texture and position. We describe an intuitive user interface for specifying the classification functions that consists of the users painting directly on sample slices of the volume. These painted regions are used to automatically define high-dimensional classification functions that can be implemented in hardware for interactive rendering. The classification of the volume is iteratively improved as the user paints samples, allowing intuitive and efficient viewing of materials of interest.",,Fan-Yin Tzeng;E.B. Lum;Kwan-Liu Ma,"Dept. of Comput. Sci., California Univ., Davis, CA, USA;Dept. of Comput. Sci., California Univ., Davis, CA, USA;Dept. of Comput. Sci., California Univ., Davis, CA, USA",,,,38,,
