Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
InfoVis,2020,Separating the Wheat from the Chaff: Comparative Visual Cues for Transparent Diagnostics of Competing Models,10.1109/TVCG.2019.2934540,http://dx.doi.org/10.1109/TVCG.2019.2934540,1043,1053,Journals,"Experts in data and physical sciences have to regularly grapple with the problem of competing models. Be it analytical or physics-based models, a cross-cutting challenge for experts is to reliably diagnose which model outcomes appropriately predict or simulate real-world phenomena. Expert judgment involves reconciling information across many, and often, conflicting criteria that describe the quality of model outcomes. In this paper, through a design study with climate scientists, we develop a deeper understanding of the problem and solution space of model diagnostics, resulting in the following contributions: i) a problem and task characterization using which we map experts' model diagnostics goals to multi-way visual comparison tasks, ii) a design space of comparative visual cues for letting experts quickly understand the degree of disagreement among competing models and gauge the degree of stability of model outputs with respect to alternative criteria, and iii) design and evaluation of MyriadCues, an interactive visualization interface for exploring alternative hypotheses and insights about good and bad models by leveraging comparative visual cues. We present case studies and subjective feedback by experts, which validate how MyriadCues enables more transparent model diagnostic mechanisms, as compared to the state of the art.",,Aritra Dasgupta;Hong Wang;Nancy O'Brien;Susannah Burrows,"New Jersey Institute of Technology;Arizona State University, Inc.;Pacific Northwest National Laboratory;Pacific Northwest National Laboratory",,"Visual comparison,Visual cues,Model evaluation,Transparency,Simulation,,,,",,2,,
InfoVis,2020,Visualizing a Moving Target: A Design Study on Task Parallel Programs in the Presence of Evolving Data and Concerns,10.1109/TVCG.2019.2934285,http://dx.doi.org/10.1109/TVCG.2019.2934285,1118,1128,Journals,"Common pitfalls in visualization projects include lack of data availability and the domain users' needs and focus changing too rapidly for the design process to complete. While it is often prudent to avoid such projects, we argue it can be beneficial to engage them in some cases as the visualization process can help refine data collection, solving a “chicken and egg” problem of having the data and tools to analyze it. We found this to be the case in the domain of task parallel computing where such data and tooling is an open area of research. Despite these hurdles, we conducted a design study. Through a tightly-coupled iterative design process, we built Atria, a multi-view execution graph visualization to support performance analysis. Atria simplifies the initial representation of the execution graph by aggregating nodes as related to their line of code. We deployed Atria on multiple platforms, some requiring design alteration. We describe how we adapted the design study methodology to the “moving target” of both the data and the domain experts' concerns and how this movement kept both the visualization and programming project healthy. We reflect on our process and discuss what factors allow the project to be successful in the presence of changing data and user needs.",,Katy Williams;Alex Bigelow;Kate Isaacs,University of Arizona;University of Arizona;University of Arizona,,"design studies,software visualization,parallel computing,graph visualization,,,,,",,5,,
InfoVis,2020,OntoPlot: A Novel Visualisation for Non-hierarchical Associations in Large Ontologies,10.1109/TVCG.2019.2934557,http://dx.doi.org/10.1109/TVCG.2019.2934557,1140,1150,Journals,"Ontologies are formal representations of concepts and complex relationships among them. They have been widely used to capture comprehensive domain knowledge in areas such as biology and medicine, where large and complex ontologies can contain hundreds of thousands of concepts. Especially due to the large size of ontologies, visualisation is useful for authoring, exploring and understanding their underlying data. Existing ontology visualisation tools generally focus on the hierarchical structure, giving much less emphasis to non-hierarchical associations. In this paper we present OntoPlot, a novel visualisation specifically designed to facilitate the exploration of all concept associations whilst still showing an ontology's large hierarchical structure. This hybrid visualisation combines icicle plots, visual compression techniques and interactivity, improving space-efficiency and reducing visual structural complexity. We conducted a user study with domain experts to evaluate the usability of OntoPlot, comparing it with the de facto ontology editor Protégé. The results confirm that OntoPlot attains our design goals for association-related tasks and is strongly favoured by domain experts.",,Ying Yang;Michael Wybrow;Yuan-Fang Li;Tobias Czauderna;Yongqun He,"Monash University, Australia;Monash University, Australia;Monash University, Australia;Monash University, Australia;University of Michigan, Medical School, USA",,"Ontology visualisation,visual compression,interactive exploration,ontology associations,,,,,",,0,,
conference_external,2020,High-throughput feature extraction for measuring attributes of deforming open-cell foams,10.1109/TVCG.2019.2934620,http://dx.doi.org/10.1109/TVCG.2019.2934620,140,150,Journals,"Metallic open-cell foams are promising structural materials with applications in multifunctional systems such as biomedical implants, energy absorbers in impact, noise mitigation, and batteries. There is a high demand for means to understand and correlate the design space of material performance metrics to the material structure in terms of attributes such as density, ligament and node properties, void sizes, and alignments. Currently, X-ray Computed Tomography (CT) scans of these materials are segmented either manually or with skeletonization approaches that may not accurately model the variety of shapes present in nodes and ligaments, especially irregularities that arise from manufacturing, image artifacts, or deterioration due to compression. In this paper, we present a new workflow for analysis of open-cell foams that combines a new density measurement to identify nodal structures, and topological approaches to identify ligament structures between them. Additionally, we provide automated measurement of foam properties. We demonstrate stable extraction of features and time-tracking in an image sequence of a foam being compressed. Our approach allows researchers to study larger and more complex foams than could previously be segmented only manually, and enables the high-throughput analysis needed to predict future foam performance.",,Steve Petruzza;Attila Gyulassy;Samuel Leventhal;John J. Baglino;Michael Czabaj;Ashley D. Spear;Valerio Pascucci,"SCI Institute, University of Utah;SCI Institute, University of Utah;SCI Institute, University of Utah;Dep. Mechanical EngineeringUniversity of Utah;Dep. Mechanical EngineeringUniversity of Utah;Dep. Mechanical EngineeringUniversity of Utah;SCI Institute, University of Utah",,"Topological analysis,foam,features extraction,feature tracking,,,,,",,1,,
conference_external,2020,Artifact-Based Rendering: Harnessing Natural and Traditional Visual Media for More Expressive and Engaging 3D Visualizations,10.1109/TVCG.2019.2934260,http://dx.doi.org/10.1109/TVCG.2019.2934260,492,502,Journals,"We introduce Artifact-Based Rendering (ABR), a framework of tools, algorithms, and processes that makes it possible to produce real, data-driven 3D scientific visualizations with a visual language derived entirely from colors, lines, textures, and forms created using traditional physical media or found in nature. A theory and process for ABR is presented to address three current needs: (i) designing better visualizations by making it possible for non-programmers to rapidly design and critique many alternative data-to-visual mappings; (ii) expanding the visual vocabulary used in scientific visualizations to depict increasingly complex multivariate data; (iii) bringing a more engaging, natural, and human-relatable handcrafted aesthetic to data visualization. New tools and algorithms to support ABR include front-end applets for constructing artifact-based colormaps, optimizing 3D scanned meshes for use in data visualization, and synthesizing textures from artifacts. These are complemented by an interactive rendering engine with custom algorithms and interfaces that demonstrate multiple new visual styles for depicting point, line, surface, and volume data. A within-the-research-team design study provides early evidence of the shift in visualization design processes that ABR is believed to enable when compared to traditional scientific visualization systems. Qualitative user feedback on applications to climate science and brain imaging support the utility of ABR for scientific discovery and public communication.",,Seth Johnson;Francesca Samsel;Gregory Abram;Daniel Olson;Andrew J. Solis;Bridger Herman;Phillip J. Wolfram;Christophe Lenglet;Daniel F. Keefe,"University of Minnesota;University of Texas, Austin;University of Texas, Austin;University of Minnesota;;University of Minnesota;Fluid Dynamics and Solid Mechanics, Theoretical DivisionLos Alamos National Laboratory;University of Minnesota;University of Minnesota",,"Visualization Design,Art and Visualization,Data Physicalization,Multivariate Visualization,,,,,",,1,,
conference_external,2020,Multi-Scale Topological Analysis of Asymmetric Tensor Fields on Surfaces,10.1109/TVCG.2019.2934314,http://dx.doi.org/10.1109/TVCG.2019.2934314,270,279,Journals,"Asymmetric tensor fields have found applications in many science and engineering domains, such as fluid dynamics. Recent advances in the visualization and analysis of 2D asymmetric tensor fields focus on pointwise analysis of the tensor field and effective visualization metaphors such as colors, glyphs, and hyperstreamlines. In this paper, we provide a novel multi-scale topological analysis framework for asymmetric tensor fields on surfaces. Our multi-scale framework is based on the notions of eigenvalue and eigenvector graphs. At the core of our framework are the identification of atomic operations that modify the graphs and the scale definition that guides the order in which the graphs are simplified to enable clarity and focus for the visualization of topological analysis on data of different sizes. We also provide efficient algorithms to realize these operations. Furthermore, we provide physical interpretation of these graphs. To demonstrate the utility of our system, we apply our multi-scale analysis to data in computational fluid dynamics.",,Fariba Khan;Lawrence Roy;Eugene Zhang;Botong Qu;Shih-Hsuan Hung;Harry Yeh;Robert S. Laramee;Yue Zhang,Oregon State University;Oregon State University;Oregon State University;Oregon State University;Oregon State University;Oregon State University;Swansea University;Oregon State University,,"Tensor field visualization,tensor field topology,2D asymmetric tensor fields,2D asymmetric tensor field topology,eigenvalue graphs,eigenvector graphs,,,",,1,,
conference_external,2020,Dynamic Nested Tracking Graphs,10.1109/TVCG.2019.2934368,http://dx.doi.org/10.1109/TVCG.2019.2934368,249,258,Journals,"This work describes an approach for the interactive visual analysis of large-scale simulations, where numerous superlevel set components and their evolution are of primary interest. The approach first derives, at simulation runtime, a specialized Cinema database that consists of images of component groups, and topological abstractions. This database is processed by a novel graph operation-based nested tracking graph algorithm (GO-NTG) that dynamically computes NTGs for component groups based on size, overlap, persistence, and level thresholds. The resulting NTGs are in turn used in a feature-centered visual analytics framework to query specific database elements and update feature parameters, facilitating flexible post hoc analysis.",,Jonas Lukasczyk;Christoph Garth;Gunther H. Weber;Tim Biedert;Ross Maciejewski;Heike Leitte,"Technische Universität Kaiserslautern;Technische Universität Kaiserslautern;Lawrence Berkeley National Laboratory, University of California, Davis;NVIDIA Corporation;Arizona State University;Technische Universität Kaiserslautern",,"Topological Data Analysis,Nested Tracking Graphs,Image Databases,Feature Tracking,Post Hoc Visual Analytics,,,,",,1,,
InfoVis,2020,DataShot: Automatic Generation of Fact Sheets from Tabular Data,10.1109/TVCG.2019.2934398,http://dx.doi.org/10.1109/TVCG.2019.2934398,895,905,Journals,"Fact sheets with vivid graphical design and intriguing statistical insights are prevalent for presenting raw data. They help audiences understand data-related facts effectively and make a deep impression. However, designing a fact sheet requires both data and design expertise and is a laborious and time-consuming process. One needs to not only understand the data in depth but also produce intricate graphical representations. To assist in the design process, we present DataShot which, to the best of our knowledge, is the first automated system that creates fact sheets automatically from tabular data. First, we conduct a qualitative analysis of 245 infographic examples to explore general infographic design space at both the sheet and element levels. We identify common infographic structures, sheet layouts, fact types, and visualization styles during the study. Based on these findings, we propose a fact sheet generation pipeline, consisting of fact extraction, fact composition, and presentation synthesis, for the auto-generation workflow. To validate our system, we present use cases with three real-world datasets. We conduct an in-lab user study to understand the usage of our system. Our evaluation results show that DataShot can efficiently generate satisfactory fact sheets to support further customization and data presentation.",,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,Microsoft Research Asia;Department of Computer Science and EngineeringHong Kong University of Science and Technology;Microsoft Research Asia;Microsoft Research Asia;Department of Computer Science and EngineeringHong Kong University of Science and Technology;Department of Computer Science and EngineeringHong Kong University of Science and Technology;Microsoft Research Asia,,"Fact sheet,infographic,visualization,and automated design,,,,,",,3,,
conference_external,2020,Tac-Simur: Tactic-based Simulative Visual Analytics of Table Tennis,10.1109/TVCG.2019.2934630,http://dx.doi.org/10.1109/TVCG.2019.2934630,407,417,Journals,"Simulative analysis in competitive sports can provide prospective insights, which can help improve the performance of players in future matches. However, adequately simulating the complex competition process and effectively explaining the simulation result to domain experts are typically challenging. This work presents a design study to address these challenges in table tennis. We propose a well-established hybrid second-order Markov chain model to characterize and simulate the competition process in table tennis. Compared with existing methods, our approach is the first to support the effective simulation of tactics, which represent high-level competition strategies in table tennis. Furthermore, we introduce a visual analytics system called Tac-Simur based on the proposed model for simulative visual analytics. Tac-Simur enables users to easily navigate different players and their tactics based on their respective performance in matches to identify the player and the tactics of interest for further analysis. Then, users can utilize the system to interactively explore diverse simulation tasks and visually explain the simulation results. The effectiveness and usefulness of this work are demonstrated by two case studies, in which domain experts utilize Tac-Simur to find interesting and valuable insights. The domain experts also provide positive feedback on the usability of Tac-Simur. Our work can be extended to other similar sports such as tennis and badminton.",,Jiachen Wang;Kejian Zhao;Dazhen Deng;Anqi Cao;Xiao Xie;Zheng Zhou;Hui Zhang;Yingcai Wu,"State Key Lab of CAD&CG, Zhejiang University;State Key Lab of CAD&CG, Zhejiang University;State Key Lab of CAD&CG, Zhejiang University;State Key Lab of CAD&CG, Zhejiang University;State Key Lab of CAD&CG, Zhejiang University;Department of Sport ScienceZhejiang University;Department of Sport ScienceZhejiang University;State Key Lab of CAD&CG, Zhejiang University",,"Simulative Visual Analytics,Table Tennis,Design Study,,,,,,",,3,,
InfoVis,2020,Uncertainty-Aware Principal Component Analysis,10.1109/TVCG.2019.2934812,http://dx.doi.org/10.1109/TVCG.2019.2934812,822,831,Journals,"We present a technique to perform dimensionality reduction on data that is subject to uncertainty. Our method is a generalization of traditional principal component analysis (PCA) to multivariate probability distributions. In comparison to non-linear methods, linear dimensionality reduction techniques have the advantage that the characteristics of such probability distributions remain intact after projection. We derive a representation of the PCA sample covariance matrix that respects potential uncertainty in each of the inputs, building the mathematical foundation of our new method: uncertainty-aware PCA. In addition to the accuracy and performance gained by our approach over sampling-based strategies, our formulation allows us to perform sensitivity analysis with regard to the uncertainty in the data. For this, we propose factor traces as a novel visualization that enables to better understand the influence of uncertainty on the chosen principal components. We provide multiple examples of our technique using real-world datasets. As a special case, we show how to propagate multivariate normal distributions through PCA in closed form. Furthermore, we discuss extensions and limitations of our approach.",,Jochen Görtler;Thilo Spinner;Dirk Streeb;Daniel Weiskopf;Oliver Deussen,"University of Konstanz, Germany;University of Konstanz, Germany;University of Konstanz, Germany;University of Stuttgart, Germany;University of Konstanz, Germany",,"Uncertainty,dimensionality reduction,principal component analysis,linear projection,machine learning,,,,",,0,,
