Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
VAST-conf,2010,Conveying network features in geospatial battlespace displays,10.1109/VAST.2010.5651192,http://dx.doi.org/10.1109/VAST.2010.5651192,221,222,Conferences,"Advanced battlespace network visualization techniques are required within the modern Air Operations Center (AOC) to improve cross-domain situation awareness and to support planning and decision-making. We present a visualization toolkit to address this need that supports the integration of network health and status information and meta-information with other traditional AOC information resources and activities across air, space, and cyber domains. Applications include the development of battlespace visualization technologies that will improve warfighters' decision-making response time and provide enhanced flexibility for mission planning by efficiently revealing affordances for leveraging, disrupting, or enhancing network connectivity.",,J. Alex Godwin;Ryan M. Kilgore,Charles River Analytics;Charles River Analytics,,",,,,,,",,1,,
VAST-conf,2010,A continuous analysis process between desktop and collaborative visual analytics environments,10.1109/VAST.2010.5652958,http://dx.doi.org/10.1109/VAST.2010.5652958,231,232,Conferences,"Since its inception, the field of visual analytics has undergone tremendous growth in understanding how to create interactive visual tools to solve analytical problems. However, with few exceptions, most of these tools have been designed for single users in desktop environments. While often effective on their own, most single-user systems do not reflect the collaborative nature of solving real-world analytical tasks. Many intelligence analysts, for example, have been observed to switch repeatedly between working alone and collaborating with members of a small team. In this paper, we propose that a complete visual analytical system designed for solving real-world tasks ought to have two integrated components: a single-user desktop system and a mirroring system suitable for a collaborative environment.",,Dong Hyun Jeong;Evan Suma;Thomas Butkiewicz;William Ribarsky;Remco Chang,Univ. of the District of Columbia;Univ. of Southern California;Univ. of North Carolina at Charlotte;Univ. of North Carolina at Charlotte;Tufts University,,",,,,,,",,1,,
VAST-conf,2010,Visualization of temporal relationships within coordinated views,10.1109/VAST.2010.5651617,http://dx.doi.org/10.1109/VAST.2010.5651617,219,220,Conferences,"In command and control (C2) environments, decision makers must rapidly understand and address key temporal relationships that exist between critical tasks as conditions fluctuate. However, traditional temporal displays, such as mission timelines, fail to support user understanding of and reasoning about critical relationships. We have developed visualization methods to compactly and effectively convey key temporal constraints. In this paper, we present examples of our visualization approach and describe how we are exploring interaction methods within an integrated visualization workspace to support user awareness of temporal constraints.",,Stephanie Dudzic;J. Alex Godwin;Ryan M. Kilgore,Charles River Analytics;Charles River Analytics;Charles River Analytics,,"temporal relationships,temporal visualization,,,,,",,1,,
VAST-conf,2010,Large-scale neuroanatomical visualization using a manifold embedding approach,10.1109/VAST.2010.5652532,http://dx.doi.org/10.1109/VAST.2010.5652532,237,238,Conferences,"We present a unified framework for data processing, mining and interactive visualization of large-scale neuroanatomical databases. The input data is assumed to lie in a specific atlas space, or simply exist as a separate collection. Users can specify their own atlas for comparative analyses. The original data exist as MRI images in standard formats. It is uploaded to a remote server and processed offline by a parallelized pipeline workflow. This workflow transforms the data to represent it as both volumetric and triangular mesh cortical surfaces. We use multiresolution representations to scale complexity to data storage availability as well as graphical processing performance. Our workflow implements predefined metrics for clustering and classification, and data projection schemes to aid in visualization. Additionally the system provides a visual query interface for performing selection requests based on user-defined search criteria.",,Shantanu H. Joshi;Ian Bowman;John Darrell Van Horn,"Laboratory of Neuro Imaging, Department of Neurology, UCLA School of Medicine, University of California Los Angeles, CA 90034;Laboratory of Neuro Imaging, Department of Neurology, UCLA School of Medicine, University of California Los Angeles, CA 90034;Laboratory of Neuro Imaging, Department of Neurology, UCLA School of Medicine, University of California Los Angeles, CA 90034",,"I.3 [Computer Graphics]: Three-Dimensional Graphics and Realism,I.3.3 [Viewing Algorithms],I.3.8 [Applications],,,,",,0,,
conference_external,2010,VASTvis — Visual analytics with multiple coordinated views,10.1109/VAST.2010.5652644,http://dx.doi.org/10.1109/VAST.2010.5652644,279,280,Conferences,"VAST 2010 Mini Challenge 2 Award: Good analytic process and explanation. We present a multiple coordinated view system VASTvis with a central view and several mini-views around the side. Each view is coordinated together, where operations are linked between windows. Furthermore, the user can perform sequential queries on the data through a series of brushing operations. The tool was used to analyse the VAST 2010 Mini Challenge 2 dataset of Hospitalisation Records. In this article we describe how the tool was used to characterise the Pandemic Spread.",,Rick Walker;Llyrap Cenydcf;Serban Pop;Jonathan C. Roberts,School of Computer Science Bangor University;School of Computer Science Bangor University;School of Computer Science Bangor University;School of Computer Science Bangor University,,"Visual Analytics,Coordinated Multiple Views,VAST 2010,information visualization,pandemic visualization,,",,0,,
VAST-conf,2010,A radial visualization tool for depicting hierarchically structured video content,10.1109/VAST.2010.5650177,http://dx.doi.org/10.1109/VAST.2010.5650177,251,252,Conferences,"The visual analysis of video content is an important research topic due to the huge amount of video data that is generated every day. Annotating this data will become a major problem since the amount of videos further increases. With this work we introduce a system that combines a visualization tool with automatic video segmentation techniques and a characteristic key-frame extraction. A summary of the content of a whole video in one view is realized. Furthermore, the user can interactively browse through the video via our visualization interface to get more detailed information. The system is adapted to two application scenarios and a third application is discussed for future work.",,Tobias Ruppert;Jörn Kohlhammer,"Fraunhofer Institute for Computer Graphics Research (IGD), Darmstadt, Germany;Fraunhofer Institute for Computer Graphics Research (IGD), Darmstadt, Germany",,",,,,,,",,2,,
VAST-conf,2010,EmailTime: Visual analytics of emails,10.1109/VAST.2010.5652968,http://dx.doi.org/10.1109/VAST.2010.5652968,233,234,Conferences,"Although the discovery and analysis of communication patterns in large and complex email datasets are difficult tasks, they can be a valuable source of information. This paper presents EmailTime's capabilities through several examples. EmailTime is a visual analysis of email correspondence patterns over the course of time that interactively portrays personal and interpersonal networks using the correspondence in the email dataset. We suggest that integrating both statistics and visualizations in order to display information about the email datasets may simplify its evaluation.",,Minoo Erfani Joorabchi;Ji-Dong Yim;Christopher D. Shaw,Simon Fraser University;Simon Fraser University;Simon Fraser University,,"Email,Enron,EmailTime,Email Correspondents,Visual Analysis,,",,4,,
conference_external,2010,Keynote address: How will big pictures emerge from a sea of […] biological data?,10.1109/VAST.2010.5652365,http://dx.doi.org/10.1109/VAST.2010.5652365,xiii,xiii,Conferences,"Every year since the article “How Will Big Pictures Emerge From a Sea of Biological Data?” appeared in Science, the question becomes more compelling. We are now accumulating information about biological sequences, structures, and interactions faster than we have the power to make sense of them. For hundreds of years prior to this, practical considerations coerced biological research into reductionism. There are simply too many components in a biological system for a biologist to examine the whole picture with the tools formerly available. Over the past decade this has rapidly changed as biological information has become cheap and plentiful due to the advent of high-throughput tools, making it possible for the frst time to ask questions on time and length scales that were previously intractable. The relaxation of the practical limitations on systems-level analysis has also brought a change in the philosophy of how we regard biology, moving towards a holistic method of research and interpretation. This places systems biology in stark contrast to traditional biological research, and for good reason. In the words of Denis Noble, “Systems biology is about putting together rather than taking apart, integration rather than reduction. It starts with what we have learned from the reductionist approach; and then it goes further.” This shift from reductionism is essential, for as we know from studying complex systems, the whole is greater than the sum of the parts. With this new approach we are able to explore scientifc territory that has previously been untouched due to physical impossibility and philosophical differences. The complexity of the tangled web of nonlinear interactions between genes, proteins, and the environment necessitates the development of simplifed models to illuminate biological functions. Merely generating networks of interactions is not enough, providing us with far too much information in a single view without emphasizing the important features of the map. When we use Google maps and look at a picture of the United States it doesn't show us every city, we would never see Evanston, Illinois being shown at that level of detail. Only large and recognizable cities are shown to help us orient the map. Once we zoom in other smaller cities and features become visible, giving us more relevant information in a manner that is usable. Simply generating networks without any type of analysis or visualization is akin to showing a map of the United States with every state, city, and town marked on it. In my talk, I will describe the advances we have made in developing new visualization methods and the challenges still remaining.",,Luis A. N. Amaral,Northwestern University,,",,,,,,",,0,,
VAST-conf,2010,ProDV — A case study in delivering visual analytics,10.1109/VAST.2010.5650219,http://dx.doi.org/10.1109/VAST.2010.5650219,247,248,Conferences,"We present a custom visual analytics system developed in conjunction with the test and evaluation community of the US Army. We designed and implemented a visual programming environment for configuring a variety of interactive visual analysis capabilities. Our abstraction of the visualization process is based on insights gained from interviews conducted with expert users. We show that this model allowed analysts to implement multiple visual analysis capabilities for network performance, anomalous sensor activity, and engagement results. Long-term interaction with expert users led to development of several custom visual analysis techniques. We have conducted training sessions with expert users, and are working to evaluate the success of our work based on performance metrics captured in a semi-automated fashion during these training sessions. We have also integrated collaborative analysis features such as annotations and shared content.",,Derek Overby;John Keyser;Jim Wall,"Department of Computer Science and Engineering, Texas A&M University;Department of Computer Science and Engineering, Texas A&M University;Department of Industrial and Systems Engineering, Texas A&M University",,"Visualization system and toolkit design,,,,,,",,0,,
conference_external,2010,Designing visual analytics systems for disease spread and evolution,10.1109/VAST.2010.5652689,http://dx.doi.org/10.1109/VAST.2010.5652689,285,286,Conferences,"VAST 2010 mini challenge 2 and 3 award: Good overall design and analysis. Using two of the VAST 2010 mini challenges as a case study, we report on the design decisions and software development process used to create visual analytics software for understanding disease spread and mutation. The software we developed and the analysis conducted attempted to help us understand (a) how a fictitious disease may have spread between selected cities around the globe; and (b) how genetic sequences taken from infected patients may be used to chart the evolution of the disease and changes in its severity, drug resistance and other characteristics.",,Jo Wood;Aidan Slingsby;Jason Dykes,School of Informatics City University London;School of Informatics City University London;School of Informatics City University London,,",,,,,,",,2,,
