Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
VAST-conf,2007,InfoVis as Seen by the World Out There: 2007 in Review,10.1109/VAST.2007.4388989,https://doi.org/10.1109/VAST.2007.4388989,x,x,Conferences,"How we as insiders see and understand InfoVis is quite different from how it is seen by most people in the world out there. Most people get only glimpses of what we do, and those glimpses rarely tell the story clearly. Think about the view of InfoVis that has been created in 2007 through marketing, blogs, and articles. This view is peppered with misperception. In this presentation, I'll take you on a tour of InfoVis' exposure in 2007: the highlights and the failures that have shaped the world's perception of our beloved and important work. The world needs what we do, but this need remains largely unsatisfied.",,Stephen Few,"University of California, Berkeley, USA",,",,,,,,",,1,,
VAST-conf,2007,Jigsaw meets Blue Iguanodon - The VAST 2007 Contest,10.1109/VAST.2007.4389034,https://doi.org/10.1109/VAST.2007.4389034,235,236,Conferences,"This article describes our use of the Jigsaw system in working on the VAST 2007 contest. Jigsaw provides multiple views of a document collection and the individual entities within those documents, with a particular focus on exposing connections between entities. We describe how we refined the identified entities in order to better facilitate Jigsaw's use and how the different views helped us to uncover key parts of the underlying plot.",,Carsten Gorg;Zhicheng Liu;Neel Parekh;Kanupriya Singhal;John Stasko,"School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA;School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA;School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA;School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA;School of Interactive Computing & GVU Center, Georgia Institute of Technology, USA",,"Visual analytics,investigative analysis,intelligence analysis,information visualization,multiple views,,",,9,,
VAST-conf,2007,VAST 2007 Contest - Blue Iguanodon,10.1109/VAST.2007.4389032,https://doi.org/10.1109/VAST.2007.4389032,231,232,Conferences,Visual analytics experts realize that one effective way to push the field forward and to develop metrics for measuring the performance of various visual analytics components is to hold an annual competition. The second visual analytics science and technology (VAST) contest was held in conjunction with the 2007 IEEE VAST symposium. In this contest participants were to use visual analytic tools to explore a large heterogeneous data collection to construct a scenario and find evidence buried in the data of illegal and terrorist activities that were occurring. A synthetic data set was made available as well as tasks. In this paper we describe some of the advances we have made from the first competition held in 2006.,,Georges Grinstein;Catherine Plaisant;Sharon Laskowski;Theresa O'Connell;Jean Scholtz;Mark Whiting,"University of Massachusetts, Lowell, USA;National Institute for Standards and Technology, USA;National Institute for Standards and Technology, USA;Pacific Northwest National Laboratory, USA;Pacific Northwest National Laboratory, USA;University of Maryland, USA",,"visual analytics,human information interaction,sense making,evaluation,metrics,contest,",,8,,
VAST-conf,2007,Visual Analytics with Jigsaw,10.1109/VAST.2007.4389017,https://doi.org/10.1109/VAST.2007.4389017,201,202,Conferences,This article briefly introduces the Jigsaw system and describes how we used it in analysis activities for the VAST '07 Contest. Jigsaw is a visual analytic system that provides multiple coordinated views to show connections between entities that are extracted from a collection of documents.,,Carsten Gorg;Zhicheng Liu;Neel Parekh;Kanupriya Singhal;John Stasko,"School of Interactive Computing, Georgia Institute of Technology;School of Interactive Computing, Georgia Institute of Technology, USA;School of Interactive Computing, Georgia Institute of Technology, USA;School of Interactive Computing, Georgia Institute of Technology, USA;School of Interactive Computing, Georgia Institute of Technology, USA",,"Visual analytics,investigative analysis,intelligence analysis,information visualization,multiple views,,",,4,,
VAST-conf,2007,C-GROUP: A Visual Analytic Tool for Pairwise Analysis of Dynamic Group Membership,10.1109/VAST.2007.4389022,https://doi.org/10.1109/VAST.2007.4389022,211,212,Conferences,"C-GROUP is a tool for analyzing dynamic group membership in social networks over time. Unlike most network visualization tools, which show the group structure within an entire network, or the group membership for a single actor, C-GROUP allows users to focus their analysis on a pair of individuals of interest. And unlike most dynamic social network visualization tools, which focus on the addition and deletion of nodes (actors) and edges (relationships) over time, C-GROUP focuses on changing group memberships over time. C-GROUP provides users with a flexible interface for defining (and redefining) groups interactively, and allows users to view the changing group memberships for the pair over time. This helps to highlight the similarities and differences between the individuals and their evolving group memberships. C-GROUP allows users to dynamically select the time granularity of the temporal evolution and supports two novel visual representations of the evolving group memberships. This flexibility gives users alternate views that are appropriate for different network sizes and provides users with different insights into the grouping behavior.",,Hyunmo Kang;Lise Getoor;Lisa Singh,"University of Maryland, College Park, MD, USA;University of Maryland, College Park, MD, USA;George town University, Washington D.C., DC, USA",,",,,,,,",,3,,
VAST-conf,2007,Intelligence Analysis Using Titan,10.1109/VAST.2007.4389036,https://doi.org/10.1109/VAST.2007.4389036,241,242,Conferences,"The open source Titan informatics toolkit project, which extends the visualization toolkit (VTK) to include information visualization capabilities, is being developed by Sandia National Laboratories in collaboration with Kitware. The VAST Contest provided us with an opportunity to explore various ideas for constructing an analysis tool, while allowing us to exercise our architecture in the solution of a complex problem. As amateur analysts, we found the experience both enlightening and fun.",,Patricia Crossno;Brian Wylie;Andrew Wilson;John Greenfield;Eric Stanton;Timothy Shead;Lisa Ice;Kenneth Moreland;Jeffrey Baumes;Berk Geveci,"Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Sandia National Laboratories, USA;Kitware, Inc.;Kitware, Inc.",,"visual analytics,information visualization,,,,,",,3,,
VAST-conf,2007,"VisPad: Integrating Visualization, Navigation and Synthesis",10.1109/VAST.2007.4389021,https://doi.org/10.1109/VAST.2007.4389021,209,210,Conferences,"We present a new framework - VisPad - to support the user to revisit the visual exploration process, and to synthesize and disseminate information. It offers three integrated views. The data view allows the user to interactively explore the data. The navigation view captures the exploration process. It enables the user to revisit any particular state and reuse it. The knowledge view enables the user to record his/her findings and the relations between these findings.",,Yedendra B. Shrinivasan;Jarke J. van Wijk,"Department Mathematics and Computer Science, Technische Universiteit Eindhoven, Netherlands;Department Mathematics and Computer Science, Technische Universiteit Eindhoven, Netherlands",,"Navigation,Information synthesis,Presentation,,,,",,2,,
VAST-conf,2007,Formalizing Analytical Discourse in Visual Analytics,10.1109/VAST.2007.4389025,https://doi.org/10.1109/VAST.2007.4389025,217,218,Conferences,"This paper presents a theory of analytical discourse and a formal model of the intentional structure of visual analytic reasoning process. Our model rests on the theory of collaborative discourse, and allows for cooperative human-machine communication in visual interactive dialogues. Using a sample discourse from a crisis management scenario, we demonstrated the utility of our theory in characterizing the discourse context and collaboration. In particular, we view analytical discourse as plans consisting of complex mental attitude towards analytical tasks and issues. Under this view, human reasoning and computational analysis become integral part of the collaborative plan that evolves through discourse.",,Guoray Cai,"College of Information Sciences and Technology, Pennslyvania State University, University Park, PA, USA",,"Analytical discourse,science of interaction,human-computer collaboration,,,,",,2,,
conference_external,2007,VAST to Knowledge: Combining tools for exploration and mining,10.1109/VAST.2007.4389015,https://doi.org/10.1109/VAST.2007.4389015,197,198,Conferences,"The investigation of the VAST Contest collection provided a valuable test for text mining techniques. Our group has focused on creating analytical tools to unveil relevant patterns and to aid with the content navigation in such text collections. Our results show how such an approach, in combination with visualization techniques, can ease the discovery process especially when multiple tools founded on the same approach to data mining are used in complement to and in concert with one another.",,Loretta Auvil;Xavier Llora;Duane Searsmith;Kelly Searsmith,"National Center for Supercomputing Applications, Automated Learning Group, University of Illinois, Urbana-Champaign, USA;National Center for Supercomputing Applications, Data Intensive Technologies and Applications, University of Illinois, Urbana-Champaign, USA;National Center for Supercomputing Applications, Automated Learning Group, University of Illinois, Urbana-Champaign, USA;National Center for Supercomputing Applications, Automated Learning Group, University of Illinois, Urbana-Champaign, USA",,"Text mining,digital libraries,information visualization,visual analytics,knowledge discovery,,",,1,,
VAST-conf,2007,Situation Awareness Tool for Global Argus,10.1109/VAST.2007.4389023,https://doi.org/10.1109/VAST.2007.4389023,213,214,Conferences,"We present a visualization tool to enhance situation awareness for Global Argus, a system that tracks and detects indications and warnings of biological events in near real time. Because Global Argus generates massive amounts of data daily, its analysts often struggle to interpret the information. To overcome this problem, we have developed the Global Argus situation awareness tool (GASAT) using the InteleView/World Wind geographical information system. This tool allows users to visualize current and past events in a particular region, and thus to understand how events evolve over time. Combined with the other tools that we are developing, GASAT will contribute to enhanced situation awareness in the tracking and detection of biological events.",,Jae Choi;Sang-joon Lee;Sarah Gigitashvilli;James Wilson,"George town University, USA;Viznox, Inc.;George town University, USA;George town University, USA",,"visualization,situation awareness,biosurveillance,biological events,visual analytics,,",,1,,
