Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
InfoVis,2016,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,10.1109/TVCG.2015.2467191,https://doi.org/10.1109/TVCG.2015.2467191,649,658,Journals,"General visualization tools typically require manual specification of views: analysts must select data variables and then choose which transformations and visual encodings to apply. These decisions often involve both domain and visualization design expertise, and may impose a tedious specification process that impedes exploration. In this paper, we seek to complement manual chart construction with interactive navigation of a gallery of automatically-generated visualizations. We contribute Voyager, a mixed-initiative system that supports faceted browsing of recommended charts chosen according to statistical and perceptual measures. We describe Voyager's architecture, motivating design principles, and methods for generating and interacting with visualization recommendations. In a study comparing Voyager to a manual visualization specification tool, we find that Voyager facilitates exploration of previously unseen data and leads to increased data variable coverage. We then distill design implications for visualization tools, in particular the need to balance rapid exploration and targeted question-answering.",,Kanit Wongsuphasawat;Dominik Moritz;Anushka Anand;Jock Mackinlay;Bill Howe;Jeffrey Heer,University of Washington;Tableau Research;Tableau Research;Tableau Research;University of Washington;University of Washington,,"User interfaces,information visualization,,,,,,,,,,,exploratory analysis,,,,,,,visualization recommendation,mixed-initiative systems,User interfaces,information visualization,exploratory analysis,visualization recommendation,mixed-initiative systems",,231,,
InfoVis,2016,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,10.1109/TVCG.2015.2467091,https://doi.org/10.1109/TVCG.2015.2467091,659,668,Journals,"We present Reactive Vega, a system architecture that provides the first robust and comprehensive treatment of declarative visual and interaction design for data visualization. Starting from a single declarative specification, Reactive Vega constructs a dataflow graph in which input data, scene graph elements, and interaction events are all treated as first-class streaming data sources. To support expressive interactive visualizations that may involve time-varying scalar, relational, or hierarchical data, Reactive Vega's dataflow graph can dynamically re-write itself at runtime by extending or pruning branches in a data-driven fashion. We discuss both compile- and run-time optimizations applied within Reactive Vega, and share the results of benchmark studies that indicate superior interactive performance to both D3 and the original, non-reactive Vega system.",,Arvind Satyanarayan;Ryan Russell;Jane Hoffswell;Jeffrey Heer,Stanford University;University of Washington;University of Washington;University of Washington,,"Information visualization,systems,declarative specification,optimization,interaction,streaming data,,,,,,,toolkits,,,,,,,declarative specification,optimization,interaction,streaming data,Information visualization,systems,toolkits",,148,,
conference_external,2016,"The Role of Uncertainty, Awareness, and Trust in Visual Analytics",10.1109/TVCG.2015.2467591,https://doi.org/10.1109/TVCG.2015.2467591,240,249,Journals,"Visual analytics supports humans in generating knowledge from large and often complex datasets. Evidence is collected, collated and cross-linked with our existing knowledge. In the process, a myriad of analytical and visualisation techniques are employed to generate a visual representation of the data. These often introduce their own uncertainties, in addition to the ones inherent in the data, and these propagated and compounded uncertainties can result in impaired decision making. The user's confidence or trust in the results depends on the extent of user's awareness of the underlying uncertainties generated on the system side. This paper unpacks the uncertainties that propagate through visual analytics systems, illustrates how human's perceptual and cognitive biases influence the user's awareness of such uncertainties, and how this affects the user's trust building. The knowledge generation model for visual analytics is used to provide a terminology and framework to discuss the consequences of these aspects in knowledge construction and though examples, machine uncertainty is compared to human trust measures with provenance. Furthermore, guidelines for the design of uncertainty-aware systems are presented that can aid the user in better decision making.",,Dominik Sacha;Hansi Senaratne;Bum Chul Kwon;Geoffrey Ellis;Daniel A. Keim,"Data Analysis and Visualisation Group, University of Konstanz;Data Analysis and Visualisation Group, University of Konstanz;Data Analysis and Visualisation Group, University of Konstanz;Data Analysis and Visualisation Group, University of Konstanz;Data Analysis and Visualisation Group, University of Konstanz",,"Visual Analytics,Knowledge Generation,,,,,,,,,,,Uncertainty Measures and Propagation,,,,,,,Trust Building,Human Factors,Visual Analytics,Knowledge Generation,Uncertainty Measures and Propagation,Trust Building,Human Factors",,148,,
InfoVis,2016,Beyond Memorability: Visualization Recognition and Recall,10.1109/TVCG.2015.2467732,https://doi.org/10.1109/TVCG.2015.2467732,519,528,Journals,"In this paper we move beyond memorability and investigate how visualizations are recognized and recalled. For this study we labeled a dataset of 393 visualizations and analyzed the eye movements of 33 participants as well as thousands of participant-generated text descriptions of the visualizations. This allowed us to determine what components of a visualization attract people's attention, and what information is encoded into memory. Our findings quantitatively support many conventional qualitative design guidelines, including that (1) titles and supporting text should convey the message of a visualization, (2) if used appropriately, pictograms do not interfere with understanding and can improve recognition, and (3) redundancy helps effectively communicate the message. Importantly, we show that visualizations memorable “at-a-glance” are also capable of effectively conveying the message of the visualization. Thus, a memorable visualization is often also an effective one.",,Michelle A. Borkin;Zoya Bylinskii;Nam Wook Kim;Constance May Bainbridge;Chelsea S. Yeh;Daniel Borkin;Hanspeter Pfister;Aude Oliva,"University of British Columbia, Harvard University;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT);School of Engineering & Applied Sciences, Harvard University;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT);School of Engineering & Applied Sciences, Harvard University;University of Michigan;School of Engineering & Applied Sciences, Harvard University;Computer Science and Artificial Intelligence Laboratory (CSAIL), Massachusetts Institute of Technology (MIT)",,"Information visualization,memorability,,,,,,,,,,,recognition,,,,,,,recall,eye-tracking study,Information visualization,memorability,recognition,recall,eye-tracking study",,146,,
conference_external,2016,MobilityGraphs: Visual Analysis of Mass Mobility Dynamics via Spatio-Temporal Graphs and Clustering,10.1109/TVCG.2015.2468111,https://doi.org/10.1109/TVCG.2015.2468111,11,20,Journals,"Learning more about people mobility is an important task for official decision makers and urban planners. Mobility data sets characterize the variation of the presence of people in different places over time as well as movements (or flows) of people between the places. The analysis of mobility data is challenging due to the need to analyze and compare spatial situations (i.e., presence and flows of people at certain time moments) and to gain an understanding of the spatio-temporal changes (variations of situations over time). Traditional flow visualizations usually fail due to massive clutter. Modern approaches offer limited support for investigating the complex variation of the movements over longer time periods. We propose a visual analytics methodology that solves these issues by combined spatial and temporal simplifications. We have developed a graph-based method, called MobilityGraphs, which reveals movement patterns that were occluded in flow maps. Our method enables the visual representation of the spatio-temporal variation of movements for long time series of spatial situations originally containing a large number of intersecting flows. The interactive system supports data exploration from various perspectives and at various levels of detail by interactive setting of clustering parameters. The feasibility our approach was tested on aggregated mobility data derived from a set of geolocated Twitter posts within the Greater London city area and mobile phone call data records in Abidjan, Ivory Coast. We could show that MobilityGraphs support the identification of regular daily and weekly movement patterns of resident population.",,Tatiana von Landesberger;Felix Brodkorb;Philipp Roskosch;Natalia Andrienko;Gennady Andrienko;Andreas Kerren,"Technical University of Darmstadt, Germany;Technical University of Darmstadt, Germany;Technical University of Darmstadt, Germany;Fraunhofer IAIS, City University, London, UK;Fraunhofer IAIS, City University, London, UK;Fraunhofer IAIS, City University, London, UK",,"Visual analytics,movement data,networks,graphs,temporal aggregation,spatial aggregation,flows,clustering,,,,,networks,,,,,,,graphs,temporal aggregation,spatial aggregation,flows,clustering,Visual analytics,movement data",,142,,
conference_external,2016,Characterizing Provenance in Visualization and Data Analysis: An Organizational Framework of Provenance Types and Purposes,10.1109/TVCG.2015.2467551,https://doi.org/10.1109/TVCG.2015.2467551,31,40,Journals,"While the primary goal of visual analytics research is to improve the quality of insights and findings, a substantial amount of research in provenance has focused on the history of changes and advances throughout the analysis process. The term, provenance, has been used in a variety of ways to describe different types of records and histories related to visualization. The existing body of provenance research has grown to a point where the consolidation of design knowledge requires cross-referencing a variety of projects and studies spanning multiple domain areas. We present an organizational framework of the different types of provenance information and purposes for why they are desired in the field of visual analytics. Our organization is intended to serve as a framework to help researchers specify types of provenance and coordinate design knowledge across projects. We also discuss the relationships between these factors and the methods used to capture provenance information. In addition, our organization can be used to guide the selection of evaluation methodology and the comparison of study outcomes in provenance research.",,Eric D. Ragan;Alex Endert;Jibonananda Sanyal;Jian Chen,"Texas A&M University;Georgia Tech;Oak Ridge National Laboratory;University of Maryland, Baltimore County",,"Provenance,Analytic provenance,Visualization,Conceptual model,,,,,,,,,Visual analytics,,,,,,,Framework,Visualization,Conceptual model,Provenance,Analytic provenance,Visual analytics,Framework",,127,,
conference_external,2016,TrajGraph: A Graph-Based Visual Analytics Approach to Studying Urban Network Centralities Using Taxi Trajectory Data,10.1109/TVCG.2015.2467771,https://doi.org/10.1109/TVCG.2015.2467771,160,169,Journals,"We propose TrajGraph, a new visual analytics method, for studying urban mobility patterns by integrating graph modeling and visual analysis with taxi trajectory data. A special graph is created to store and manifest real traffic information recorded by taxi trajectories over city streets. It conveys urban transportation dynamics which can be discovered by applying graph analysis algorithms. To support interactive, multiscale visual analytics, a graph partitioning algorithm is applied to create region-level graphs which have smaller size than the original street-level graph. Graph centralities, including Pagerank and betweenness, are computed to characterize the time-varying importance of different urban regions. The centralities are visualized by three coordinated views including a node-link graph view, a map view and a temporal information view. Users can interactively examine the importance of streets to discover and assess city traffic patterns. We have implemented a fully working prototype of this approach and evaluated it using massive taxi trajectories of Shenzhen, China. TrajGraph's capability in revealing the importance of city streets was evaluated by comparing the calculated centralities with the subjective evaluations from a group of drivers in Shenzhen. Feedback from a domain expert was collected. The effectiveness of the visual interface was evaluated through a formal user study. We also present several examples and a case study to demonstrate the usefulness of TrajGraph in urban transportation analysis.",,Xiaoke Huang;Ye Zhao;Chao Ma;Jing Yang;Xinyue Ye;Chong Zhang,"Department of Computer Science, Kent State University;Department of Computer Science, Kent State University;Department of Computer Science, Kent State University;Department of Computer Science, University of North Carolina at Charlotte;Department of Geography, Kent State University;Department of Computer Science, University of North Carolina at Charlotte",,"Graph based visual analytics,Centrality,,,,,,,,,,,Taxi trajectories,,,,,,,Urban network,Transportation assessment,Graph based visual analytics,Centrality,Taxi trajectories,Urban network,Transportation assessment",,120,,
InfoVis,2016,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,10.1109/TVCG.2015.2467851,https://doi.org/10.1109/TVCG.2015.2467851,559,568,Journals,"We introduce time curves as a general approach for visualizing patterns of evolution in temporal data. Examples of such patterns include slow and regular progressions, large sudden changes, and reversals to previous states. These patterns can be of interest in a range of domains, such as collaborative document editing, dynamic network analysis, and video analysis. Time curves employ the metaphor of folding a timeline visualization into itself so as to bring similar time points close to each other. This metaphor can be applied to any dataset where a similarity metric between temporal snapshots can be defined, thus it is largely datatype-agnostic. We illustrate how time curves can visually reveal informative patterns in a range of different datasets.",,Benjamin Bach;Conglei Shi;Nicolas Heulot;Tara Madhyastha;Tom Grabowski;Pierre Dragicevic,"Microsoft Research-Inria Joint Centre;IBM T.J, Watson Research Center, Yorktown Height, NY;IRT SystemX;Department of Radiology, University of Washington;Department of Radiology and Neurology, University of Washington;Inria",,"Temporal data visualization,information visualization,,,,,,,,,,,multidimensional scaling,,,,,,,Temporal data visualization,information visualization,multidimensional scaling,,,,",,106,,
conference_external,2016,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,10.1109/TVCG.2015.2468078,https://doi.org/10.1109/TVCG.2015.2468078,1,10,Journals,"We propose a visual analytics approach for the exploration and analysis of dynamic networks. We consider snapshots of the network as points in high-dimensional space and project these to two dimensions for visualization and interaction using two juxtaposed views: one for showing a snapshot and one for showing the evolution of the network. With this approach users are enabled to detect stable states, recurring states, outlier topologies, and gain knowledge about the transitions between states and the network evolution in general. The components of our approach are discretization, vectorization and normalization, dimensionality reduction, and visualization and interaction, which are discussed in detail. The effectiveness of the approach is shown by applying it to artificial and real-world dynamic networks.",,Stef van den Elzen;Danny Holten;Jorik Blaas;Jarke J. van Wijk,"Eindhoven University of Technology, SynerScope B. V.;SynerScope B. V.;SynerScope B. V.;Eindhoven University of Technology",,"Dynamic Networks,Exploration,,,,,,,,,,,Dimensionality Reduction,,,,,,,Dynamic Networks,Exploration,Dimensionality Reduction,,,,",,101,,
conference_external,2016,TargetVue: Visual Analysis of Anomalous User Behaviors in Online Communication Systems,10.1109/TVCG.2015.2467196,https://doi.org/10.1109/TVCG.2015.2467196,280,289,Journals,"Users with anomalous behaviors in online communication systems (e.g. email and social medial platforms) are potential threats to society. Automated anomaly detection based on advanced machine learning techniques has been developed to combat this issue; challenges remain, though, due to the difficulty of obtaining proper ground truth for model training and evaluation. Therefore, substantial human judgment on the automated analysis results is often required to better adjust the performance of anomaly detection. Unfortunately, techniques that allow users to understand the analysis results more efficiently, to make a confident judgment about anomalies, and to explore data in their context, are still lacking. In this paper, we propose a novel visual analysis system, TargetVue, which detects anomalous users via an unsupervised learning model and visualizes the behaviors of suspicious users in behavior-rich context through novel visualization designs and multiple coordinated contextual views. Particularly, TargetVue incorporates three new ego-centric glyphs to visually summarize a user's behaviors which effectively present the user's communication activities, features, and social interactions. An efficient layout method is proposed to place these glyphs on a triangle grid, which captures similarities among users and facilitates comparisons of behaviors of different users. We demonstrate the power of TargetVue through its application in a social bot detection challenge using Twitter data, a case study based on email records, and an interview with expert users. Our evaluation shows that TargetVue is beneficial to the detection of users with anomalous communication behaviors.",,Nan Cao;Conglei Shi;Sabrina Lin;Jie Lu;Yu-Ru Lin;Ching-Yung Lin,IBM T. J. Watson Research Center;IBM T. J. Watson Research Center;IBM T. J. Watson Research Center;IBM T. J. Watson Research Center;University of Pissburg;IBM T. J. Watson Research Center,,"Anomaly Detection,Social Media,,,,,,,,,,,Visual Analysis,,,,,,,Anomaly Detection,Social Media,Visual Analysis,,,,",,93,,
