Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,1993,Visualization of oil reservoirs over a large range of scales as a catalyst for multi-disciplinary integration,10.1109/VISUAL.1993.398893,http://dx.doi.org/10.1109/VISUAL.1993.398893,366,369,Conferences,"We discuss a system which provides a single, unified model of oil and gas reservoirs that is used across a range of disciplines from geologists to reservoir engineers. It has to store, manipulate and display reservoir phenomena which are observed over several orders of magnitude from 1 mm to 10 km. We propose that the current capabilities of visualization, over this range of scales, can remove perception barriers that have existed between disciplines and provide clear insights into the problems of modeling reservoirs from geological and engineering perspectives.<>",,S. Tyson;B. Williams,"Santos Ltd., Australia;Santos Ltd., Australia",,,,1,,
Vis-conf,1993,"Towards interactive steering, visualization and animation of unsteady finite element simulations",10.1109/VISUAL.1993.398895,http://dx.doi.org/10.1109/VISUAL.1993.398895,374,377,Conferences,"Progress towards interactive steering of the time-accurate, unsteady finite-element simulation program DYNA3D is reported. Rudimentary steering has been demonstrated in a distributed computational environment encompassing a supercomputer, multiple graphics workstations, and a single frame animation recorder. The coroutine facility of AVS (application visualization system from AVS Inc.) and software produced in-house has been coordinated to prove the concept. This work also applies to other large batch-oriented FORTRAN simulations (""dusty decks"") presently in production use.<>",,G.D. Kerlick;E. Kirby,"Boeing Computer Services Res. & Technology, Bellevue, WA, USA;Boeing Computer Services Res. & Technology, Bellevue, WA, USA",,,,7,,
Vis-conf,1993,Virtual input devices for 3D systems,10.1109/VISUAL.1993.398862,http://dx.doi.org/10.1109/VISUAL.1993.398862,142,148,Conferences,"The device unified interface is a generalized and easily expandable protocol for the communication between applications and input devices. The key idea is to unify various device data into the parameters of a so-called ""virtual input device."" The device information-base, which includes device dependent information, is also incorporated into the virtual input device. Using the device unified interface, system builders are able to design their applications independent of the input devices as well as utilize the capabilities of several devices in the same application.<>",,T. He;A.E. Kaufman,"Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA;Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA",,,,9,,
Vis-conf,1993,Fanal: A relational analysis and visualization package for high energy physics,10.1109/VISUAL.1993.398897,http://dx.doi.org/10.1109/VISUAL.1993.398897,382,385,Conferences,"The package described in this paper has been designed for analyzing the data collected in the LEP experiment ALEPH. Its main graphical feature is a deep interplay between the description of the objects manipulated and their relationships, and their graphical representation. The easy access to information through navigation between objects and its display makes possible a thorough study of the events produced by the detector. This has proved to be very powerful in numerous occasions for analyzing data and testing programs. The package provides as well statistical analysis tools and a graphic editor. It is based on the PHIGS graphics standard. It will develop towards a more elaborate usage of the data structure in particular in the geometrical representations and towards object oriented languages to overcome some heaviness linked to the use of Fortran.<>",,H. Videau;P. Mora de Freitas,"Ecole Polytech., CNRS, France;Ecole Polytech., CNRS, France",,,,0,,
Vis-conf,1993,A climate simulation case study,10.1109/VISUAL.1993.398900,http://dx.doi.org/10.1109/VISUAL.1993.398900,397,401,Conferences,"A supercomputing-visualization facility for science and engineering applications was used for processing and visualizing supercomputer-generated data. This facility includes a vector-processing supercomputer, a graphics workstation, a general purpose workstation, a high-resolution color printer, a scanner, a film recorder, a video tape recorder, and a video laser disc recorder. The facility is using a network system to connect computers, workstations, and graphical input/output devices. The supercomputer generates time-dependent multivariate data using a global climate simulation model. Visualization software systems are used for visualizing these model-produced data. Visualization techniques including: iso-contouring, iso-surface generation, vectors and streamlines generation are used.<>",,P.C. Chen,"Fujitsu America, Inc., San Jose, CA, USA",,,,2,,
Vis-conf,1993,Enhancing reality in the operating room,10.1109/VISUAL.1993.398902,http://dx.doi.org/10.1109/VISUAL.1993.398902,410,415,Conferences,Three dimensional computer models of the anatomy generated from volume acquisitions of computed tomography and magnetic resonance imaging are useful adjuncts to 2D images. This paper describes a system that merges the computer generated 3D models with live video to enhance the surgeon's understanding of the anatomy beneath the surface. The system can be used as a planning aid before the operation and provide additional information during an operation. The application of the system to a brain operation is described.<>,,W. Lorensen;H. Cline;C. Nafis;R. Kikinis;D. Altobelli;L. Gleason,"General Electric Co., Schenectady, NY, USA;General Electric Co., Schenectady, NY, USA;General Electric Co., Schenectady, NY, USA;General Electric Co., Schenectady, NY, USA;General Electric Co., Schenectady, NY, USA;General Electric Co., Schenectady, NY, USA",,,,28,,
Vis-conf,1993,The virtual restoration of the Visir tomb,10.1109/VISUAL.1993.398904,http://dx.doi.org/10.1109/VISUAL.1993.398904,420,423,Conferences,"In the field of computer applications to archaeology, data visualization is one of the most recent and promising activity. The visual reconstruction obtained from partially or totally ruined data is a problem that archaeologists often face with during their work. The case we present here is the simulated reconstruction of a great Egyptian tomb of the VII century B.C. excavated in the rocky cliff of the desert. The visualization method is fundamental for testing the hypotheses made and as a strategic solution in the concrete reconstruction. The hundreds of magnificent decorated blocks saved by museums will never be positioned again on its walls. Moreover, in front of the stress and pollution caused to ancient monuments by a massive tourism, the ever-growing improving of visualization and animation techniques, like the ones presented in this paper, makes of considerable interest the modeling and the exploration inside the virtual monuments through realistic tours.<>",,P. Palamidese;M. Betro;G. Muccioli,"CNUCE CNR, Pisa, Italy;CNUCE CNR, Pisa, Italy;",,,,4,,
Vis-conf,1993,The vision camera: An interactive tool for volume data exploration and navigation,10.1109/VISUAL.1993.398847,http://dx.doi.org/10.1109/VISUAL.1993.398847,25,30,Conferences,"In this work we focus on one of the key problems of scientific visualization, the object recognition dilemma. The necessity to pre-interpret application data in order to classify object surface voxels prior to rendering has prevented many visualization methods from becoming practical. We propose the concept of vision by visualization which integrates computer vision methods into the visualization process. Based on this, we present the vision camera, a new tool allowing for interactive object recognition during volume data walkthroughs. This camera model is characterized by a flexible front-plane which, under the control of user-specified parameters and image features elastically matches to object surfaces, while shifted through a data volume. Thus, objects are interactively carved out and can be visualized by standard volume visualization methods. Implementation and application of the model are described. Our results suggest that by the integration of human and machine vision new perspectives for data exploration are opened up.<>",,H.-H. Ehricke;G. Daiber;W. Strasser,"Wilhelm-Schickard-Inst. fuer Inf., Tubingen Univ., Germany;Wilhelm-Schickard-Inst. fuer Inf., Tubingen Univ., Germany;Wilhelm-Schickard-Inst. fuer Inf., Tubingen Univ., Germany",,,,4,,
Vis-conf,1993,A probe for local flow field visualization,10.1109/VISUAL.1993.398849,http://dx.doi.org/10.1109/VISUAL.1993.398849,39,45,Conferences,"A probe for the interactive visualization of flow fields is presented. The probe can be used to visualize many characteristics of the flow in detail for a small region in the data set. The velocity and the local change of velocity (the velocity gradient tensor) are visualized by a set of geometric primitives. To this end, the velocity gradient tensor is transformed to a local coordinate frame, and decomposed into components parallel with and perpendicular to the flow. These components are visualized as geometric objects with an intuitively meaningful interpretation. An implementation is presented which shows that this probe is a useful tool for flow visualization.<>",,W.C. de Leeuw;J.J. van Wijk,"Fac. of Tech. Math. & Inf., Delft Univ. of Technol., Netherlands;Fac. of Tech. Math. & Inf., Delft Univ. of Technol., Netherlands",,,,54,,
Vis-conf,1993,Visualization and modelling of geophysical data,10.1109/VISUAL.1993.398892,http://dx.doi.org/10.1109/VISUAL.1993.398892,362,365,Conferences,"We present the visualization and modeling techniques used in a case study to build feature-based computational models from geophysical data. Visualization was used to inspect the quality of the interpretation of the geophysical data. We describe the geophysical data graphical representation used to support rapid rendering and to enhance the perception differences between the interpretation of the data and the data itself. In addition, we present the modeling techniques used to convert the geophysical data into a feature-based computational model suitable for use by a numerical simulation package.<>",,G. Celniker;I. Chakravarty;J. Moorman,"Schlumberger Lab. for Comput. Sci., Austin, TX, USA;Schlumberger Lab. for Comput. Sci., Austin, TX, USA;",,,,1,,
Vis-conf,1993,"Unsteady phenomena, hypersonic flows and co-operative flow visualization in aerospace research",10.1109/VISUAL.1993.398894,http://dx.doi.org/10.1109/VISUAL.1993.398894,370,373,Conferences,"Some techniques developed recently at DLR's Institute of Theoretical Fluid Mechanics in order to cope with the demands arising from today's work in aerodynamics are illustrated. Such new demands arise from new aerodynamical problems like the hypersonic flow field around re-entry vehicles, the study of unsteady phenomena which comes more and more within reach due to the increased availability of computing power and the tendency towards enhanced international cooperation especially within Europe which calls for the use of co-operative systems on wide area networks.<>",,H.-G. Pagendarm,"German Aerosp. Res. Establishment, Gottingen, Germany",,,,4,,
Vis-conf,1993,Visualizing results of transient flow simulations,10.1109/VISUAL.1993.398896,http://dx.doi.org/10.1109/VISUAL.1993.398896,406,409,Conferences,"This work briefly describes our approach to visualize results of transient flow simulations in the application areas of groundwater flow and pollutant transport as well as compressible fluid flow in engine parts. The simulations use finite element data structures and can have geometries which change over time. We designed a client-server model to handle the huge amount of data that can be obtained either directly from the simulation process or from files on disk. As standard visualization packages are not able to cope with transient unstructured data, we implemented streamlines, stream surfaces and particle systems as our main visualization methods. Our experiences and results with these techniques are discussed in this paper.<>",,H.F. Mayer;B. Tabatabai,"Joanneum Res., Graz, Austria;Joanneum Res., Graz, Austria",,,,0,,
Vis-conf,1993,Non conventional methods for the visualization of events from high energy physics,10.1109/VISUAL.1993.398898,http://dx.doi.org/10.1109/VISUAL.1993.398898,386,390,Conferences,"Visualization of events in high energy physics is an important tool to check hard- and software and to generate pictures for presentation purposes. The radial pattern of all events suggests the use of predefined projections, especially p/Z and Y/X. The representation can be improved by a ""fish-eye"" transformation and by angular projections, which produce straight track patterns and allow extensive magnifications. Three dimensional data of radial structure are best displayed in the 3D V-Plot, which has optimal track separation and presents all relevant information in a clear way.<>",,H. Drevermann;D. Kuhn;B.S. Nilsson,"CERN, Geneva, Switzerland;CERN, Geneva, Switzerland;",,,,0,,
Vis-conf,1993,Feature extraction for oceanographic data using a 3D edge operator,10.1109/VISUAL.1993.398901,http://dx.doi.org/10.1109/VISUAL.1993.398901,402,405,Conferences,"The features of greatest interest in ocean modeling in the Gulf of Mexico and along the Gulf Stream are the fronts and eddies. Resolving, modeling, and tracking these eddies over time is of great importance for climatological studies and economic advancement. In this paper we present a novel technique for automatically locating, contouring, and tracking oceanic features such as eddies and fronts. The models and resultant visualizations exhibit excellent correlation with observed data.<>",,R.J. Moorehead;Z. Zhu,"NSF Eng. Res. Center for Computational Field Simulation, Mississippi State Univ., MS, USA;NSF Eng. Res. Center for Computational Field Simulation, Mississippi State Univ., MS, USA",,,,6,,
Vis-conf,1993,3D simulation of delivery,10.1109/VISUAL.1993.398903,http://dx.doi.org/10.1109/VISUAL.1993.398903,416,419,Conferences,We show how to create 3D models of maternal pelvis and fetal head from magnetic resonance images (MRI). The models are used to simulate the progress of delivery in order to give a prognosis of successful labor.<>,,J.-D. Boissonnat;B. Geiger,"I.N.R.I.A., Sophia-Antipolis, France;I.N.R.I.A., Sophia-Antipolis, France",,,,6,,
Vis-conf,1993,The quantum Coulomb three-body problem - Visualization of simulation results and numerical methods,10.1109/VISUAL.1993.398911,http://dx.doi.org/10.1109/VISUAL.1993.398911,378,381,Conferences,"Some years ago it was established that the muon catalyzed fusion phenomenon could be used for the production of energy. This fact has been causing a rebirth of interest in the universal methods of solving the quantum Coulomb three-body problem. The adiabatic hyperspherical (AHS) approach considered in this joint project has definite advantages in comparison with other methods. The case study proposed focuses on the study of the structure and behavior of the wave function of bound states of a quantum three-body system as well as of the basis functions of the AHS approach. Adapted scientific visualization tools such as surface rendering, volume ray tracing and texturing will be used. Visualization allows to discover interesting features in the behavior of the basis functions and to analyze the convergence of the AHS-expansion for the wave functions.<>",,D.I. Abramov;V.V. Gusev;S.V. Klimenko;L.I. Ponomarev;W. Krueger;W. Renz,"Dept. of Theoretical Phys., St. Petersburg State Univ., Russia;Dept. of Theoretical Phys., St. Petersburg State Univ., Russia;;;;",,,,0,,
Vis-conf,1993,Texture splats for 3D scalar and vector field visualization,10.1109/VISUAL.1993.398877,http://dx.doi.org/10.1109/VISUAL.1993.398877,261,266,Conferences,"Volume visualization is becoming an important tool for understanding large 3D data sets. A popular technique for volume rendering is known as splatting. With new hardware architectures offering substantial improvements in the performance of rendering texture mapped objects, we present textured splats. An ideal reconstruction function for 3D signals is developed which can be used as a texture map for a splat. Extensions to the basic splatting technique are then developed to additionally represent vector fields.<>",,R.A. Crawfis;N. Max,"Lawrence Livermore Nat. Lab., Livermore, CA, USA;Lawrence Livermore Nat. Lab., Livermore, CA, USA",,,,79,,
Vis-conf,1993,Computer visualization of long genomic sequences,10.1109/VISUAL.1993.398883,http://dx.doi.org/10.1109/VISUAL.1993.398883,308,315,Conferences,"Human beings find it difficult to analyze local and global oligonucleotide patterns in the linear primary sequences of a genome. In this paper, we present a family of iterated function systems (IFS) that can be used to generate a set of visual models of a DNA sequence. A new visualization function, the W-curve, that is derived from this IFS family is introduced. Using W-curves, a user can readily compare subsequences within a long genomic sequence - or between genomic sequences - and can visually evaluate the effect of local variations (mutations) upon the global genomic information content.<>",,D. Wu;J. Roberge;D.J. Cork;B.G. Nguyen;T. Grace,"Illinois Inst. of Technol., Chicago, IL, USA;Illinois Inst. of Technol., Chicago, IL, USA;Illinois Inst. of Technol., Chicago, IL, USA;Illinois Inst. of Technol., Chicago, IL, USA;Illinois Inst. of Technol., Chicago, IL, USA",,,,10,,
