Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,2005,The application of GPU particle tracing to diffusion tensor field visualization,10.1109/VISUAL.2005.1532780,https://doi.org/10.1109/VISUAL.2005.1532780,73,78,Conferences,"In this paper we introduce GPU particle tracing for the visualization of 3D diffusion tensor fields. For about half a million particles, reconstruction of diffusion directions from the tensor field, time integration and rendering can be done at interactive rates. Different visualization options like oriented particles of diffusion-dependent shape, stream lines or stream tubes facilitate the use of particle tracing for diffusion tensor visualization. The proposed methods provide efficient and intuitive means to show the dynamics in diffusion tensor fields, and they accommodate the exploration of the diffusion properties of biological tissue.",,P. Kondratieva;J. Kruger;R. Westermann,"Computer Graphics and Visualization Group, Technische Universität München, Germany;Computer Graphics and Visualization Group, Technische Universität München, Germany;Computer Graphics and Visualization Group, Technische Universität München",,",,,,",,11,,
Vis-conf,2005,Teniae coli guided navigation and registration for virtual colonoscopy,10.1109/VISUAL.2005.1532806,https://doi.org/10.1109/VISUAL.2005.1532806,279,285,Conferences,"We present a new method for guiding virtual colonoscopic navigation and registration by using teniae coli as anatomical landmarks. As most existing protocols require a patient to be scanned in both supine and prone positions to increase sensitivity in detecting colonic polyps, reference and registration between scans are necessary. However, the conventional centerline approach, generating only the longitudinal distance along the colon, lacks the necessary orientation information to synchronize the virtual navigation cameras in both scanned positions. In this paper we describe a semi-automatic method to detect teniae coli from a colonic surface model reconstructed from CT colonography. Teniae coli are three bands of longitudinal smooth muscle on the surface of the colon. They form a triple helix structure from the appendix to the sigmoid colon and are ideal references for virtual navigation. Our method was applied to 3 patients resulting in 6 data sets (supine and prone scans). The detected teniae coli matched well with our visual inspection. In addition, we demonstrate that polyps visible on both scans can be located and matched more efficiently with the aid of a teniae coli guided navigation implementation.",,A. Huang;D. Roy;M. Franaszek;R.M. Summers,"Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA;Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA;Diagnostic Radiology Department, National Institutes of Health, Bethesda, MD;Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA",,",,,,",,7,,
Vis-conf,2005,Marching diamonds for unstructured meshes,10.1109/VISUAL.2005.1532825,https://doi.org/10.1109/VISUAL.2005.1532825,423,429,Conferences,"We present a higher-order approach to the extraction of isosurfaces from unstructured meshes. Existing methods use linear interpolation along each mesh edge to find isosurface intersections. In contrast, our method determines intersections by performing barycentric interpolation over diamonds formed by the tetrahedra incident to each edge. Our method produces smoother, more accurate isosurfaces. Additionally, interpolating over diamonds, rather than linearly interpolating edge endpoints. enables us to identify up to two isosurface intersections per edge. This paper details how our new technique extracts isopoints, and presents a simple connection strategy for forming a triangle mesh isosurface.",,J.C. Anderson;J.C. Bennett;K.I. Joy,"Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA;Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA;Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA",,",,,,",,1,,
Vis-conf,2005,The value of visualization,10.1109/VISUAL.2005.1532781,https://doi.org/10.1109/VISUAL.2005.1532781,79,86,Conferences,"The field of visualization is getting mature. Many problems have been solved, and new directions are sought for. In order to make good choices, an understanding of the purpose and meaning of visualization is needed. Especially, it would be nice if we could assess what a good visualization is. In this paper an attempt is made to determine the value of visualization. A technological viewpoint is adopted, where the value of visualization is measured based on effectiveness and efficiency. An economic model of visualization is presented, and benefits and costs are established. Next, consequences (brand limitations of visualization are discussed (including the use of alternative methods, high initial costs, subjective/less, and the role of interaction), as well as examples of the use of the model for the judgement of existing classes of methods and understanding why they are or are not used in practice. Furthermore, two alternative views on visualization are presented and discussed: viewing visualization as an art or as a scientific discipline. Implications and future directions are identified.",,J.J. van Wijk,"Department Mathematics and Computer Science, Technische Universiteit Eindhoven, Netherlands",,",,,,",,84,,
Vis-conf,2005,Evolutionary morphing,10.1109/VISUAL.2005.1532826,https://doi.org/10.1109/VISUAL.2005.1532826,431,438,Conferences,"We introduce a technique to visualize the gradual evolutionary change of the shapes of living things as a morph between known three-dimensional shapes. Given geometric computer models of anatomical shapes for some collection of specimens - here the skulls of the some of the extant members of a family of monkeys - an evolutionary tree for the group implies a hypothesis about the way in which the shape changed through time. We use a statistical model which expresses the value of some continuous variable at an internal point in the tree as a weighted average of the values at the leaves. The framework of geometric morphometrics can then be used to define a shape-space, based on the correspondences of landmark points on the surfaces, within which these weighted averages can be realized as actual surfaces. Our software provides tools for performing and visualizing such an analysis in three dimensions. Beginning with laser range scans of crania, we use our landmark editor to interactively place landmark points on the surface. We use these to compute a ""tree-morph"" that smoothly interpolates the shapes across the tree. Each intermediate shape in the morph is a linear combination of all of the input surfaces. We create a surface model for an intermediate shape by warping all the input meshes towards the correct shape and then blending them together. To do the blending, we compute a weighted average of their associated trivariate distance functions and then extract a surface from the resulting function. We implement this idea using the squared distance function, rather than the usual signed distance function, in a novel way.",,D.F. Wiley;N. Amenta;D.A. Alcantara;D. Ghosh;Y.J. Kil;E. Delson;W. Harcourt-Smith;F.J. Rohlf;K. St John;B. Hamann,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA;Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA;Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA;Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA;Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA;American Museum of Natural, University of New York, UK;American Museum of Natural, University of New York, UK;Department of Ecology and Evolution, State University of New York, Stony Brook, USA;American Museum of Natural, University of New York, UK;Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",,",,,,",,72,,
Vis-conf,2005,VisTrails: enabling interactive multiple-view visualizations,10.1109/VISUAL.2005.1532788,https://doi.org/10.1109/VISUAL.2005.1532788,135,142,Conferences,"VisTrails is a new system that enables interactive multiple-view visualizations by simplifying the creation and maintenance of visualization pipelines, and by optimizing their execution. It provides a general infrastructure that can be combined with existing visualization systems and libraries. A key component of VisTrails is the visualization trail (vistrail), a formal specification of a pipeline. Unlike existing dataflow-based systems, in VisTrails there is a clear separation between the specification of a pipeline and its execution instances. This separation enables powerful scripting capabilities and provides a scalable mechanism for generating a large number of visualizations. VisTrails also leverages the vistrail specification to identify and avoid redundant operations. This optimization is especially useful while exploring multiple visualizations. When variations of the same pipeline need to be executed, substantial speedups can be obtained by caching the results of overlapping subsequences of the pipelines. In this paper, we describe the design and implementation of VisTrails, and show its effectiveness in different application scenarios.",,L. Bavoil;S.P. Callahan;P.J. Crossno;J. Freire;C.E. Scheidegger;C.T. Silva;H.T. Vo,"Scientific Computing and Imaging Institute, University of Utah, USA;Scientific Computing and Imaging Institute, University of Utah, USA;Sandia National Laboratories, USA;School of Computing, University of Utah, USA;Scientific Computing and Imaging Institute, University of Utah, USA;Scientific Computing and Imaging Institute, University of Utah, USA;Scientific Computing and Imaging Institute, University of Utah, USA",,",,,,",,66,,
Vis-conf,2005,Evaluation of fiber clustering methods for diffusion tensor imaging,10.1109/VISUAL.2005.1532779,https://doi.org/10.1109/VISUAL.2005.1532779,65,72,Conferences,"Fiber tracking is a standard approach for the visualization of the results of diffusion tensor imaging (DTI). If fibers are reconstructed and visualized individually through the complete white matter, the display gets easily cluttered making it difficult to get insight in the data. Various clustering techniques have been proposed to automatically obtain bundles that should represent anatomical structures, but it is unclear which clustering methods and parameter settings give the best results. We propose a framework to validate clustering methods for white-matter fibers. Clusters are compared with a manual classification which is used as a ground truth. For the quantitative evaluation of the methods, we developed a new measure to assess the difference between the ground truth and the clusterings. The measure was validated and calibrated by presenting different clusterings to physicians and asking them for their judgement. We found that the values of our new measure for different clusterings match well with the opinions of physicians. Using this framework, we have evaluated different clustering algorithms, including shared nearest neighbor clustering, which has not been used before for this purpose. We found that the use of hierarchical clustering using single-link and a fiber similarity measure based on the mean distance between fibers gave the best results.",,B. Moberts;A. Vilanova;J.J. van Wijk,"Department of Mathematics and Computer Science, Technische Universiteit Eindhoven, Eindhoven, Netherlands;Department of Biomedical Engineering, Technische Universiteit Eindhoven, Eindhoven, Netherlands;Department of Mathematics and Computer Science, Technische Universiteit Eindhoven, Eindhoven, Netherlands",,",,,,",,58,,
Vis-conf,2005,VolumeShop: an interactive system for direct volume illustration,10.1109/VISUAL.2005.1532856,https://doi.org/10.1109/VISUAL.2005.1532856,671,678,Conferences,"Illustrations play a major role in the education process. Whether used to teach a surgical or radiologic procedure, to illustrate normal or aberrant anatomy, or to explain the functioning of a technical device, illustration significantly impacts learning. Although many specimens are readily available as volumetric data sets, particularly in medicine, illustrations are commonly produced manually as static images in a time-consuming process. Our goal is to create a fully dynamic three-dimensional illustration environment which directly operates on volume data. Single images have the aesthetic appeal of traditional illustrations, but can be interactively altered and explored. In this paper we present methods to realize such a system which combines artistic visual styles and expressive visualization techniques. We introduce a novel concept for direct multi-object volume visualization which allows control of the appearance of inter-penetrating objects via two-dimensional transfer functions. Furthermore, a unifying approach to efficiently integrate many non-photorealistic rendering models is presented. We discuss several illustrative concepts which can be realized by combining cutaways, ghosting, and selective deformation. Finally, we also propose a simple interface to specify objects of interest through three-dimensional volumetric painting. All presented methods are integrated into VolumeShop, an interactive hardware-accelerated application for direct volume illustration.",,S. Bruckner;M.E. Groller,"Institute of Computer Graphics and Algorithms, University of Technology, Vienna, Austria;Institute of Computer Graphics and Algorithms, University of Technology, Vienna, Austria",,",,,,",,51,,
Vis-conf,2005,View selection for volume rendering,10.1109/VISUAL.2005.1532833,https://doi.org/10.1109/VISUAL.2005.1532833,487,494,Conferences,"In a visualization of a three-dimensional dataset, the insights gained are dependent on what is occluded and what is not. Suggestion of interesting viewpoints can improve both the speed and efficiency of data understanding. This paper presents a view selection method designed for volume rendering. It can be used to find informative views for a given scene, or to find a minimal set of representative views which capture the entire scene. It becomes particularly useful when the visualization process is non-interactive - for example, when visualizing large datasets or time-varying sequences. We introduce a viewpoint ""goodness"" measure based on the formulation of entropy from information theory. The measure takes into account the transfer function, the data distribution and the visibility of the voxels. Combined with viewpoint properties like view-likelihood and view-stability, this technique can be used as a guide, which suggests ""interesting"" viewpoints for further exploration. Domain knowledge is incorporated into the algorithm via an importance transfer function or volume. This allows users to obtain view selection behaviors tailored to their specific situations. We generate a view space partitioning, and select one representative view for each partition. Together, this set of views encapsulates the ""interesting"" and distinct views of the data. Viewpoints in this set can be used as starting points for interactive exploration of the data, thus reducing the human effort in visualization. In non-interactive situations, such a set can be used as a representative visualization of the dataset from all directions.",,U.D. Bordoloi;H.-W. Shen,"Ohio State Uinversity, USA;Ohio State Uinversity, USA",,",,,,",,51,,
Vis-conf,2005,A contract based system for large data visualization,10.1109/VISUAL.2005.1532795,https://doi.org/10.1109/VISUAL.2005.1532795,191,198,Conferences,"VisIt is a richly featured visualization tool that is used to visualize some of the largest simulations ever run. The scale of these simulations requires that optimizations are incorporated into every operation VisIt performs. But the set of applicable optimizations that VisIt can perform is dependent on the types of operations being done. Complicating the issue, VisIt has a plugin capability that allows new, unforeseen components to be added, making it even harder to determine which optimizations can be applied. We introduce the concept of a contract to the standard data flow network design. This contract enables each component of the data flow network to modify the set of optimizations used. In addition, the contract allows for new components to be accommodated gracefully within VisIt's data flow network system.",,H. Childs;E. Brugger;K. Bonnell;J. Meredith;M. Miller;B. Whitlock;N. Max,"Lawrence Livermore National Laboratory, University of California, Davis, USA;Lawrence Livemore National Laboratory, USA;Lawrence Livemore National Laboratory, USA;Lawrence Livemore National Laboratory, USA;Lawrence Livemore National Laboratory, USA;Lawrence Livemore National Laboratory, USA;University of California, Davis, USA",,",,,,",,46,,
