Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
InfoVis-conf,2003,Using multilevel call matrices in large software projects,10.1109/INFVIS.2003.1249030,https://doi.org/10.1109/INFVIS.2003.1249030,227,232,Conferences,"Traditionally, node link diagrams are the prime choice when it comes to visualizing software architectures. However, node link diagrams often fall short when used to visualize large graph structures. In this paper we investigate the use of call matrices as visual aids in the management of large software projects. We argue that call matrices have a number of advantages over traditional node link diagrams when the main object of interest is the link instead of the node. Matrix visualizations can provide stable and crisp layouts of large graphs and are inherently well suited for large multilevel visualizations because of their recursive structure. We discuss a number of visualization issues, using a very large software project currently under development at Philips Medical Systems as a running example.",,F. van Ham,"Department of Mathematics and Computer Science, Technische Universiteit Eindhoven, Netherlands",,,,36,,
InfoVis-conf,2003,Intelligently resolving point occlusion,10.1109/INFVIS.2003.1249018,https://doi.org/10.1109/INFVIS.2003.1249018,131,136,Conferences,"Large and high-dimensional data sets mapped to low-dimensional visualizations often result in perceptual ambiguities. One such ambiguity is overlap or occlusion that occurs when the number of records exceeds the number of unique locations in the presentation or when there exist two or more records that map to the same location. To lessen the affect of occlusion, non-standard visual attributes (i.e. shading and/or transparency) are applied, or such records may be remapped to a corresponding jittered location. The resulting mapping efficiently portrays the crowding of records but fails to provide the insight into the relationship between the neighboring records. We introduce a new interactive technique that intelligibly organizes overlapped points, a neural network-based smart jittering algorithm. We demonstrate this technique on a scatter plot, the most widely used visualization. The algorithm can be applied to other one, two, and multi-dimensional visualizations which represent data as points, including 3-dimensional scatter plots, RadViz, polar coordinates.",,M. Trutschl;G. Grinstein;U. Cvek,"LSU Computer Science, LSU Health Sciences Center, Shreveport, LA, USA;Computer Science Department, University of Massachusetts, Lowell, MA, USA;Computer Science Department, University of Massachusetts, Lowell, MA, USA",,,,17,,
InfoVis-conf,2003,Visualization of large-scale customer satisfaction surveys using a parallel coordinate tree,10.1109/INFVIS.2003.1249026,https://doi.org/10.1109/INFVIS.2003.1249026,197,201,Conferences,"Satisfaction surveys are an important measurement tool in fields such as market research or human resources management. Serious studies consist of numerous questions and contain answers from large population samples. Aggregation on both sides, the questions asked as well as the answers received, turns the multidimensional problem into a complex system of interleaved hierarchies. Traditional ways of presenting the results are limited to one-dimensional charts and cross-tables. We developed a visualization method called the Parallel Coordinate Tree that combines multidimensional analysis with a tree structure representation. Distortion-oriented focus+context techniques are used to facilitate interaction with the visualization. In this paper we present a design study of a commercial application that we built, using this method to analyze and communicate results from large-scale customer satisfaction surveys.",,D. Brodbeck;L. Girardin,Macrofocus GmbH;Macrofocus GmbH,,,,10,,
InfoVis-conf,2003,Improving hybrid MDS with pivot-based searching,10.1109/INFVIS.2003.1249012,https://doi.org/10.1109/INFVIS.2003.1249012,85,90,Conferences,"An algorithm is presented for the visualization of multidimensional abstract data, building on a hybrid model introduced at Info Vis 2002. The most computationally complex stage of the original model involved performing a nearest-neighbour search for every data item. The complexity of this phase has been reduced by treating all high-dimensional relationships as a set of discretised distances to a constant number of randomly selected pivot items. In improving this computational bottleneck, the complexity is reduced to from O(N/sub 1/2 /N) to O(N/sub 5/4/). As well as documenting this improvement, the paper describes evaluation with a data set of 108000 14-dimensional items; a considerable increase on the size of data previously tested. Results illustrate that the reduction in complexity is reflected in significantly improved run times and that no negative impact is made upon the quality of layout produced.",,A. Morrison;M. Chalmers,"Department of Computing Science, University of Glasgow, United Kingdom;Department of Computing Science, University of Glasgow, United Kingdom",,,,6,,
InfoVis-conf,2003,Thinking with visualization,10.1109/INFVIS.2003.1249001,https://doi.org/10.1109/INFVIS.2003.1249001,3,3,Conferences,,,C. Ware,Data Visualization Research Laboratory,,,,1,,
InfoVis-conf,2003,Compound brushing [dynamic data visualization],10.1109/INFVIS.2003.1249024,https://doi.org/10.1109/INFVIS.2003.1249024,181,188,Conferences,"This paper proposes a conceptual model called compound brushing for modeling the brushing techniques used in dynamic data visualization. In this approach, brushing techniques are modeled as higraphs with five types of basic entities: data, selection, device, renderer, and transformation. Using this model, a flexible visual programming tool is designed not only to configure/control various common types of brushing techniques currently used in dynamic data visualization, but also to investigate new brushing techniques.",,Hong Chen,"Analytical Solutions Division, SAS Institute, Inc., USA",,,,0,,
InfoVis-conf,2003,Information esthetics: from MoMa to wall street,10.1109/INFVIS.2003.1249003,https://doi.org/10.1109/INFVIS.2003.1249003,11,11,Conferences,,,W.B. Paley,"Digital Image Design, Columbia University, USA",,,,0,,
conference_external,2003,IEEE Symposium on Information Visualization 2003 (IEEE Cat. No.03TH8714),10.1109/INFVIS.2003.1249000,https://doi.org/10.1109/INFVIS.2003.1249000,,,Conferences,The following topics are dealt with: computer displays; multiscaling; graphs; high dimensionality; occlusion; visualization evaluation; linking and design studies.,,,,,,,0,,
InfoVis-conf,2003,Exploding the frame: designing for wall-size computer displays,10.1109/INFVIS.2003.1249002,https://doi.org/10.1109/INFVIS.2003.1249002,7,,Conferences,"High-resolution wall-size digital displays present significant new and different visual space to show and see imagery. The author has been working with two wall-size digital displays at Princeton University for five years and directing and producing IMAX films for a decade, and he has noted some unique design considerations for creating effective visual images when they are spread across entire walls. The author suggests these ""frameless"" screens - where images are so large we need to look around to see the entire field - need different ways of thinking about image design and visualization. Presenting such things as scale and detail take on new meaning when they can be displayed life-size and not shown in the context of one or many small frames such as we see everywhere. These design ideas will be of use for pervasive computing, interface research and design, interactive design, control design, representations of massive data sets, and creating effective displays of data for research and education.",,B. Shedd,"Princeton University, Shedd Productions, Inc., USA",,,,0,,
InfoVis-conf,2003,Multiscale visualization of small world networks,10.1109/INFVIS.2003.1249011,https://doi.org/10.1109/INFVIS.2003.1249011,75,81,Conferences,"Many networks under study in information visualization are ""small world"" networks. These networks first appeared in the study of social networks and were shown to be relevant models in other application domains such as software reverse engineering and biology. Furthermore, many of these networks actually have a multiscale nature: they can be viewed as a network of groups that are themselves small world networks. We describe a metric that has been designed in order to identify the weakest edges in a small world network leading to an easy and low cost filtering procedure that breaks up a graph into smaller and highly connected components. We show how this metric can be exploited through an interactive navigation of the network based on semantic zooming. Once the network is decomposed into a hierarchy of sub-networks, a user can easily find groups and subgroups of actors and understand their dynamics.",,D. Auber;Y. Chiricota;F. Jourdan;G. Melancon,"LaBRI, Bordeaux, France;Univ. Québec à Chicoutimi, Canada;LIRMM, Montpellier, France;LIRMM, Montpellier, France",,,,89,,
InfoVis-conf,2003,Edgelens: an interactive method for managing edge congestion in graphs,10.1109/INFVIS.2003.1249008,https://doi.org/10.1109/INFVIS.2003.1249008,51,58,Conferences,"An increasing number of tasks require people to explore, navigate and search extremely complex data sets visualized as graphs. Examples include electrical and telecommunication networks, Web structures, and airline routes. The problem is that graphs of these real world data sets have many interconnected nodes, ultimately leading to edge congestion: the density of edges is so great that they obscure nodes, individual edges, and even the visual information beneath the graph. To address this problem we developed an interactive technique called EdgeLens. An EdgeLens interactively curves graph edges away for a person's focus attention without changing the node positions. This opens up sufficient space to disambiguate node and edge relationships and to see underlying information while still preserving node layout. Initially two methods of creating this interaction were developed and compared in a user study. The results of this study were used in the selection of a basic approach and the subsequent development of the EdgeLens. We then improved the EdgeLens through use of transparency and colour and by allowing multiple lenses to appear on the graph.",,N. Wong;S. Carpendale;S. Greenberg,"Department of Computer Science, University of Calgary, Canada;Department of Computer Science, University of Calgary, Canada;Department of Computer Science, University of Calgary, Canada",,,,61,,
