Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
conference_external,1995,Index of Authors,10.1109/VISUAL.1995.485172,https://doi.org/10.1109/VISUAL.1995.485172,485,,Conferences,Presents an index of the authors whose papers are published in the conference.,,,,,,,0,,
Vis-conf,1995,High Dimensional Brushing for Interactive Exploration of Multivariate Data,10.1109/VISUAL.1995.485139,https://doi.org/10.1109/VISUAL.1995.485139,271,,Conferences,,,A.R. Martin;M.O. Ward,"Advanced Graphics Division, Silicon Graphics, Inc., Mountain View, CA, USA;Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",,,,90,,
Vis-conf,1995,Enhanced spot noise for vector field visualization,10.1109/VISUAL.1995.480817,https://doi.org/10.1109/VISUAL.1995.480817,233,239,Conferences,"Spot noise is a technique for texture synthesis, which is very useful for vector field visualization. This paper describes improvements and extensions of the basic principle of spot noise. First, better visualization of highly curved vector fields with spot noise is achieved, by adapting the shape of the spots to the local velocity field. Second, filtering of spots is proposed to eliminate undesired low frequency components from the spot noise texture. Third, methods are described to utilize graphics hardware to generate the texture, and to produce variable viewpoint animations of spot noise on surfaces. Fourth, the synthesis of spot noise on grids with highly irregular cell sizes is described.",,W.C. de Leeuw;J.J. van Wijk,"Faculty of Technical Mathematics and Informatics, Delft University of Technnology, Delft, Netherlands;ECN, Netherlands Energy Research Foundation (ECN), Petten, Netherlands",,,,42,,
Vis-conf,1995,Sweeping simplices: a fast iso-surface extraction algorithm for unstructured grids,10.1109/VISUAL.1995.480806,https://doi.org/10.1109/VISUAL.1995.480806,143,150,Conferences,"Presents an algorithm that accelerates the extraction of iso-surfaces from unstructured grids by avoiding the traversal of the entire set of cells in the volume. The algorithm consists of a sweep algorithm and a data decomposition scheme. The sweep algorithm incrementally locates intersected elements, and the data decomposition scheme restricts the algorithm's worst-case performance. For data sets consisting of hundreds of thousands of elements, our algorithm can reduce the cell traversal time by more than 90% over the naive iso-surface extraction algorithm, thus facilitating interactive probing of scalar fields for large-scale problems on unstructured three-dimensional grids.",,Han-Wei Shen;C.R. Johnson,"Department of Computer Science, University of Utah, Salt Lake, UT, USA;Department of Computer Science, University of Utah, Salt Lake, UT, USA",,,,31,,
Vis-conf,1995,Direct rendering of Laplacian pyramid compressed volume data,10.1109/VISUAL.1995.480812,https://doi.org/10.1109/VISUAL.1995.480812,192,199,Conferences,"Volume rendering generates 2D images by ray tracing 3D volume data. This technique imposes considerable demands on storage space as the data set grows in size. In this paper, we describe a method to render compressed volume data directly to reduce the memory requirements of the rendering process. The volume data was compressed by a technique called the Laplacian pyramid. A compression ratio of 10:1 was achieved by uniform quantization over the Laplacian pyramid. The quality of the images obtained by this technique as virtually indistinguishable from that of the images generated from the uncompressed volume data. A significant improvement in computational performance was achieved by using a cache algorithm to temporarily retain the reconstructed voxels to be used by the adjacent rays.",,M.H. Ghavamnia;X.D. Yang,"Department of Computer Science, University of Regina, Regina, SAS, Canada;Department of Computer Science, University of Regina, Regina, SAS, Canada",,,,24,,
Vis-conf,1995,Marching through the Visible Man,10.1109/VISUAL.1995.485154,https://doi.org/10.1109/VISUAL.1995.485154,368,373,Conferences,"The National Library of Medicine is creating a digital atlas of the human body. This project, called the Visible Human, has already produced computed tomography, magnetic resonance imaging and physical cross-sections of a human male cadaver. This paper describes a methodology and results for extracting surfaces from the Visible Male's CT data. We use surface connectivity and isosurface extraction techniques to create polygonal models of the skin, bone, muscle and bowels. We also report early experiments with the physical cross-sections.",,W.E. Lorensen,"GE Corporate Research and Development Center, Schenectady, NY, USA",,,,20,,
Vis-conf,1995,Interactive maximum projection volume rendering,10.1109/VISUAL.1995.480790,https://doi.org/10.1109/VISUAL.1995.480790,11,18,Conferences,"Maximum projection is a volume rendering technique that, for each pixel, finds the maximum intensity along a projector. For certain important classes of data, this is an approximation to summation rendering which produces superior visualizations. We show how maximum projection rendering with additional depth cues can be implemented using simple affine transformations in object space. This technique can be used together with 3D graphics libraries and standard graphics hardware, thus allowing interactive manipulations of the volume data. The algorithm presented allows for a wide range of tradeoffs between interactivity and image quality.",,W. Heidrich;M. McCool;J. Stevens,"Computer Graphics Laboratory, University of Waterloo, Canada;Computer Graphics Laboratory, University of Waterloo, Canada;Playfair Neuroscience Unit, Toronto Western Hospital, Canada",,,,20,,
Vis-conf,1995,IFS fractal interpolation for 2D and 3D visualization,10.1109/VISUAL.1995.480798,https://doi.org/10.1109/VISUAL.1995.480798,77,84,Conferences,"Reconstruction is used frequently in visualization of one, two, and three dimensional data. Data uncertainty is typically ignored, and a deficiency of many interpolation schemes is smoothing which may indicate features or characteristics of the data that are not there. The author investigates the use of iterated function systems (IFS's) for interpolation. He shows new derivations for fractal interpolation in two and three dimensional scalar data, and new point and polytope rendering algorithms with tremendous speed advantages over ray tracing. The interpolations may be used to give an indication of the uncertainty of the data, statistically represent the data at a variety of scales, allow tunability from the data, and may allow more accurate data analysis.",,C.M. Wittenbrink,"Computer Engineering & Information Sciences, University of California, Santa Cruz, Santa Cruz, CA, USA",,,,19,,
Vis-conf,1995,Unsteady flow volumes,10.1109/VISUAL.1995.485146,https://doi.org/10.1109/VISUAL.1995.485146,329,335,Conferences,"Flow volumes are extended for use in unsteady (time-dependent) flows. The resulting unsteady flow volumes are the 3D analogs of streaklines. There are few examples where methods other than particle tracing have been used to visualize time-varying flows. Since particle paths can become convoluted in time, there are additional considerations to be made when extending any visualization technique to unsteady flows. We present some solutions to the problems which occur in subdivision, rendering and system design. We apply the unsteady flow volumes to a variety of field types, including moving multi-zoned curvilinear grids.",,B.G. Becker;D.A. Lane;N.L. Max,"Lawrence Livermore National Laboratories, Livermore, CA, USA;NASA Ames Research Center, Computer Science Corporation, CA, USA;Lawrence Livermore National Laboratories, Livermore, CA, USA",,,,15,,
Vis-conf,1995,Fast Algorithms for Visualizing Fluid Motion in Steady Flow on Unstructured Grids,10.1109/VISUAL.1995.485144,https://doi.org/10.1109/VISUAL.1995.485144,313,,Conferences,,,S.K. Ueng;K. Sikorski;Kwan-Liu Ma,"Department of Computer Science, University of Utah, Salt Lake, UT, USA;Department of Computer Science, University of Utah, Salt Lake, UT, USA;NASA Langley Research Center, ICASE, Hampton, VA, USA",,,,12,,
