Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited,Award
Vis-conf,1994,Visualization in medicine: VIRTUAL reality or ACTUAL reality ?,10.1109/VISUAL.1994.346288,http://dx.doi.org/10.1109/VISUAL.1994.346288,396,399,Conferences,Discusses and debates the role played by 3D visualization in medicine as a set of methods and techniques for displaying 3D spatial information related to the anatomy and the physiology of the human body.<>,,C. Roux;J.L. Coatrieux;J.-L. Dillenseger;E.K. Fishman;M. Loew;H.-P. Meinzer;J.D. Pearlman,"Dept. Image et Traitement de l'Inf., Ecole Nat. Superieure des Telecommun. de Bretagne, Brest, France;;;;;;",,,,1,,
Vis-conf,1994,Visualization of an electric power transmission system,10.1109/VISUAL.1994.346292,http://dx.doi.org/10.1109/VISUAL.1994.346292,379,381,Conferences,"Visualization techniques are applied to an electric power system transmission network to create a graphical picture of network power flows and voltages. A geographic data map is used. Apparent power flow is encoded as the width of an arrow, with direction from real power flow. Flows are superposed on flow limits. Contour plots and color coding failed for representing bus voltages. A two-color thermometer encoding worked well. The resulting visualization is a significant improvement over current user interface practice in the power industry.<>",,P.M. Mahadev;R.D. Christie,"Dept. of Electr. Eng., Washington Univ., Seattle, WA, USA;Dept. of Electr. Eng., Washington Univ., Seattle, WA, USA",,,,3,,
Vis-conf,1994,Visualization of 3D ultrasonic data,10.1109/VISUAL.1994.346294,http://dx.doi.org/10.1109/VISUAL.1994.346294,369,373,Conferences,"3D ultrasound is one of the most interesting non-invasive, non-radiative tomographic techniques. Rendering 3D models from such data is not straightforward due to the noisy, fuzzy nature of ultrasound imaging containing a lot of artefacts. We first apply speckle, median and gaussian prefiltering to improve the image quality. Using several semi-automatic segmentation tools we isolate interesting features within a few minutes. Our improved surface-extraction procedure enables volume rendering of high quality within a few seconds on a normal workstation, thus making the complete system suitable for routine clinical applications.<>",,G. Sakas;L.-A. Schreyer;M. Grimm,"Fraunhofer-Inst. for Comput. Graphics, Darmstadt, Germany;Fraunhofer-Inst. for Comput. Graphics, Darmstadt, Germany;Fraunhofer-Inst. for Comput. Graphics, Darmstadt, Germany",,,,4,,
Vis-conf,1994,Integrating spatial data display with virtual reconstruction,10.1109/VISUAL.1994.346296,http://dx.doi.org/10.1109/VISUAL.1994.346296,359,362,Conferences,"In the process of archaeological excavation, a vast amount of data, much of it three-dimensional in nature, is recorded. In recent years, computer graphics techniques have been applied to the task of visualizing such data. In particular, data visualization has been used to accomplish the virtual reconstruction of site architecture and to enable the display of spatial data distributions using three-dimensional models of site terrain. In the case we present here, these two approaches are integrated in the modeling of a prehistoric pithouse. In order to better visualize artifact distributions in the context of site architecture, surface data is displayed as a layer in a virtual reconstruction viewable at interactive rates. This integration of data display with the architectural model has proven valuable in identifying correlations between distributions of different artifact categories and their spatial proximity to significant architectural features.<>",,P. Peterson;B. Hayden;F.D. Fracchia,"Sch. of Comput. Sci., Simon Fraser Univ., Burnaby, BC, Canada;;",,,,0,,
Vis-conf,1994,Isosurface generation by using extrema graphs,10.1109/VISUAL.1994.346334,http://dx.doi.org/10.1109/VISUAL.1994.346334,77,83,Conferences,"A high-performance algorithm for generating isosurfaces is presented. In this algorithm, extrema points in a scalar field are first extracted. A graph is then generated in which the extrema points are taken as nodes. Each arc of the graph has a list of IDs of the cells that are intersected by the arc. A boundary cell list ordered according to cells' values is also generated. The graph and the list generated in this pre-process are used as a guide in searching for seed cells. Isosurfaces are generated from seed cells that are found in arcs of the graph. In this process, isosurfaces appear to propagate themselves. The algorithm visits only cells that are intersected by an isosurface and cells whose IDs an included in cell lists. It is especially efficient when many isosurfaces are interactively generated in a huge volume. Some benchmark tests described show the efficiency of the algorithm.<>",,T. Itoh;K. Koyamada,"Res. Lab., IBM Japan Ltd., Tokyo, Japan;Res. Lab., IBM Japan Ltd., Tokyo, Japan",,,,14,,
Vis-conf,1994,Severe rainfall events in Northwestern Peru (visualization of scattered meteorological data),10.1109/VISUAL.1994.346298,http://dx.doi.org/10.1109/VISUAL.1994.346298,350,354,Conferences,"The ordinarily arid climate of coastal Peru is disturbed every few years by a phenomenon called El Nino, characterized by a warming in the Pacific Ocean. Severe rainstorms are one of the consequences of El Nino, which cause great damage. An examination of daily data from 66 rainfall stations in the Chiura-Piura region of northwestern Peru from late 1982 through mid-1983 (associated with an El Nino episode) yields information on the mesoscale structure of these storms. These observational data are typical of a class that are scattered at irregular locations in two dimensions. The use of continuous realization techniques for qualitative visualization (e.g., surface deformation or contouring) requires an intermediate step to define a topological relationship between the locations of data to form a mesh structure. Several common methods are considered, and the results of their application to the study of the rainfall events are analyzed.<>",,L.A. Treinish,"IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA",,,,5,,
Vis-conf,1994,Tokamak plasma turbulence visualization,10.1109/VISUAL.1994.346301,http://dx.doi.org/10.1109/VISUAL.1994.346301,337,340,Conferences,"One of the most fundamental issues in magnetic fusion research is the understanding of turbulent transport observed in present-day tokamak experiments. Plasma turbulence is very challenging from a theoretical point of view due to the nonlinearity and high dimensionality of the governing equations. Recent developments in algorithms along with the astounding advances in high performance computing now make first-principle particle simulations an important tool for improved understanding of such phenomena. Due to the five dimensional phase space (3 spatial, 2 velocity) and complex toroidal geometry, visualization is crucial for interpreting such simulation data. This paper discusses how visualization tools are currently used and what new physics has been elucidated, along with what can be learned about tokamak turbulence through the interplay between theory, simulation and visualization.<>",,S.E. Parker;R. Samtaney,"Plasma Phys. Lab., Princeton Univ., NJ, USA;",,,,3,,
Vis-conf,1994,Piecewise-linear surface approximation from noisy scattered samples,10.1109/VISUAL.1994.346336,http://dx.doi.org/10.1109/VISUAL.1994.346336,61,68,Conferences,"We consider the problem of approximating a smooth surface f(x, y), based on n scattered samples {(x/sub i/, y/sub i/, z/sub i/)/sub i=1//sup n/} where the sample values {z/sub i/} are contaminated with noise: z/sub i/=f(x/sub i/, y/sub i/)=/spl epsiv//sub i/. We present an algorithm that generates a PLS (piecewise linear surface) f', defined on a triangulation of the sample locations V={(x/sub i/, y/sub i/)/sub i=1//sup n/}, approximating f well. Constructing the PLS involves specifying both the triangulation of V and the values of f' at the points of V. We demonstrate that even when the sampling process is not noisy, a better approximation for f is obtained using our algorithm, compared to existing methods. This algorithm is useful for DTM (digital terrain map) manipulation by polygon-based graphics engines for visualization applications.<>",,M. Margaliot;C. Gotsman,"Dept. of Electr. Eng., Technion-Israel Inst. of Technol., Haifa, Israel;",,,,3,,
Vis-conf,1994,Visualizing polycrystalline orientation microstructures with spherical color maps,10.1109/VISUAL.1994.346338,http://dx.doi.org/10.1109/VISUAL.1994.346338,46,51,Conferences,Spherical color maps can be an effective tool in the microstructure visualization of polycrystals. Electron backscatter diffraction pattern analysis provides large arrays of the orientation data that can be visualized easily using the technique described in this paper. A combination of this technique with the traditional black and white scanning electron microscopy imaging will enable scientists to better understand the correlation between material properties and their polycrystalline structure.<>,,B. Yamrom;J.A. Sutliff;A.P. Woodfield,"Gen. Electr. Corp. Res. & Dev. Center, Schenectady, NY, USA;Gen. Electr. Corp. Res. & Dev. Center, Schenectady, NY, USA;",,,,3,,
Vis-conf,1994,Approximation of isosurface in the Marching Cube: ambiguity problem,10.1109/VISUAL.1994.346307,http://dx.doi.org/10.1109/VISUAL.1994.346307,288,292,Conferences,The purpose of the article is the consideration of the problem of ambiguity over the faces arising in the Marching Cube algorithm. The article shows that for unambiguous choice of the sequence of the points of intersection of the isosurface with edges confining the face it is sufficient to sort them along one of the coordinates. It also presents the solution of this problem inside the cube. Graph theory methods are used to approximate the isosurface inside the cell.<>,,S.V. Matveyev,"Dept. of Comput. Sci., Inst. for High Energy Phys., Moscow, Russia",,,,16,,
